1e5	run1	12021
1e5	run2	208
1e5	run3	326
1e5	run4	5334
1e5	run5	363
1e5	run6	340
1e5	run7	3362
1e5	run8	124
1e5	run9	2851
1e5	run10	6324
1e5	run11	137
1e5	run12	521
1e5	run13	6225
1e5	run14	249
1e5	run15	125
1e5	run16	9838
1e5	run17	182
1e5	run18	154
1e5	run19	216
1e5	run20	4218
1e5	run21	1628
1e5	run22	10554
1e5	run23	241
1e5	run24	219
1e5	run25	1280
1e5	run26	222
1e5	run27	733
1e5	run28	88
1e5	run29	2476
1e5	run30	2468
1e5	run31	186
1e5	run32	222
1e5	run33	484
1e5	run34	359
1e5	run35	10133
1e5	run36	238
1e5	run37	2999
1e5	run38	7034
1e5	run39	701
1e5	run40	9927
1e5	run41	177
1e5	run42	3246
1e5	run43	571
1e5	run44	10716
1e5	run45	425
1e5	run46	994
1e5	run47	5297
1e5	run48	11452
1e5	run49	278
1e5	run50	4845
1e5	run51	655
1e5	run52	294
1e5	run53	4527
1e5	run54	1430
1e5	run55	1838
1e5	run56	1447
1e5	run57	2515
1e5	run58	576
1e5	run59	3478
1e5	run60	645
1e5	run61	98
1e5	run62	171
1e5	run63	4888
1e5	run64	98
1e5	run65	165
1e5	run66	1358
1e5	run67	564
1e5	run68	207
1e5	run69	216
1e5	run70	187
1e5	run71	5479
1e5	run72	2427
1e5	run73	257
1e5	run74	1516
1e5	run75	227
1e5	run76	541
1e5	run77	112
1e5	run78	1057
1e5	run79	226
1e5	run80	328
1e5	run81	286
1e5	run82	1174
1e5	run83	857
1e5	run84	308
1e5	run85	575
1e5	run86	386
1e5	run87	629
1e5	run88	207
1e5	run89	561
1e5	run90	3292
1e5	run91	911
1e5	run92	685
1e5	run93	353
1e5	run94	937
1e5	run95	242
1e5	run96	225
1e5	run97	3687
1e5	run98	203
1e5	run99	230
1e5	run100	542
3e5	run1	134
3e5	run2	293
3e5	run3	630
3e5	run4	193
3e5	run5	191
3e5	run6	233
3e5	run7	602
3e5	run8	6457
3e5	run9	1958
3e5	run10	175
3e5	run11	179
3e5	run12	3156
3e5	run13	2152
3e5	run14	6286
3e5	run15	16000
3e5	run16	256
3e5	run17	283
3e5	run18	11176
3e5	run19	579
3e5	run20	230
3e5	run21	477
3e5	run22	217
3e5	run23	201
3e5	run24	1151
3e5	run25	231
3e5	run26	78
3e5	run27	227
3e5	run28	316
3e5	run29	1633
3e5	run30	941
3e5	run31	705
3e5	run32	519
3e5	run33	217
3e5	run34	4100
3e5	run35	3962
3e5	run36	255
3e5	run37	301
3e5	run38	206
3e5	run39	344
3e5	run40	501
3e5	run41	5379
3e5	run42	13214
3e5	run43	189
3e5	run44	87
3e5	run45	268
3e5	run46	1650
3e5	run47	1869
3e5	run48	97
3e5	run49	503
3e5	run50	171
3e5	run51	820
3e5	run52	212
3e5	run53	183
3e5	run54	539
3e5	run55	288
3e5	run56	4111
3e5	run57	253
3e5	run58	224
3e5	run59	93
3e5	run60	253
3e5	run61	92
3e5	run62	1274
3e5	run63	8094
3e5	run64	98
3e5	run65	3187
3e5	run66	123
3e5	run67	7155
3e5	run68	552
3e5	run69	1964
3e5	run70	454
3e5	run71	278
3e5	run72	712
3e5	run73	819
3e5	run74	227
3e5	run75	256
3e5	run76	560
3e5	run77	1828
3e5	run78	620
3e5	run79	273
3e5	run80	954
3e5	run81	235
3e5	run82	220
3e5	run83	242
3e5	run84	2838
3e5	run85	222
3e5	run86	339
3e5	run87	107
3e5	run88	151
3e5	run89	247
3e5	run90	1680
3e5	run91	3562
3e5	run92	3285
3e5	run93	264
3e5	run94	1847
3e5	run95	306
3e5	run96	2210
3e5	run97	257
3e5	run98	2229
3e5	run99	320
3e5	run100	10135
1e6	run1	243
1e6	run2	2680
1e6	run3	7234
1e6	run4	10334
1e6	run5	6502
1e6	run6	305
1e6	run7	670
1e6	run8	8225
1e6	run9	276
1e6	run10	337
1e6	run11	266
1e6	run12	151
1e6	run13	158
1e6	run14	184
1e6	run15	728
1e6	run16	295
1e6	run17	531
1e6	run18	8739
1e6	run19	217
1e6	run20	991
1e6	run21	137
1e6	run22	1251
1e6	run23	2587
1e6	run24	1920
1e6	run25	7223
1e6	run26	252
1e6	run27	290
1e6	run28	1191
1e6	run29	2798
1e6	run30	527
1e6	run31	274
1e6	run32	8969
1e6	run33	152
1e6	run34	614
1e6	run35	375
1e6	run36	928
1e6	run37	187
1e6	run38	1788
1e6	run39	3365
1e6	run40	547
1e6	run41	2326
1e6	run42	4342
1e6	run43	946
1e6	run44	127
1e6	run45	970
1e6	run46	3148
1e6	run47	199
1e6	run48	240
1e6	run49	216
1e6	run50	329
1e6	run51	179
1e6	run52	4920
1e6	run53	251
1e6	run54	209
1e6	run55	708
1e6	run56	591
1e6	run57	177
1e6	run58	321
1e6	run59	7854
1e6	run60	1178
1e6	run61	936
1e6	run62	128
1e6	run63	154
1e6	run64	214
1e6	run65	9285
1e6	run66	635
1e6	run67	531
1e6	run68	4372
1e6	run69	1038
1e6	run70	1233
1e6	run71	247
1e6	run72	940
1e6	run73	1557
1e6	run74	1033
1e6	run75	4779
1e6	run76	327
1e6	run77	236
1e6	run78	1300
1e6	run79	282
1e6	run80	1691
1e6	run81	581
1e6	run82	2946
1e6	run83	180
1e6	run84	302
1e6	run85	13427
1e6	run86	7315
1e6	run87	1967
1e6	run88	6863
1e6	run89	256
1e6	run90	15147
1e6	run91	2271
1e6	run92	275
1e6	run93	1486
1e6	run94	197
1e6	run95	184
1e6	run96	275
1e6	run97	154
1e6	run98	7452
1e6	run99	3670
1e6	run100	300
3e6	run1	807
3e6	run2	649
3e6	run3	306
3e6	run4	604
3e6	run5	727
3e6	run6	395
3e6	run7	2289
3e6	run8	384
3e6	run9	184
3e6	run10	275
3e6	run11	237
3e6	run12	1622
3e6	run13	529
3e6	run14	521
3e6	run15	1050
3e6	run16	220
3e6	run17	291
3e6	run18	8307
3e6	run19	619
3e6	run20	220
3e6	run21	218
3e6	run22	237
3e6	run23	3793
3e6	run24	7948
3e6	run25	7867
3e6	run26	2027
3e6	run27	523
3e6	run28	213
3e6	run29	1463
3e6	run30	282
3e6	run31	234
3e6	run32	1607
3e6	run33	759
3e6	run34	192
3e6	run35	527
3e6	run36	533
3e6	run37	410
3e6	run38	241
3e6	run39	580
3e6	run40	5555
3e6	run41	174
3e6	run42	251
3e6	run43	672
3e6	run44	1115
3e6	run45	1439
3e6	run46	188
3e6	run47	158
3e6	run48	221
3e6	run49	211
3e6	run50	150
3e6	run51	276
3e6	run52	762
3e6	run53	146
3e6	run54	948
3e6	run55	646
3e6	run56	295
3e6	run57	3327
3e6	run58	801
3e6	run59	229
3e6	run60	3472
3e6	run61	7142
3e6	run62	653
3e6	run63	918
3e6	run64	565
3e6	run65	347
3e6	run66	304
3e6	run67	747
3e6	run68	973
3e6	run69	3769
3e6	run70	99
3e6	run71	1565
3e6	run72	208
3e6	run73	1804
3e6	run74	201
3e6	run75	214
3e6	run76	221
3e6	run77	238
3e6	run78	229
3e6	run79	235
3e6	run80	3162
3e6	run81	256
3e6	run82	191
3e6	run83	116
3e6	run84	189
3e6	run85	1092
3e6	run86	1250
3e6	run87	220
3e6	run88	2896
3e6	run89	195
3e6	run90	192
3e6	run91	10683
3e6	run92	12694
3e6	run93	188
3e6	run94	284
3e6	run95	549
3e6	run96	194
3e6	run97	186
3e6	run98	99
3e6	run99	138
3e6	run100	155
1e7	run1	1468
1e7	run2	685
1e7	run3	219
1e7	run4	222
1e7	run5	227
1e7	run6	183
1e7	run7	1108
1e7	run8	126
1e7	run9	768
1e7	run10	252
1e7	run11	206
1e7	run12	159
1e7	run13	131
1e7	run14	250
1e7	run15	514
1e7	run16	862
1e7	run17	129
1e7	run18	191
1e7	run19	274
1e7	run20	1138
1e7	run21	2754
1e7	run22	243
1e7	run23	973
1e7	run24	238
1e7	run25	272
1e7	run26	245
1e7	run27	4145
1e7	run28	150
1e7	run29	164
1e7	run30	2196
1e7	run31	296
1e7	run32	270
1e7	run33	303
1e7	run34	2053
1e7	run35	213
1e7	run36	2607
1e7	run37	192
1e7	run38	252
1e7	run39	91
1e7	run40	2500
1e7	run41	264
1e7	run42	183
1e7	run43	130
1e7	run44	1223
1e7	run45	1061
1e7	run46	598
1e7	run47	160
1e7	run48	299
1e7	run49	183
1e7	run50	120
1e7	run51	194
1e7	run52	313
1e7	run53	268
1e7	run54	223
1e7	run55	248
1e7	run56	4251
1e7	run57	220
1e7	run58	2245
1e7	run59	799
1e7	run60	296
1e7	run61	520
1e7	run62	258
1e7	run63	206
1e7	run64	4620
1e7	run65	243
1e7	run66	210
1e7	run67	247
1e7	run68	133
1e7	run69	162
1e7	run70	179
1e7	run71	219
1e7	run72	243
1e7	run73	1501
1e7	run74	189
1e7	run75	296
1e7	run76	1462
1e7	run77	1163
1e7	run78	186
1e7	run79	290
1e7	run80	225
1e7	run81	258
1e7	run82	237
1e7	run83	499
1e7	run84	164
1e7	run85	1244
1e7	run86	191
1e7	run87	205
1e7	run88	193
1e7	run89	221
1e7	run90	197
1e7	run91	200
1e7	run92	686
1e7	run93	850
1e7	run94	200
1e7	run95	284
1e7	run96	178
1e7	run97	165
1e7	run98	736
1e7	run99	193
1e7	run100	298
3e7	run1	211
3e7	run2	204
3e7	run3	92
3e7	run4	128
3e7	run5	145
3e7	run6	176
3e7	run7	250
3e7	run8	150
3e7	run9	193
3e7	run10	156
3e7	run11	184
3e7	run12	156
3e7	run13	103
3e7	run14	190
3e7	run15	118
3e7	run16	159
3e7	run17	158
3e7	run18	184
3e7	run19	179
3e7	run20	195
3e7	run21	142
3e7	run22	139
3e7	run23	218
3e7	run24	160
3e7	run25	179
3e7	run26	143
3e7	run27	122
3e7	run28	187
3e7	run29	245
3e7	run30	181
3e7	run31	278
3e7	run32	210
3e7	run33	160
3e7	run34	215
3e7	run35	283
3e7	run36	225
3e7	run37	217
3e7	run38	199
3e7	run39	158
3e7	run40	196
3e7	run41	259
3e7	run42	228
3e7	run43	191
3e7	run44	322
3e7	run45	197
3e7	run46	238
3e7	run47	160
3e7	run48	188
3e7	run49	247
3e7	run50	177
3e7	run51	199
3e7	run52	232
3e7	run53	122
3e7	run54	249
3e7	run55	194
3e7	run56	181
3e7	run57	188
3e7	run58	157
3e7	run59	195
3e7	run60	107
3e7	run61	120
3e7	run62	195
3e7	run63	191
3e7	run64	209
3e7	run65	163
3e7	run66	173
3e7	run67	152
3e7	run68	101
3e7	run69	160
3e7	run70	217
3e7	run71	211
3e7	run72	136
3e7	run73	182
3e7	run74	161
3e7	run75	212
3e7	run76	270
3e7	run77	99
3e7	run78	185
3e7	run79	177
3e7	run80	217
3e7	run81	157
3e7	run82	245
3e7	run83	201
3e7	run84	274
3e7	run85	179
3e7	run86	154
3e7	run87	192
3e7	run88	193
3e7	run89	230
3e7	run90	240
3e7	run91	129
3e7	run92	245
3e7	run93	156
3e7	run94	196
3e7	run95	831
3e7	run96	278
3e7	run97	153
3e7	run98	191
3e7	run99	186
3e7	run100	163
1e8	run1	144
1e8	run2	108
1e8	run3	162
1e8	run4	72
1e8	run5	106
1e8	run6	94
1e8	run7	126
1e8	run8	135
1e8	run9	152
1e8	run10	109
1e8	run11	123
1e8	run12	108
1e8	run13	148
1e8	run14	121
1e8	run15	129
1e8	run16	95
1e8	run17	111
1e8	run18	91
1e8	run19	105
1e8	run20	97
1e8	run21	138
1e8	run22	154
1e8	run23	157
1e8	run24	154
1e8	run25	160
1e8	run26	134
1e8	run27	112
1e8	run28	125
1e8	run29	107
1e8	run30	105
1e8	run31	89
1e8	run32	120
1e8	run33	112
1e8	run34	163
1e8	run35	98
1e8	run36	150
1e8	run37	143
1e8	run38	116
1e8	run39	73
1e8	run40	154
1e8	run41	92
1e8	run42	141
1e8	run43	131
1e8	run44	125
1e8	run45	125
1e8	run46	71
1e8	run47	101
1e8	run48	106
1e8	run49	132
1e8	run50	96
1e8	run51	112
1e8	run52	101
1e8	run53	138
1e8	run54	131
1e8	run55	114
1e8	run56	157
1e8	run57	142
1e8	run58	121
1e8	run59	93
1e8	run60	98
1e8	run61	162
1e8	run62	130
1e8	run63	123
1e8	run64	125
1e8	run65	107
1e8	run66	99
1e8	run67	101
1e8	run68	167
1e8	run69	127
1e8	run70	114
1e8	run71	98
1e8	run72	92
1e8	run73	97
1e8	run74	73
1e8	run75	118
1e8	run76	120
1e8	run77	103
1e8	run78	124
1e8	run79	99
1e8	run80	160
1e8	run81	76
1e8	run82	97
1e8	run83	110
1e8	run84	90
1e8	run85	98
1e8	run86	100
1e8	run87	144
1e8	run88	128
1e8	run89	132
1e8	run90	124
1e8	run91	112
1e8	run92	126
1e8	run93	136
1e8	run94	90
1e8	run95	144
1e8	run96	130
1e8	run97	72
1e8	run98	82
1e8	run99	112
1e8	run100	109
3e8	run1	69
3e8	run2	88
3e8	run3	59
3e8	run4	65
3e8	run5	98
3e8	run6	91
3e8	run7	86
3e8	run8	74
3e8	run9	89
3e8	run10	71
3e8	run11	67
3e8	run12	92
3e8	run13	73
3e8	run14	72
3e8	run15	73
3e8	run16	48
3e8	run17	98
3e8	run18	71
3e8	run19	77
3e8	run20	58
3e8	run21	76
3e8	run22	78
3e8	run23	65
3e8	run24	81
3e8	run25	72
3e8	run26	74
3e8	run27	71
3e8	run28	102
3e8	run29	98
3e8	run30	77
3e8	run31	67
3e8	run32	78
3e8	run33	91
3e8	run34	90
3e8	run35	74
3e8	run36	75
3e8	run37	57
3e8	run38	67
3e8	run39	82
3e8	run40	67
3e8	run41	60
3e8	run42	66
3e8	run43	88
3e8	run44	91
3e8	run45	69
3e8	run46	67
3e8	run47	74
3e8	run48	67
3e8	run49	87
3e8	run50	95
3e8	run51	67
3e8	run52	84
3e8	run53	56
3e8	run54	73
3e8	run55	74
3e8	run56	84
3e8	run57	93
3e8	run58	74
3e8	run59	85
3e8	run60	64
3e8	run61	74
3e8	run62	65
3e8	run63	69
3e8	run64	94
3e8	run65	63
3e8	run66	77
3e8	run67	74
3e8	run68	78
3e8	run69	64
3e8	run70	113
3e8	run71	73
3e8	run72	77
3e8	run73	88
3e8	run74	96
3e8	run75	77
3e8	run76	76
3e8	run77	74
3e8	run78	75
3e8	run79	86
3e8	run80	78
3e8	run81	64
3e8	run82	92
3e8	run83	94
3e8	run84	96
3e8	run85	90
3e8	run86	61
3e8	run87	74
3e8	run88	87
3e8	run89	66
3e8	run90	83
3e8	run91	98
3e8	run92	78
3e8	run93	70
3e8	run94	68
3e8	run95	79
3e8	run96	57
3e8	run97	60
3e8	run98	131
3e8	run99	104
3e8	run100	82
1e9	run1	73
1e9	run2	54
1e9	run3	48
1e9	run4	49
1e9	run5	42
1e9	run6	49
1e9	run7	48
1e9	run8	44
1e9	run9	41
1e9	run10	39
1e9	run11	38
1e9	run12	47
1e9	run13	43
1e9	run14	41
1e9	run15	46
1e9	run16	45
1e9	run17	47
1e9	run18	44
1e9	run19	63
1e9	run20	45
1e9	run21	38
1e9	run22	39
1e9	run23	42
1e9	run24	40
1e9	run25	45
1e9	run26	47
1e9	run27	47
1e9	run28	50
1e9	run29	45
1e9	run30	54
1e9	run31	44
1e9	run32	44
1e9	run33	41
1e9	run34	41
1e9	run35	44
1e9	run36	44
1e9	run37	42
1e9	run38	40
1e9	run39	43
1e9	run40	43
1e9	run41	78
1e9	run42	49
1e9	run43	61
1e9	run44	51
1e9	run45	45
1e9	run46	42
1e9	run47	42
1e9	run48	46
1e9	run49	44
1e9	run50	47
1e9	run51	40
1e9	run52	46
1e9	run53	46
1e9	run54	46
1e9	run55	54
1e9	run56	47
1e9	run57	49
1e9	run58	52
1e9	run59	40
1e9	run60	54
1e9	run61	42
1e9	run62	49
1e9	run63	40
1e9	run64	49
1e9	run65	54
1e9	run66	46
1e9	run67	41
1e9	run68	39
1e9	run69	40
1e9	run70	47
1e9	run71	45
1e9	run72	42
1e9	run73	39
1e9	run74	46
1e9	run75	43
1e9	run76	43
1e9	run77	54
1e9	run78	41
1e9	run79	58
1e9	run80	43
1e9	run81	47
1e9	run82	43
1e9	run83	62
1e9	run84	40
1e9	run85	42
1e9	run86	46
1e9	run87	41
1e9	run88	45
1e9	run89	46
1e9	run90	41
1e9	run91	39
1e9	run92	56
1e9	run93	43
1e9	run94	44
1e9	run95	39
1e9	run96	41
1e9	run97	48
1e9	run98	47
1e9	run99	41
1e9	run100	48
