1e5	run1	1393
1e5	run2	263
1e5	run3	89
1e5	run4	1495
1e5	run5	430
1e5	run6	367
1e5	run7	131
1e5	run8	80
1e5	run9	83
1e5	run10	435
1e5	run11	286
1e5	run12	119
1e5	run13	897
1e5	run14	132
1e5	run15	124
1e5	run16	122
1e5	run17	3613
1e5	run18	245
1e5	run19	114
1e5	run20	467
1e5	run21	1618
1e5	run22	674
1e5	run23	84
1e5	run24	571
1e5	run25	87
1e5	run26	1240
1e5	run27	429
1e5	run28	133
1e5	run29	71
1e5	run30	264
1e5	run31	1625
1e5	run32	328
1e5	run33	1242
1e5	run34	107
1e5	run35	1416
1e5	run36	105
1e5	run37	127
1e5	run38	382
1e5	run39	158
1e5	run40	121
1e5	run41	145
1e5	run42	630
1e5	run43	197
1e5	run44	106
1e5	run45	349
1e5	run46	246
1e5	run47	1268
1e5	run48	1569
1e5	run49	92
1e5	run50	79
1e5	run51	604
1e5	run52	2116
1e5	run53	149
1e5	run54	778
1e5	run55	930
1e5	run56	63
1e5	run57	77
1e5	run58	1920
1e5	run59	49
1e5	run60	105
1e5	run61	99
1e5	run62	158
1e5	run63	5989
1e5	run64	3749
1e5	run65	47
1e5	run66	126
1e5	run67	8142
1e5	run68	206
1e5	run69	2239
1e5	run70	4448
1e5	run71	151
1e5	run72	84
1e5	run73	99
1e5	run74	141
1e5	run75	52
1e5	run76	103
1e5	run77	101
1e5	run78	133
1e5	run79	72
1e5	run80	1178
1e5	run81	2637
1e5	run82	713
1e5	run83	269
1e5	run84	129
1e5	run85	144
1e5	run86	1000
1e5	run87	851
1e5	run88	1377
1e5	run89	566
1e5	run90	1668
1e5	run91	203
1e5	run92	99
1e5	run93	1514
1e5	run94	585
1e5	run95	136
1e5	run96	3248
1e5	run97	243
1e5	run98	108
1e5	run99	561
1e5	run100	2798
3e5	run1	1927
3e5	run2	347
3e5	run3	4075
3e5	run4	1743
3e5	run5	104
3e5	run6	905
3e5	run7	153
3e5	run8	484
3e5	run9	4194
3e5	run10	131
3e5	run11	5023
3e5	run12	104
3e5	run13	235
3e5	run14	864
3e5	run15	110
3e5	run16	77
3e5	run17	1725
3e5	run18	111
3e5	run19	4129
3e5	run20	93
3e5	run21	322
3e5	run22	62
3e5	run23	53
3e5	run24	83
3e5	run25	573
3e5	run26	111
3e5	run27	1544
3e5	run28	95
3e5	run29	117
3e5	run30	647
3e5	run31	144
3e5	run32	238
3e5	run33	305
3e5	run34	113
3e5	run35	1420
3e5	run36	648
3e5	run37	137
3e5	run38	295
3e5	run39	2008
3e5	run40	384
3e5	run41	2592
3e5	run42	1129
3e5	run43	202
3e5	run44	343
3e5	run45	286
3e5	run46	88
3e5	run47	2112
3e5	run48	420
3e5	run49	822
3e5	run50	1102
3e5	run51	227
3e5	run52	100
3e5	run53	1213
3e5	run54	299
3e5	run55	157
3e5	run56	760
3e5	run57	416
3e5	run58	78
3e5	run59	582
3e5	run60	241
3e5	run61	122
3e5	run62	452
3e5	run63	102
3e5	run64	393
3e5	run65	230
3e5	run66	66
3e5	run67	110
3e5	run68	1062
3e5	run69	1066
3e5	run70	677
3e5	run71	116
3e5	run72	303
3e5	run73	50
3e5	run74	131
3e5	run75	81
3e5	run76	583
3e5	run77	294
3e5	run78	2239
3e5	run79	114
3e5	run80	484
3e5	run81	2180
3e5	run82	288
3e5	run83	96
3e5	run84	89
3e5	run85	37
3e5	run86	50
3e5	run87	1864
3e5	run88	1324
3e5	run89	117
3e5	run90	277
3e5	run91	458
3e5	run92	122
3e5	run93	1503
3e5	run94	515
3e5	run95	325
3e5	run96	150
3e5	run97	93
3e5	run98	2759
3e5	run99	1264
3e5	run100	100
1e6	run1	612
1e6	run2	65
1e6	run3	122
1e6	run4	513
1e6	run5	314
1e6	run6	49
1e6	run7	121
1e6	run8	64
1e6	run9	1156
1e6	run10	6424
1e6	run11	107
1e6	run12	710
1e6	run13	250
1e6	run14	91
1e6	run15	227
1e6	run16	294
1e6	run17	239
1e6	run18	2152
1e6	run19	183
1e6	run20	93
1e6	run21	123
1e6	run22	147
1e6	run23	563
1e6	run24	1368
1e6	run25	112
1e6	run26	300
