layer,nr,cvs,kappas,type
2,126,-12.37500000*-6.75000000,1.60000000e+01*1.60000000e+01,node
2,127,-12.37500000*-6.37500000,3.20000000e+01*3.20000000e+01,node
2,128,-12.37500000*-6.00000000,3.20000000e+01*3.20000000e+01,node
2,129,-12.37500000*-5.62500000,1.60000000e+01*1.60000000e+01,node
2,130,-12.37500000*-5.25000000,3.20000000e+01*3.20000000e+01,node
2,131,-12.37500000*-4.87500000,3.20000000e+01*3.20000000e+01,node
2,132,-12.37500000*-4.50000000,1.60000000e+01*1.60000000e+01,node
2,133,-12.37500000*-4.12500000,3.20000000e+01*3.20000000e+01,node
2,134,-12.37500000*-3.75000000,3.20000000e+01*3.20000000e+01,node
2,135,-12.37500000*-3.37500000,3.20000000e+01*3.20000000e+01,node
2,136,-12.37500000*-3.00000000,3.20000000e+01*3.20000000e+01,node
2,137,-12.37500000*-2.62500000,3.20000000e+01*3.20000000e+01,node
2,138,-12.37500000*-2.25000000,3.20000000e+01*3.20000000e+01,node
2,139,-12.37500000*-1.87500000,3.20000000e+01*3.20000000e+01,node
2,140,-12.37500000*-1.50000000,3.20000000e+01*3.20000000e+01,node
2,141,-12.37500000*-1.12500000,3.20000000e+01*3.20000000e+01,node
2,142,-12.37500000*-0.75000000,3.20000000e+01*3.20000000e+01,node
2,143,-12.37500000*-0.37500000,3.20000000e+01*3.20000000e+01,node
2,144,-12.37500000*0.00000000,3.20000000e+01*3.20000000e+01,node
2,145,-12.37500000*0.37500000,3.20000000e+01*3.20000000e+01,node
2,146,-12.37500000*0.75000000,3.20000000e+01*3.20000000e+01,node
2,147,-12.37500000*1.12500000,3.20000000e+01*3.20000000e+01,node
2,148,-12.37500000*1.87500000,1.60000000e+01*1.60000000e+01,node
2,149,-12.37500000*2.25000000,3.20000000e+01*3.20000000e+01,node
2,150,-12.37500000*2.62500000,3.20000000e+01*3.20000000e+01,node
2,151,-12.37500000*3.00000000,1.60000000e+01*1.60000000e+01,node
2,152,-12.37500000*3.37500000,1.60000000e+01*1.60000000e+01,node
2,153,-12.37500000*3.75000000,1.60000000e+01*1.60000000e+01,node
2,154,-12.37500000*4.12500000,1.60000000e+01*1.60000000e+01,node
2,155,-12.37500000*4.87500000,1.60000000e+01*1.60000000e+01,node
2,156,-12.37500000*5.25000000,1.60000000e+01*1.60000000e+01,node
2,157,-12.37500000*5.62500000,1.60000000e+01*1.60000000e+01,node
2,158,-12.37500000*6.37500000,3.20000000e+01*3.20000000e+01,node
2,159,-12.37500000*6.75000000,3.20000000e+01*3.20000000e+01,node
2,160,-12.37500000*7.12500000,1.60000000e+01*1.60000000e+01,node
2,161,-12.00000000*-7.12500000,3.20000000e+01*3.20000000e+01,node
2,162,-12.00000000*-6.37500000,1.60000000e+01*1.60000000e+01,node
2,163,-12.00000000*-5.62500000,3.20000000e+01*3.20000000e+01,node
2,164,-12.00000000*-4.12500000,3.20000000e+01*3.20000000e+01,node
2,165,-12.00000000*-3.37500000,3.20000000e+01*3.20000000e+01,node
2,166,-12.00000000*-2.62500000,3.20000000e+01*3.20000000e+01,node
2,167,-12.00000000*-1.87500000,1.60000000e+01*1.60000000e+01,node
2,168,-12.00000000*-1.12500000,1.60000000e+01*1.60000000e+01,node
2,169,-12.00000000*-0.37500000,3.20000000e+01*3.20000000e+01,node
2,170,-12.00000000*0.37500000,3.20000000e+01*3.20000000e+01,node
2,171,-12.00000000*1.12500000,3.20000000e+01*3.20000000e+01,node
2,172,-12.00000000*1.87500000,3.20000000e+01*3.20000000e+01,node
2,173,-12.00000000*2.62500000,1.60000000e+01*1.60000000e+01,node
2,174,-12.00000000*3.37500000,3.20000000e+01*3.20000000e+01,node
2,175,-12.00000000*4.87500000,3.20000000e+01*3.20000000e+01,node
2,176,-12.00000000*5.62500000,3.20000000e+01*3.20000000e+01,node
2,177,-12.00000000*6.37500000,3.20000000e+01*3.20000000e+01,node
2,178,-12.00000000*7.12500000,1.60000000e+01*1.60000000e+01,node
2,179,-11.62500000*-8.62500000,1.60000000e+01*1.60000000e+01,node
2,180,-11.62500000*-7.87500000,3.20000000e+01*3.20000000e+01,node
2,181,-11.62500000*-7.12500000,1.60000000e+01*1.60000000e+01,node
2,182,-11.62500000*-6.75000000,3.20000000e+01*3.20000000e+01,node
2,183,-11.62500000*-6.37500000,3.20000000e+01*3.20000000e+01,node
2,184,-11.62500000*-6.00000000,3.20000000e+01*3.20000000e+01,node
2,185,-11.62500000*-5.62500000,3.20000000e+01*3.20000000e+01,node
2,186,-11.62500000*-5.25000000,3.20000000e+01*3.20000000e+01,node
2,187,-11.62500000*-4.87500000,3.20000000e+01*3.20000000e+01,node
2,188,-11.62500000*-4.50000000,3.20000000e+01*3.20000000e+01,node
2,189,-11.62500000*-4.12500000,3.20000000e+01*3.20000000e+01,node
2,190,-11.62500000*-3.75000000,1.60000000e+01*1.60000000e+01,node
2,191,-11.62500000*-3.37500000,3.20000000e+01*3.20000000e+01,node
2,192,-11.62500000*-3.00000000,3.20000000e+01*3.20000000e+01,node
2,193,-11.62500000*-2.62500000,3.20000000e+01*3.20000000e+01,node
2,194,-11.62500000*-2.25000000,3.20000000e+01*3.20000000e+01,node
2,195,-11.62500000*-1.87500000,3.20000000e+01*3.20000000e+01,node
2,196,-11.62500000*-1.50000000,6.40000000e+01*6.40000000e+01,node
2,197,-11.62500000*-1.12500000,1.60000000e+01*1.60000000e+01,node
2,198,-11.62500000*-0.75000000,1.60000000e+01*1.60000000e+01,node
2,199,-11.62500000*-0.37500000,1.60000000e+01*1.60000000e+01,node
2,200,-11.62500000*0.00000000,3.20000000e+01*3.20000000e+01,node
2,201,-11.62500000*0.37500000,3.20000000e+01*3.20000000e+01,node
2,202,-11.62500000*0.75000000,3.20000000e+01*3.20000000e+01,node
2,203,-11.62500000*1.12500000,1.60000000e+01*1.60000000e+01,node
2,204,-11.62500000*1.50000000,3.20000000e+01*3.20000000e+01,node
2,205,-11.62500000*1.87500000,6.40000000e+01*6.40000000e+01,node
2,206,-11.62500000*2.25000000,3.20000000e+01*3.20000000e+01,node
2,207,-11.62500000*2.62500000,1.60000000e+01*1.60000000e+01,node
2,208,-11.62500000*3.00000000,1.60000000e+01*1.60000000e+01,node
2,209,-11.62500000*3.37500000,1.60000000e+01*1.60000000e+01,node
2,210,-11.62500000*3.75000000,3.20000000e+01*3.20000000e+01,node
2,211,-11.62500000*4.12500000,1.60000000e+01*1.60000000e+01,node
2,212,-11.62500000*4.50000000,1.60000000e+01*1.60000000e+01,node
2,213,-11.62500000*4.87500000,3.20000000e+01*3.20000000e+01,node
2,214,-11.62500000*5.25000000,3.20000000e+01*3.20000000e+01,node
2,215,-11.62500000*5.62500000,3.20000000e+01*3.20000000e+01,node
2,216,-11.62500000*6.00000000,3.20000000e+01*3.20000000e+01,node
2,217,-11.62500000*6.37500000,1.60000000e+01*1.60000000e+01,node
2,218,-11.62500000*7.12500000,3.20000000e+01*3.20000000e+01,node
2,219,-11.62500000*7.50000000,3.20000000e+01*3.20000000e+01,node
2,220,-11.62500000*7.87500000,3.20000000e+01*3.20000000e+01,node
2,221,-11.62500000*8.25000000,3.20000000e+01*3.20000000e+01,node
2,222,-11.62500000*8.62500000,3.20000000e+01*3.20000000e+01,node
2,223,-11.62500000*9.37500000,3.20000000e+01*3.20000000e+01,node
2,224,-11.62500000*9.75000000,1.60000000e+01*1.60000000e+01,node
2,225,-11.62500000*10.12500000,3.20000000e+01*3.20000000e+01,node
2,226,-11.62500000*10.87500000,3.20000000e+01*3.20000000e+01,node
2,227,-11.62500000*11.62500000,3.20000000e+01*3.20000000e+01,node
2,228,-11.25000000*-8.62500000,3.20000000e+01*3.20000000e+01,node
2,229,-11.25000000*-7.87500000,1.60000000e+01*1.60000000e+01,node
2,230,-11.25000000*-7.12500000,3.20000000e+01*3.20000000e+01,node
2,231,-11.25000000*-6.37500000,3.20000000e+01*3.20000000e+01,node
2,232,-11.25000000*-5.62500000,3.20000000e+01*3.20000000e+01,node
2,233,-11.25000000*-4.87500000,3.20000000e+01*3.20000000e+01,node
2,234,-11.25000000*-4.12500000,3.20000000e+01*3.20000000e+01,node
2,235,-11.25000000*-3.37500000,1.60000000e+01*1.60000000e+01,node
2,236,-11.25000000*-2.62500000,3.20000000e+01*3.20000000e+01,node
2,237,-11.25000000*-1.12500000,1.60000000e+01*1.60000000e+01,node
2,238,-11.25000000*-0.37500000,3.20000000e+01*3.20000000e+01,node
2,239,-11.25000000*0.37500000,1.60000000e+01*1.60000000e+01,node
2,240,-11.25000000*1.12500000,3.20000000e+01*3.20000000e+01,node
2,241,-11.25000000*1.87500000,3.20000000e+01*3.20000000e+01,node
2,242,-11.25000000*2.62500000,3.20000000e+01*3.20000000e+01,node
2,243,-11.25000000*3.37500000,1.60000000e+01*1.60000000e+01,node
2,244,-11.25000000*4.12500000,1.60000000e+01*1.60000000e+01,node
2,245,-11.25000000*4.87500000,1.60000000e+01*1.60000000e+01,node
2,246,-11.25000000*5.62500000,3.20000000e+01*3.20000000e+01,node
2,247,-11.25000000*6.37500000,3.20000000e+01*3.20000000e+01,node
2,248,-11.25000000*7.12500000,3.20000000e+01*3.20000000e+01,node
2,249,-11.25000000*8.62500000,1.60000000e+01*1.60000000e+01,node
2,250,-11.25000000*9.37500000,3.20000000e+01*3.20000000e+01,node
2,251,-11.25000000*10.12500000,1.60000000e+01*1.60000000e+01,node
2,252,-11.25000000*10.87500000,3.20000000e+01*3.20000000e+01,node
2,253,-11.25000000*11.62500000,3.20000000e+01*3.20000000e+01,node
2,254,-10.87500000*-8.62500000,1.60000000e+01*1.60000000e+01,node
2,255,-10.87500000*-8.25000000,3.20000000e+01*3.20000000e+01,node
2,256,-10.87500000*-7.87500000,1.60000000e+01*1.60000000e+01,node
2,257,-10.87500000*-7.50000000,3.20000000e+01*3.20000000e+01,node
2,258,-10.87500000*-7.12500000,1.60000000e+01*1.60000000e+01,node
2,259,-10.87500000*-6.75000000,3.20000000e+01*3.20000000e+01,node
2,260,-10.87500000*-6.37500000,3.20000000e+01*3.20000000e+01,node
2,261,-10.87500000*-6.00000000,6.40000000e+01*6.40000000e+01,node
2,262,-10.87500000*-5.62500000,3.20000000e+01*3.20000000e+01,node
2,263,-10.87500000*-5.25000000,3.20000000e+01*3.20000000e+01,node
2,264,-10.87500000*-4.87500000,3.20000000e+01*3.20000000e+01,node
2,265,-10.87500000*-4.50000000,3.20000000e+01*3.20000000e+01,node
2,266,-10.87500000*-4.12500000,3.20000000e+01*3.20000000e+01,node
2,267,-10.87500000*-3.75000000,3.20000000e+01*3.20000000e+01,node
2,268,-10.87500000*-3.37500000,1.60000000e+01*1.60000000e+01,node
2,269,-10.87500000*-3.00000000,1.60000000e+01*1.60000000e+01,node
2,270,-10.87500000*-2.62500000,3.20000000e+01*3.20000000e+01,node
2,271,-10.87500000*-2.25000000,3.20000000e+01*3.20000000e+01,node
2,272,-10.87500000*-1.87500000,3.20000000e+01*3.20000000e+01,node
2,273,-10.87500000*-1.50000000,3.20000000e+01*3.20000000e+01,node
2,274,-10.87500000*-1.12500000,3.20000000e+01*3.20000000e+01,node
2,275,-10.87500000*-0.75000000,3.20000000e+01*3.20000000e+01,node
2,276,-10.87500000*-0.37500000,3.20000000e+01*3.20000000e+01,node
2,277,-10.87500000*0.00000000,3.20000000e+01*3.20000000e+01,node
2,278,-10.87500000*0.37500000,3.20000000e+01*3.20000000e+01,node
2,279,-10.87500000*0.75000000,1.60000000e+01*1.60000000e+01,node
2,280,-10.87500000*1.12500000,6.40000000e+01*6.40000000e+01,node
2,281,-10.87500000*1.50000000,1.60000000e+01*1.60000000e+01,node
2,282,-10.87500000*1.87500000,6.40000000e+01*6.40000000e+01,node
2,283,-10.87500000*2.25000000,6.40000000e+01*6.40000000e+01,node
2,284,-10.87500000*2.62500000,1.60000000e+01*1.60000000e+01,node
2,285,-10.87500000*3.00000000,1.60000000e+01*1.60000000e+01,node
2,286,-10.87500000*3.37500000,3.20000000e+01*3.20000000e+01,node
2,287,-10.87500000*3.75000000,1.60000000e+01*1.60000000e+01,node
2,288,-10.87500000*4.12500000,1.60000000e+01*1.60000000e+01,node
2,289,-10.87500000*4.50000000,1.60000000e+01*1.60000000e+01,node
2,290,-10.87500000*4.87500000,1.60000000e+01*1.60000000e+01,node
2,291,-10.87500000*5.25000000,1.60000000e+01*1.60000000e+01,node
2,292,-10.87500000*5.62500000,6.40000000e+01*6.40000000e+01,node
2,293,-10.87500000*6.00000000,3.20000000e+01*3.20000000e+01,node
2,294,-10.87500000*6.37500000,3.20000000e+01*3.20000000e+01,node
2,295,-10.87500000*6.75000000,3.20000000e+01*3.20000000e+01,node
2,296,-10.87500000*7.12500000,3.20000000e+01*3.20000000e+01,node
2,297,-10.87500000*7.50000000,3.20000000e+01*3.20000000e+01,node
2,298,-10.87500000*7.87500000,3.20000000e+01*3.20000000e+01,node
2,299,-10.87500000*8.25000000,3.20000000e+01*3.20000000e+01,node
2,300,-10.87500000*8.62500000,1.60000000e+01*1.60000000e+01,node
2,301,-10.87500000*9.37500000,1.60000000e+01*1.60000000e+01,node
2,302,-10.87500000*9.75000000,1.60000000e+01*1.60000000e+01,node
2,303,-10.87500000*10.12500000,1.60000000e+01*1.60000000e+01,node
2,304,-10.87500000*10.87500000,1.60000000e+01*1.60000000e+01,node
2,305,-10.87500000*11.25000000,1.60000000e+01*1.60000000e+01,node
2,306,-10.87500000*11.62500000,3.20000000e+01*3.20000000e+01,node
2,307,-10.50000000*-8.62500000,3.20000000e+01*3.20000000e+01,node
2,308,-10.50000000*-7.87500000,3.20000000e+01*3.20000000e+01,node
2,309,-10.50000000*-7.12500000,1.60000000e+01*1.60000000e+01,node
2,310,-10.50000000*-5.62500000,3.20000000e+01*3.20000000e+01,node
2,311,-10.50000000*-4.87500000,3.20000000e+01*3.20000000e+01,node
2,312,-10.50000000*-4.12500000,3.20000000e+01*3.20000000e+01,node
2,313,-10.50000000*-2.62500000,1.60000000e+01*1.60000000e+01,node
2,314,-10.50000000*-1.87500000,3.20000000e+01*3.20000000e+01,node
2,315,-10.50000000*-1.12500000,3.20000000e+01*3.20000000e+01,node
2,316,-10.50000000*-0.37500000,3.20000000e+01*3.20000000e+01,node
2,317,-10.50000000*0.37500000,3.20000000e+01*3.20000000e+01,node
2,318,-10.50000000*1.12500000,3.20000000e+01*3.20000000e+01,node
2,319,-10.50000000*1.87500000,3.20000000e+01*3.20000000e+01,node
2,320,-10.50000000*2.62500000,3.20000000e+01*3.20000000e+01,node
2,321,-10.50000000*3.37500000,1.60000000e+01*1.60000000e+01,node
2,322,-10.50000000*4.12500000,3.20000000e+01*3.20000000e+01,node
2,323,-10.50000000*4.87500000,3.20000000e+01*3.20000000e+01,node
2,324,-10.50000000*5.62500000,3.20000000e+01*3.20000000e+01,node
2,325,-10.50000000*6.37500000,3.20000000e+01*3.20000000e+01,node
2,326,-10.50000000*7.12500000,3.20000000e+01*3.20000000e+01,node
2,327,-10.50000000*7.87500000,1.60000000e+01*1.60000000e+01,node
2,328,-10.50000000*9.37500000,3.20000000e+01*3.20000000e+01,node
2,329,-10.50000000*10.12500000,3.20000000e+01*3.20000000e+01,node
2,330,-10.50000000*10.87500000,3.20000000e+01*3.20000000e+01,node
2,331,-10.50000000*11.62500000,1.60000000e+01*1.60000000e+01,node
2,332,-10.12500000*-10.12500000,3.20000000e+01*3.20000000e+01,node
2,333,-10.12500000*-9.75000000,1.60000000e+01*1.60000000e+01,node
2,334,-10.12500000*-9.37500000,1.60000000e+01*1.60000000e+01,node
2,335,-10.12500000*-9.00000000,3.20000000e+01*3.20000000e+01,node
2,336,-10.12500000*-8.62500000,3.20000000e+01*3.20000000e+01,node
2,337,-10.12500000*-8.25000000,3.20000000e+01*3.20000000e+01,node
2,338,-10.12500000*-7.87500000,1.60000000e+01*1.60000000e+01,node
2,339,-10.12500000*-7.50000000,3.20000000e+01*3.20000000e+01,node
2,340,-10.12500000*-7.12500000,3.20000000e+01*3.20000000e+01,node
2,341,-10.12500000*-6.75000000,3.20000000e+01*3.20000000e+01,node
2,342,-10.12500000*-6.37500000,3.20000000e+01*3.20000000e+01,node
2,343,-10.12500000*-6.00000000,3.20000000e+01*3.20000000e+01,node
2,344,-10.12500000*-5.62500000,3.20000000e+01*3.20000000e+01,node
2,345,-10.12500000*-5.25000000,3.20000000e+01*3.20000000e+01,node
2,346,-10.12500000*-4.87500000,1.60000000e+01*1.60000000e+01,node
2,347,-10.12500000*-4.50000000,1.60000000e+01*1.60000000e+01,node
2,348,-10.12500000*-4.12500000,3.20000000e+01*3.20000000e+01,node
2,349,-10.12500000*-3.75000000,1.60000000e+01*1.60000000e+01,node
2,350,-10.12500000*-3.37500000,1.60000000e+01*1.60000000e+01,node
2,351,-10.12500000*-2.62500000,3.20000000e+01*3.20000000e+01,node
2,352,-10.12500000*-2.25000000,1.60000000e+01*1.60000000e+01,node
2,353,-10.12500000*-1.87500000,3.20000000e+01*3.20000000e+01,node
2,354,-10.12500000*-1.50000000,3.20000000e+01*3.20000000e+01,node
2,355,-10.12500000*-1.12500000,3.20000000e+01*3.20000000e+01,node
2,356,-10.12500000*-0.75000000,3.20000000e+01*3.20000000e+01,node
2,357,-10.12500000*-0.37500000,3.20000000e+01*3.20000000e+01,node
2,358,-10.12500000*0.00000000,3.20000000e+01*3.20000000e+01,node
2,359,-10.12500000*0.37500000,1.60000000e+01*1.60000000e+01,node
2,360,-10.12500000*0.75000000,6.40000000e+01*6.40000000e+01,node
2,361,-10.12500000*1.12500000,6.40000000e+01*6.40000000e+01,node
2,362,-10.12500000*1.50000000,3.20000000e+01*3.20000000e+01,node
2,363,-10.12500000*1.87500000,6.40000000e+01*6.40000000e+01,node
2,364,-10.12500000*2.25000000,3.20000000e+01*3.20000000e+01,node
2,365,-10.12500000*2.62500000,1.60000000e+01*1.60000000e+01,node
2,366,-10.12500000*3.00000000,1.60000000e+01*1.60000000e+01,node
2,367,-10.12500000*3.37500000,1.60000000e+01*1.60000000e+01,node
2,368,-10.12500000*3.75000000,3.20000000e+01*3.20000000e+01,node
2,369,-10.12500000*4.12500000,1.60000000e+01*1.60000000e+01,node
2,370,-10.12500000*4.50000000,1.60000000e+01*1.60000000e+01,node
2,371,-10.12500000*4.87500000,3.20000000e+01*3.20000000e+01,node
