layer,nr,cvs,kappas,type
1,66,2.25000000*1.50000000,8.00000000e+00*8.00000000e+00,node
1,67,2.25000000*2.25000000,1.60000000e+01*1.60000000e+01,node
1,68,2.25000000*11.25000000,8.00000000e+00*8.00000000e+00,node
1,69,3.75000000*-12.75000000,8.00000000e+00*8.00000000e+00,node
1,70,3.75000000*-12.00000000,8.00000000e+00*8.00000000e+00,node
1,71,3.75000000*-11.25000000,4.00000000e+00*4.00000000e+00,node
1,72,3.75000000*-0.75000000,1.60000000e+01*1.60000000e+01,node
1,73,3.75000000*0.00000000,4.00000000e+00*4.00000000e+00,node
1,74,3.75000000*0.75000000,4.00000000e+00*4.00000000e+00,node
1,75,3.75000000*1.50000000,4.00000000e+00*4.00000000e+00,node
1,76,3.75000000*2.25000000,1.60000000e+01*1.60000000e+01,node
1,77,3.75000000*14.25000000,8.00000000e+00*8.00000000e+00,node
1,78,4.50000000*14.25000000,4.00000000e+00*4.00000000e+00,node
1,79,5.25000000*14.25000000,8.00000000e+00*8.00000000e+00,node
1,80,12.75000000*3.75000000,8.00000000e+00*8.00000000e+00,node
1,81,13.50000000*3.75000000,8.00000000e+00*8.00000000e+00,node
1,82,14.25000000*3.75000000,8.00000000e+00*8.00000000e+00,node
1,83,-13.50000000*-6.00000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,84,-12.00000000*-7.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,85,-12.00000000*-6.00000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,86,-12.00000000*-4.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,87,-12.00000000*4.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,88,-10.50000000*4.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,89,-10.50000000*10.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,90,-9.00000000*10.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,91,-3.00000000*-1.50000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,92,-3.00000000*0.00000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,93,-1.50000000*3.00000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,94,0.00000000*-3.00000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,95,1.50000000*-13.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,96,1.50000000*-12.00000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,97,1.50000000*-10.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,98,1.50000000*10.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,99,1.50000000*12.00000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,100,3.00000000*-12.00000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,101,3.00000000*0.00000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,102,3.00000000*1.50000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,103,4.50000000*-12.00000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,104,4.50000000*0.00000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,105,4.50000000*1.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,106,4.50000000*13.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,107,4.50000000*15.00000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,108,13.50000000*3.00000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,109,13.50000000*4.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,110,-15.00000000*-3.75000000,1.60000000e+01*1.60000000e+01,node
1,111,-15.00000000*-2.25000000,8.00000000e+00*8.00000000e+00,node
1,112,-15.00000000*-0.75000000,1.60000000e+01*1.60000000e+01,node
1,113,-14.25000000*-5.25000000,8.00000000e+00*8.00000000e+00,node
1,114,-14.25000000*-4.50000000,8.00000000e+00*8.00000000e+00,node
1,115,-14.25000000*-3.75000000,8.00000000e+00*8.00000000e+00,node
1,116,-14.25000000*-3.00000000,4.00000000e+00*4.00000000e+00,node
1,117,-14.25000000*-2.25000000,8.00000000e+00*8.00000000e+00,node
1,118,-14.25000000*-1.50000000,8.00000000e+00*8.00000000e+00,node
1,119,-14.25000000*-0.75000000,8.00000000e+00*8.00000000e+00,node
1,120,-14.25000000*2.25000000,8.00000000e+00*8.00000000e+00,node
1,121,-13.50000000*-5.25000000,4.00000000e+00*4.00000000e+00,node
1,122,-13.50000000*-3.75000000,8.00000000e+00*8.00000000e+00,node
1,123,-13.50000000*-2.25000000,8.00000000e+00*8.00000000e+00,node
1,124,-13.50000000*2.25000000,8.00000000e+00*8.00000000e+00,node
1,125,-12.75000000*-4.50000000,4.00000000e+00*4.00000000e+00,node
1,126,-12.75000000*-3.75000000,1.60000000e+01*1.60000000e+01,node
1,127,-12.75000000*-3.00000000,8.00000000e+00*8.00000000e+00,node
1,128,-12.75000000*-2.25000000,8.00000000e+00*8.00000000e+00,node
1,129,-12.75000000*-1.50000000,1.60000000e+01*1.60000000e+01,node
1,130,-12.75000000*-0.75000000,1.60000000e+01*1.60000000e+01,node
1,131,-12.75000000*0.75000000,1.60000000e+01*1.60000000e+01,node
1,132,-12.75000000*1.50000000,8.00000000e+00*8.00000000e+00,node
1,133,-12.75000000*2.25000000,4.00000000e+00*4.00000000e+00,node
1,134,-12.75000000*3.00000000,8.00000000e+00*8.00000000e+00,node
1,135,-12.75000000*3.75000000,8.00000000e+00*8.00000000e+00,node
1,136,-12.75000000*5.25000000,8.00000000e+00*8.00000000e+00,node
1,137,-12.00000000*-3.75000000,1.60000000e+01*1.60000000e+01,node
1,138,-12.00000000*-2.25000000,8.00000000e+00*8.00000000e+00,node
1,139,-12.00000000*-0.75000000,8.00000000e+00*8.00000000e+00,node
1,140,-12.00000000*0.75000000,8.00000000e+00*8.00000000e+00,node
1,141,-12.00000000*2.25000000,4.00000000e+00*4.00000000e+00,node
1,142,-12.00000000*3.75000000,8.00000000e+00*8.00000000e+00,node
1,143,-12.00000000*5.25000000,8.00000000e+00*8.00000000e+00,node
1,144,-11.25000000*-8.25000000,8.00000000e+00*8.00000000e+00,node
1,145,-11.25000000*-7.50000000,8.00000000e+00*8.00000000e+00,node
1,146,-11.25000000*-6.00000000,1.60000000e+01*1.60000000e+01,node
1,147,-11.25000000*-4.50000000,1.60000000e+01*1.60000000e+01,node
1,148,-11.25000000*-3.75000000,4.00000000e+00*4.00000000e+00,node
1,149,-11.25000000*-3.00000000,8.00000000e+00*8.00000000e+00,node
1,150,-11.25000000*-2.25000000,8.00000000e+00*8.00000000e+00,node
1,151,-11.25000000*-1.50000000,8.00000000e+00*8.00000000e+00,node
1,152,-11.25000000*-0.75000000,8.00000000e+00*8.00000000e+00,node
1,153,-11.25000000*0.00000000,1.60000000e+01*1.60000000e+01,node
1,154,-11.25000000*0.75000000,8.00000000e+00*8.00000000e+00,node
1,155,-11.25000000*1.50000000,8.00000000e+00*8.00000000e+00,node
1,156,-11.25000000*2.25000000,8.00000000e+00*8.00000000e+00,node
1,157,-11.25000000*3.00000000,8.00000000e+00*8.00000000e+00,node
1,158,-11.25000000*6.00000000,8.00000000e+00*8.00000000e+00,node
1,159,-11.25000000*6.75000000,8.00000000e+00*8.00000000e+00,node
1,160,-11.25000000*8.25000000,8.00000000e+00*8.00000000e+00,node
1,161,-11.25000000*9.75000000,8.00000000e+00*8.00000000e+00,node
1,162,-11.25000000*11.25000000,8.00000000e+00*8.00000000e+00,node
1,163,-10.50000000*-8.25000000,8.00000000e+00*8.00000000e+00,node
1,164,-10.50000000*-6.75000000,8.00000000e+00*8.00000000e+00,node
1,165,-10.50000000*-5.25000000,8.00000000e+00*8.00000000e+00,node
1,166,-10.50000000*-3.75000000,8.00000000e+00*8.00000000e+00,node
1,167,-10.50000000*-2.25000000,8.00000000e+00*8.00000000e+00,node
1,168,-10.50000000*-0.75000000,8.00000000e+00*8.00000000e+00,node
1,169,-10.50000000*0.75000000,1.60000000e+01*1.60000000e+01,node
1,170,-10.50000000*2.25000000,8.00000000e+00*8.00000000e+00,node
1,171,-10.50000000*3.75000000,8.00000000e+00*8.00000000e+00,node
1,172,-10.50000000*5.25000000,8.00000000e+00*8.00000000e+00,node
1,173,-10.50000000*6.75000000,8.00000000e+00*8.00000000e+00,node
1,174,-10.50000000*8.25000000,8.00000000e+00*8.00000000e+00,node
1,175,-10.50000000*9.75000000,8.00000000e+00*8.00000000e+00,node
1,176,-10.50000000*11.25000000,4.00000000e+00*4.00000000e+00,node
1,177,-9.75000000*-9.75000000,8.00000000e+00*8.00000000e+00,node
1,178,-9.75000000*-9.00000000,8.00000000e+00*8.00000000e+00,node
1,179,-9.75000000*-8.25000000,8.00000000e+00*8.00000000e+00,node
1,180,-9.75000000*-7.50000000,8.00000000e+00*8.00000000e+00,node
1,181,-9.75000000*-6.75000000,8.00000000e+00*8.00000000e+00,node
1,182,-9.75000000*-6.00000000,8.00000000e+00*8.00000000e+00,node
1,183,-9.75000000*-5.25000000,8.00000000e+00*8.00000000e+00,node
1,184,-9.75000000*-4.50000000,4.00000000e+00*4.00000000e+00,node
1,185,-9.75000000*-3.75000000,8.00000000e+00*8.00000000e+00,node
1,186,-9.75000000*-3.00000000,8.00000000e+00*8.00000000e+00,node
1,187,-9.75000000*-2.25000000,8.00000000e+00*8.00000000e+00,node
1,188,-9.75000000*-1.50000000,8.00000000e+00*8.00000000e+00,node
1,189,-9.75000000*-0.75000000,3.20000000e+01*3.20000000e+01,node
1,190,-9.75000000*0.75000000,1.60000000e+01*1.60000000e+01,node
1,191,-9.75000000*1.50000000,8.00000000e+00*8.00000000e+00,node
1,192,-9.75000000*2.25000000,8.00000000e+00*8.00000000e+00,node
1,193,-9.75000000*3.75000000,4.00000000e+00*4.00000000e+00,node
1,194,-9.75000000*4.50000000,8.00000000e+00*8.00000000e+00,node
1,195,-9.75000000*5.25000000,8.00000000e+00*8.00000000e+00,node
1,196,-9.75000000*6.00000000,8.00000000e+00*8.00000000e+00,node
1,197,-9.75000000*6.75000000,8.00000000e+00*8.00000000e+00,node
1,198,-9.75000000*7.50000000,8.00000000e+00*8.00000000e+00,node
1,199,-9.75000000*8.25000000,4.00000000e+00*4.00000000e+00,node
1,200,-9.75000000*9.00000000,8.00000000e+00*8.00000000e+00,node
1,201,-9.00000000*-9.75000000,8.00000000e+00*8.00000000e+00,node
1,202,-9.00000000*-8.25000000,8.00000000e+00*8.00000000e+00,node
1,203,-9.00000000*-6.75000000,8.00000000e+00*8.00000000e+00,node
1,204,-9.00000000*-5.25000000,4.00000000e+00*4.00000000e+00,node
1,205,-9.00000000*-3.75000000,8.00000000e+00*8.00000000e+00,node
1,206,-9.00000000*-2.25000000,8.00000000e+00*8.00000000e+00,node
1,207,-9.00000000*5.25000000,4.00000000e+00*4.00000000e+00,node
1,208,-9.00000000*6.75000000,8.00000000e+00*8.00000000e+00,node
1,209,-9.00000000*8.25000000,8.00000000e+00*8.00000000e+00,node
1,210,-9.00000000*9.75000000,8.00000000e+00*8.00000000e+00,node
1,211,-8.25000000*-11.25000000,8.00000000e+00*8.00000000e+00,node
1,212,-8.25000000*-10.50000000,1.60000000e+01*1.60000000e+01,node
1,213,-8.25000000*-9.75000000,8.00000000e+00*8.00000000e+00,node
1,214,-8.25000000*-9.00000000,8.00000000e+00*8.00000000e+00,node
1,215,-8.25000000*-8.25000000,1.60000000e+01*1.60000000e+01,node
1,216,-8.25000000*-7.50000000,8.00000000e+00*8.00000000e+00,node
1,217,-8.25000000*-6.75000000,4.00000000e+00*4.00000000e+00,node
1,218,-8.25000000*-6.00000000,4.00000000e+00*4.00000000e+00,node
1,219,-8.25000000*-5.25000000,4.00000000e+00*4.00000000e+00,node
1,220,-8.25000000*-3.75000000,8.00000000e+00*8.00000000e+00,node
1,221,-8.25000000*-2.25000000,1.60000000e+01*1.60000000e+01,node
1,222,-8.25000000*5.25000000,8.00000000e+00*8.00000000e+00,node
1,223,-8.25000000*6.00000000,8.00000000e+00*8.00000000e+00,node
1,224,-8.25000000*6.75000000,8.00000000e+00*8.00000000e+00,node
1,225,-8.25000000*7.50000000,8.00000000e+00*8.00000000e+00,node
1,226,-8.25000000*8.25000000,8.00000000e+00*8.00000000e+00,node
1,227,-8.25000000*9.00000000,8.00000000e+00*8.00000000e+00,node
1,228,-8.25000000*9.75000000,4.00000000e+00*4.00000000e+00,node
1,229,-8.25000000*10.50000000,4.00000000e+00*4.00000000e+00,node
1,230,-8.25000000*11.25000000,4.00000000e+00*4.00000000e+00,node
1,231,-7.50000000*-11.25000000,8.00000000e+00*8.00000000e+00,node
1,232,-7.50000000*-9.75000000,1.60000000e+01*1.60000000e+01,node
1,233,-7.50000000*-8.25000000,1.60000000e+01*1.60000000e+01,node
1,234,-7.50000000*-6.75000000,4.00000000e+00*4.00000000e+00,node
1,235,-7.50000000*6.75000000,8.00000000e+00*8.00000000e+00,node
1,236,-7.50000000*8.25000000,8.00000000e+00*8.00000000e+00,node
1,237,-7.50000000*9.75000000,8.00000000e+00*8.00000000e+00,node
1,238,-7.50000000*11.25000000,8.00000000e+00*8.00000000e+00,node
1,239,-6.75000000*-12.75000000,8.00000000e+00*8.00000000e+00,node
1,240,-6.75000000*-12.00000000,1.60000000e+01*1.60000000e+01,node
1,241,-6.75000000*-11.25000000,8.00000000e+00*8.00000000e+00,node
1,242,-6.75000000*-10.50000000,8.00000000e+00*8.00000000e+00,node
1,243,-6.75000000*-9.75000000,8.00000000e+00*8.00000000e+00,node
1,244,-6.75000000*-9.00000000,1.60000000e+01*1.60000000e+01,node
1,245,-6.75000000*-8.25000000,8.00000000e+00*8.00000000e+00,node
1,246,-6.75000000*-6.75000000,8.00000000e+00*8.00000000e+00,node
1,247,-6.75000000*6.75000000,8.00000000e+00*8.00000000e+00,node
1,248,-6.75000000*8.25000000,8.00000000e+00*8.00000000e+00,node
1,249,-6.75000000*9.00000000,8.00000000e+00*8.00000000e+00,node
1,250,-6.75000000*9.75000000,8.00000000e+00*8.00000000e+00,node
1,251,-6.75000000*11.25000000,8.00000000e+00*8.00000000e+00,node
1,252,-6.75000000*12.00000000,1.60000000e+01*1.60000000e+01,node
1,253,-6.75000000*12.75000000,8.00000000e+00*8.00000000e+00,node
1,254,-6.00000000*-12.75000000,1.60000000e+01*1.60000000e+01,node
1,255,-6.00000000*-11.25000000,8.00000000e+00*8.00000000e+00,node
1,256,-6.00000000*-9.75000000,8.00000000e+00*8.00000000e+00,node
1,257,-6.00000000*12.75000000,8.00000000e+00*8.00000000e+00,node
1,258,-5.25000000*-14.25000000,8.00000000e+00*8.00000000e+00,node
1,259,-5.25000000*-13.50000000,8.00000000e+00*8.00000000e+00,node
1,260,-5.25000000*-12.75000000,4.00000000e+00*4.00000000e+00,node
1,261,-5.25000000*-12.00000000,8.00000000e+00*8.00000000e+00,node
1,262,-5.25000000*-11.25000000,1.60000000e+01*1.60000000e+01,node
1,263,-5.25000000*-10.50000000,8.00000000e+00*8.00000000e+00,node
1,264,-5.25000000*-9.75000000,8.00000000e+00*8.00000000e+00,node
1,265,-5.25000000*-9.00000000,8.00000000e+00*8.00000000e+00,node
1,266,-5.25000000*-8.25000000,1.60000000e+01*1.60000000e+01,node
1,267,-5.25000000*8.25000000,1.60000000e+01*1.60000000e+01,node
1,268,-5.25000000*9.00000000,8.00000000e+00*8.00000000e+00,node
1,269,-5.25000000*9.75000000,8.00000000e+00*8.00000000e+00,node
1,270,-5.25000000*11.25000000,1.60000000e+01*1.60000000e+01,node
1,271,-5.25000000*12.00000000,8.00000000e+00*8.00000000e+00,node
1,272,-5.25000000*12.75000000,1.60000000e+01*1.60000000e+01,node
1,273,-5.25000000*13.50000000,1.60000000e+01*1.60000000e+01,node
1,274,-5.25000000*14.25000000,8.00000000e+00*8.00000000e+00,node
1,275,-4.50000000*-14.25000000,4.00000000e+00*4.00000000e+00,node
1,276,-4.50000000*-12.75000000,1.60000000e+01*1.60000000e+01,node
1,277,-4.50000000*-11.25000000,1.60000000e+01*1.60000000e+01,node
1,278,-4.50000000*-9.75000000,8.00000000e+00*8.00000000e+00,node
1,279,-4.50000000*9.75000000,8.00000000e+00*8.00000000e+00,node
1,280,-4.50000000*11.25000000,1.60000000e+01*1.60000000e+01,node
1,281,-4.50000000*12.75000000,8.00000000e+00*8.00000000e+00,node
1,282,-3.75000000*-15.00000000,4.00000000e+00*4.00000000e+00,node
1,283,-3.75000000*-14.25000000,8.00000000e+00*8.00000000e+00,node
1,284,-3.75000000*-13.50000000,4.00000000e+00*4.00000000e+00,node
1,285,-3.75000000*-12.75000000,1.60000000e+01*1.60000000e+01,node
1,286,-3.75000000*-12.00000000,8.00000000e+00*8.00000000e+00,node
1,287,-3.75000000*-11.25000000,8.00000000e+00*8.00000000e+00,node
1,288,-3.75000000*-10.50000000,8.00000000e+00*8.00000000e+00,node
1,289,-3.75000000*-9.75000000,1.60000000e+01*1.60000000e+01,node
1,290,-3.75000000*0.75000000,1.60000000e+01*1.60000000e+01,node
1,291,-3.75000000*2.25000000,1.60000000e+01*1.60000000e+01,node
1,292,-3.75000000*3.00000000,8.00000000e+00*8.00000000e+00,node
1,293,-3.75000000*3.75000000,8.00000000e+00*8.00000000e+00,node
1,294,-3.75000000*8.25000000,1.60000000e+01*1.60000000e+01,node
1,295,-3.75000000*9.00000000,8.00000000e+00*8.00000000e+00,node
1,296,-3.75000000*9.75000000,8.00000000e+00*8.00000000e+00,node
1,297,-3.75000000*10.50000000,1.60000000e+01*1.60000000e+01,node
1,298,-3.75000000*11.25000000,1.60000000e+01*1.60000000e+01,node
1,299,-3.75000000*12.00000000,1.60000000e+01*1.60000000e+01,node
1,300,-3.75000000*12.75000000,8.00000000e+00*8.00000000e+00,node
1,301,-3.00000000*-14.25000000,8.00000000e+00*8.00000000e+00,node
1,302,-3.00000000*-12.75000000,8.00000000e+00*8.00000000e+00,node
1,303,-3.00000000*-11.25000000,8.00000000e+00*8.00000000e+00,node
1,304,-3.00000000*0.75000000,1.60000000e+01*1.60000000e+01,node
1,305,-3.00000000*2.25000000,1.60000000e+01*1.60000000e+01,node
1,306,-3.00000000*3.75000000,8.00000000e+00*8.00000000e+00,node
1,307,-3.00000000*9.75000000,8.00000000e+00*8.00000000e+00,node
1,308,-3.00000000*11.25000000,4.00000000e+00*4.00000000e+00,node
1,309,-2.25000000*-15.00000000,8.00000000e+00*8.00000000e+00,node
1,310,-2.25000000*-14.25000000,8.00000000e+00*8.00000000e+00,node
1,311,-2.25000000*-13.50000000,8.00000000e+00*8.00000000e+00,node
1,312,-2.25000000*-12.75000000,1.60000000e+01*1.60000000e+01,node
1,313,-2.25000000*-12.00000000,8.00000000e+00*8.00000000e+00,node
1,314,-2.25000000*-11.25000000,8.00000000e+00*8.00000000e+00,node
1,315,-2.25000000*-10.50000000,4.00000000e+00*4.00000000e+00,node
1,316,-2.25000000*-9.75000000,8.00000000e+00*8.00000000e+00,node
1,317,-2.25000000*-5.25000000,1.60000000e+01*1.60000000e+01,node
1,318,-2.25000000*-4.50000000,1.60000000e+01*1.60000000e+01,node
1,319,-2.25000000*-3.75000000,8.00000000e+00*8.00000000e+00,node
1,320,-2.25000000*1.50000000,8.00000000e+00*8.00000000e+00,node
1,321,-2.25000000*3.00000000,1.60000000e+01*1.60000000e+01,node
1,322,-2.25000000*3.75000000,8.00000000e+00*8.00000000e+00,node
1,323,-2.25000000*4.50000000,1.60000000e+01*1.60000000e+01,node
1,324,-2.25000000*5.25000000,1.60000000e+01*1.60000000e+01,node
1,325,-2.25000000*8.25000000,1.60000000e+01*1.60000000e+01,node
1,326,-2.25000000*9.75000000,8.00000000e+00*8.00000000e+00,node
1,327,-2.25000000*10.50000000,8.00000000e+00*8.00000000e+00,node
1,328,-2.25000000*11.25000000,8.00000000e+00*8.00000000e+00,node
1,329,-2.25000000*12.00000000,1.60000000e+01*1.60000000e+01,node
1,330,-2.25000000*12.75000000,8.00000000e+00*8.00000000e+00,node
1,331,-1.50000000*-14.25000000,4.00000000e+00*4.00000000e+00,node
1,332,-1.50000000*-12.75000000,8.00000000e+00*8.00000000e+00,node
1,333,-1.50000000*-11.25000000,8.00000000e+00*8.00000000e+00,node
1,334,-1.50000000*-9.75000000,8.00000000e+00*8.00000000e+00,node
1,335,-1.50000000*-3.75000000,1.60000000e+01*1.60000000e+01,node
1,336,-1.50000000*3.75000000,1.60000000e+01*1.60000000e+01,node
1,337,-1.50000000*8.25000000,8.00000000e+00*8.00000000e+00,node
1,338,-1.50000000*9.75000000,4.00000000e+00*4.00000000e+00,node
1,339,-1.50000000*11.25000000,8.00000000e+00*8.00000000e+00,node
1,340,-1.50000000*12.75000000,8.00000000e+00*8.00000000e+00,node
1,341,-0.75000000*-14.25000000,8.00000000e+00*8.00000000e+00,node
1,342,-0.75000000*-13.50000000,8.00000000e+00*8.00000000e+00,node
1,343,-0.75000000*-12.75000000,8.00000000e+00*8.00000000e+00,node
1,344,-0.75000000*-12.00000000,1.60000000e+01*1.60000000e+01,node
1,345,-0.75000000*-11.25000000,8.00000000e+00*8.00000000e+00,node
1,346,-0.75000000*-10.50000000,8.00000000e+00*8.00000000e+00,node
1,347,-0.75000000*-9.75000000,8.00000000e+00*8.00000000e+00,node
1,348,-0.75000000*-5.25000000,1.60000000e+01*1.60000000e+01,node
1,349,-0.75000000*-4.50000000,8.00000000e+00*8.00000000e+00,node
1,350,-0.75000000*-3.75000000,8.00000000e+00*8.00000000e+00,node
1,351,-0.75000000*4.50000000,1.60000000e+01*1.60000000e+01,node
1,352,-0.75000000*5.25000000,1.60000000e+01*1.60000000e+01,node
1,353,-0.75000000*8.25000000,8.00000000e+00*8.00000000e+00,node
1,354,-0.75000000*9.00000000,8.00000000e+00*8.00000000e+00,node
1,355,-0.75000000*9.75000000,4.00000000e+00*4.00000000e+00,node
1,356,-0.75000000*10.50000000,8.00000000e+00*8.00000000e+00,node
1,357,-0.75000000*11.25000000,8.00000000e+00*8.00000000e+00,node
1,358,-0.75000000*12.00000000,1.60000000e+01*1.60000000e+01,node
1,359,-0.75000000*12.75000000,1.60000000e+01*1.60000000e+01,node
1,360,-0.75000000*13.50000000,8.00000000e+00*8.00000000e+00,node
1,361,-0.75000000*14.25000000,8.00000000e+00*8.00000000e+00,node
1,362,0.00000000*-12.75000000,8.00000000e+00*8.00000000e+00,node
1,363,0.00000000*-11.25000000,8.00000000e+00*8.00000000e+00,node
1,364,0.00000000*-3.75000000,1.60000000e+01*1.60000000e+01,node
1,365,0.00000000*3.75000000,1.60000000e+01*1.60000000e+01,node
