-1.647355769e+01	-1.340625000e+01	nan
-1.647355769e+01	-1.335336538e+01	nan
-1.647355769e+01	-1.330048077e+01	nan
-1.647355769e+01	-1.324759615e+01	nan
-1.647355769e+01	-1.319471154e+01	nan
-1.647355769e+01	-1.314182692e+01	nan
-1.647355769e+01	-1.308894231e+01	nan
-1.647355769e+01	-1.303605769e+01	nan
-1.647355769e+01	-1.298317308e+01	nan
-1.647355769e+01	-1.293028846e+01	nan
-1.647355769e+01	-1.287740385e+01	nan
-1.647355769e+01	-1.282451923e+01	nan
-1.647355769e+01	-1.277163462e+01	nan
-1.647355769e+01	-1.271875000e+01	nan
-1.647355769e+01	-1.266586538e+01	nan
-1.647355769e+01	-1.261298077e+01	nan
-1.647355769e+01	-1.256009615e+01	nan
-1.647355769e+01	-1.250721154e+01	nan
-1.647355769e+01	-1.245432692e+01	nan
-1.647355769e+01	-1.240144231e+01	nan
-1.647355769e+01	-1.234855769e+01	nan
-1.647355769e+01	-1.229567308e+01	nan
-1.647355769e+01	-1.224278846e+01	nan
-1.647355769e+01	-1.218990385e+01	nan
-1.647355769e+01	-1.213701923e+01	nan
-1.647355769e+01	-1.208413462e+01	nan
-1.647355769e+01	-1.203125000e+01	nan
-1.647355769e+01	-1.197836538e+01	nan
-1.647355769e+01	-1.192548077e+01	nan
-1.647355769e+01	-1.187259615e+01	nan
-1.647355769e+01	-1.181971154e+01	nan
-1.647355769e+01	-1.176682692e+01	nan
-1.647355769e+01	-1.171394231e+01	nan
-1.647355769e+01	-1.166105769e+01	nan
-1.647355769e+01	-1.160817308e+01	nan
-1.647355769e+01	-1.155528846e+01	nan
-1.647355769e+01	-1.150240385e+01	nan
-1.647355769e+01	-1.144951923e+01	nan
-1.647355769e+01	-1.139663462e+01	nan
-1.647355769e+01	-1.134375000e+01	nan
-1.647355769e+01	-1.129086538e+01	nan
-1.647355769e+01	-1.123798077e+01	nan
-1.647355769e+01	-1.118509615e+01	nan
-1.647355769e+01	-1.113221154e+01	nan
-1.647355769e+01	-1.107932692e+01	nan
-1.647355769e+01	-1.102644231e+01	nan
-1.647355769e+01	-1.097355769e+01	nan
-1.647355769e+01	-1.092067308e+01	nan
-1.647355769e+01	-1.086778846e+01	nan
-1.647355769e+01	-1.081490385e+01	nan
-1.647355769e+01	-1.076201923e+01	nan
-1.647355769e+01	-1.070913462e+01	nan
-1.647355769e+01	-1.065625000e+01	nan
-1.647355769e+01	-1.060336538e+01	nan
-1.647355769e+01	-1.055048077e+01	nan
-1.647355769e+01	-1.049759615e+01	nan
-1.647355769e+01	-1.044471154e+01	nan
-1.647355769e+01	-1.039182692e+01	nan
-1.647355769e+01	-1.033894231e+01	nan
-1.647355769e+01	-1.028605769e+01	nan
-1.647355769e+01	-1.023317308e+01	nan
-1.647355769e+01	-1.018028846e+01	nan
-1.647355769e+01	-1.012740385e+01	nan
-1.647355769e+01	-1.007451923e+01	nan
-1.647355769e+01	-1.002163462e+01	nan
-1.647355769e+01	-9.968750000e+00	nan
-1.647355769e+01	-9.915865385e+00	nan
-1.647355769e+01	-9.862980769e+00	nan
-1.647355769e+01	-9.810096154e+00	nan
-1.647355769e+01	-9.757211538e+00	nan
-1.647355769e+01	-9.704326923e+00	nan
-1.647355769e+01	-9.651442308e+00	nan
-1.647355769e+01	-9.598557692e+00	nan
-1.647355769e+01	-9.545673077e+00	nan
-1.647355769e+01	-9.492788462e+00	nan
-1.647355769e+01	-9.439903846e+00	nan
-1.647355769e+01	-9.387019231e+00	nan
-1.647355769e+01	-9.334134615e+00	nan
-1.647355769e+01	-9.281250000e+00	nan
-1.647355769e+01	-9.228365385e+00	nan
-1.647355769e+01	-9.175480769e+00	nan
-1.647355769e+01	-9.122596154e+00	nan
-1.647355769e+01	-9.069711538e+00	nan
-1.647355769e+01	-9.016826923e+00	nan
-1.647355769e+01	-8.963942308e+00	nan
-1.647355769e+01	-8.911057692e+00	nan
-1.647355769e+01	-8.858173077e+00	nan
-1.647355769e+01	-8.805288462e+00	nan
-1.647355769e+01	-8.752403846e+00	nan
-1.647355769e+01	-8.699519231e+00	nan
-1.647355769e+01	-8.646634615e+00	nan
-1.647355769e+01	-8.593750000e+00	nan
-1.647355769e+01	-8.540865385e+00	nan
-1.647355769e+01	-8.487980769e+00	nan
-1.647355769e+01	-8.435096154e+00	nan
-1.647355769e+01	-8.382211538e+00	nan
-1.647355769e+01	-8.329326923e+00	nan
-1.647355769e+01	-8.276442308e+00	nan
-1.647355769e+01	-8.223557692e+00	nan
-1.647355769e+01	-8.170673077e+00	nan
-1.647355769e+01	-8.117788462e+00	nan
-1.647355769e+01	-8.064903846e+00	nan
-1.647355769e+01	-8.012019231e+00	nan
-1.647355769e+01	-7.959134615e+00	nan
-1.647355769e+01	-7.906250000e+00	nan
-1.647355769e+01	-7.853365385e+00	nan
-1.647355769e+01	-7.800480769e+00	nan
-1.647355769e+01	-7.747596154e+00	nan
-1.647355769e+01	-7.694711538e+00	nan
-1.647355769e+01	-7.641826923e+00	nan
-1.647355769e+01	-7.588942308e+00	nan
-1.647355769e+01	-7.536057692e+00	nan
-1.647355769e+01	-7.483173077e+00	nan
-1.647355769e+01	-7.430288462e+00	nan
-1.647355769e+01	-7.377403846e+00	nan
-1.647355769e+01	-7.324519231e+00	nan
-1.647355769e+01	-7.271634615e+00	5.200310022e+01
-1.647355769e+01	-7.218750000e+00	nan
-1.647355769e+01	-7.165865385e+00	nan
-1.647355769e+01	-7.112980769e+00	5.067283301e+01
-1.647355769e+01	-7.060096154e+00	5.079607567e+01
-1.647355769e+01	-7.007211538e+00	4.990329514e+01
-1.647355769e+01	-6.954326923e+00	5.275753272e+01
-1.647355769e+01	-6.901442308e+00	nan
-1.647355769e+01	-6.848557692e+00	nan
-1.647355769e+01	-6.795673077e+00	4.905786524e+01
-1.647355769e+01	-6.742788462e+00	5.042827322e+01
-1.647355769e+01	-6.689903846e+00	5.052030511e+01
-1.647355769e+01	-6.637019231e+00	5.161960537e+01
-1.647355769e+01	-6.584134615e+00	5.170355205e+01
-1.647355769e+01	-6.531250000e+00	nan
-1.647355769e+01	-6.478365385e+00	5.358898365e+01
-1.647355769e+01	-6.425480769e+00	5.366185270e+01
-1.647355769e+01	-6.372596154e+00	nan
