26000.0000003	164.50180926
26100.0000006	162.391264591
26200.0000002	166.37919966
26300.0000002	166.913912832
26400.0000006	170.614871704
26500.0000002	168.516955377
26600.0000002	171.433351165
26700.0000005	173.483767531
26800.0000004	172.403157154
26900.0000002	170.17356514
27000.0000004	165.258232524
27100.0000002	164.440827558
27200.0	162.9804813
27300.0000003	158.759182987
27400.0000001	146.669473164
27500.0000003	137.645877248
27600.0000005	125.149960088
27700.0000005	105.133016477
27800.0000004	84.6412662713
27900.0000003	62.7898008181
28000.0000003	37.0360597193
28100.0000004	11.2399487904
28200.0000002	-16.8153700631
28300.0000002	-50.8488647567
28400.0000003	-85.8266682435
28500.0000001	-115.479345845
28600.0000001	-159.063247577
28700.0000002	-189.36203367
28800.0000001	-228.20485189
28900.0000001	-270.978349703
29000.0000006	-308.212142626
29100.0	-339.389449105
29200.0	-381.18838254
29300.0000003	-417.626502249
29400.0000005	-462.376691442
29500.0000007	-498.636892849
29600.0000005	-533.349238106
29700.0000003	-574.437600872
29800.0000003	-613.08216826
29900.0000001	-650.24935414
30000.0000003	-695.320923757
30100.0000004	-732.312853873
30200.0000004	-769.018682626
30300.0000004	-798.464869864
30399.9999998	-844.46436194
30500.0000004	-881.260203886
30600.0000002	-919.862364674
30700.0000006	-954.281736687
30800.0000003	-984.587238724
30900.0000003	-1024.05767321
31000.0000003	-1068.27757347
31100.0000001	-1099.87328606
31200.0000003	-1139.22655868
31300.0000006	-1176.24298887
31400.0000007	-1207.04208527
31500.0000008	-1248.94625984
31599.9999999	-1287.63555354
31700.0000004	-1318.49434593
31800.0000005	-1355.48030472
31900.0000001	-1385.0193914
32000.0000004	-1425.45635016
