1.980991528778566249e+02 3.050630982900514709e+02 2.923156418112308188e+02 1.863316232741494218e+02 1.981363777169983962e+02 3.128416434493267957e+02 3.141014181851874127e+02 1.968490535990081582e+02 1.625572755268986498e+02 4.688097395262170863e+01 1.412089165141650255e+02 3.365713168821519474e+01 7.569512481460878917e+01 1.879960063656209002e+02 1.648711663692035643e+02 4.754969432424932307e+01 1.968066227442569982e+02 3.051355285123141243e+02 1.975847090811072064e+02 3.056509037529968964e+02 2.173352737139811381e+02 3.154718758165883514e+02 1.913912843683277458e+02 2.934458810360580969e+02 5.370309314464905270e+01 1.672022244195494238e+02 1.910062267746828866e+02 7.912546178532036834e+01 6.733277537915969901e+01 1.690865701147327229e+02 1.617499164347575515e+02 3.491520063916762950e+01 1.484159163972539659e+02 4.402536152393749092e+01 3.188836938743091878e+02 2.028787334991008038e+02 2.995632783072849179e+02 1.990257941155192611e+02 2.961812309616375387e+02 1.928111655280264358e+02 3.142843226930732499e+02 2.077004556537208089e+02 7.429644521933340684e+01 1.825879976844069574e+02 3.053149760364133840e+02 1.938552030187878756e+02 3.296497716794973485e+02 2.158802154340582717e+02
1.983227016621076473e+02 3.049799045682089513e+02 2.927461255920678127e+02 1.863213522945059140e+02 1.971695610245518822e+02 3.119648206127632761e+02 3.156049237096128763e+02 1.981984329408889494e+02 1.625336167493972539e+02 4.681295613035845093e+01 1.402048249621004175e+02 3.276821340654937842e+01 7.500405231059495748e+01 1.872681491548473787e+02 1.651693576610059040e+02 4.782874212074093379e+01 1.970480332079060304e+02 3.053826223807710676e+02 1.972678754504394476e+02 3.054659505971931139e+02 2.178251532967384207e+02 3.156412496414293400e+02 1.915512410515381987e+02 2.939027558643014117e+02 5.359600803384730483e+01 1.667694761887373431e+02 1.899885633880613511e+02 7.802150627582788900e+01 6.702085599841618091e+01 1.683186559680875121e+02 1.604173365379905647e+02 3.317091174648753338e+01 1.482457688069735582e+02 4.384763927954066531e+01 3.192032430384009558e+02 2.032483467989146959e+02 2.989976626467849314e+02 1.983333646253068991e+02 2.961683218633171464e+02 1.926284186493290633e+02 3.141171087308475194e+02 2.071671547890612430e+02 7.270252326540558840e+01 1.810389803121244370e+02 3.062105494603742386e+02 1.948884027057611377e+02 3.295267281766240330e+02 2.158508393757152533e+02
1.987842036657457641e+02 3.051270936205283419e+02 2.929905555466241935e+02 1.861375018765090772e+02 1.967121469720958373e+02 3.116045339772352349e+02 3.168599359177533188e+02 1.993849225884616487e+02 1.629316304616252182e+02 4.707266434679068112e+01 1.395348281835448461e+02 3.220283442153570519e+01 7.370788123610354603e+01 1.858585888361035359e+02 1.655974331256228993e+02 4.819880233629725552e+01 1.974202245585011326e+02 3.057710383148906317e+02 1.965718289019841620e+02 3.049214461104089082e+02 2.181273411036323751e+02 3.156704828871592667e+02 1.916962902126740289e+02 2.942855724325954156e+02 5.359619626393265435e+01 1.664375814834628216e+02 1.885746991467841269e+02 7.650432033118471509e+01 6.585493951822408576e+01 1.666738359778037193e+02 1.597545300879075967e+02 3.214862889812584967e+01 1.476525094992805975e+02 4.322138323509966540e+01 3.185028266199577729e+02 2.025910483337907237e+02 2.986454693373100326e+02 1.977521693272855998e+02 2.958105343858595688e+02 1.921186285786890551e+02 3.142070248967266934e+02 2.070078149038565414e+02 7.132044459058931807e+01 1.797252610031479492e+02 3.073453381501451531e+02 1.961695561029857515e+02 3.292622582228536317e+02 2.157280732963695584e+02
1.981458039200669532e+02 3.041704465149606449e+02 2.934872795160032410e+02 1.862502205012623051e+02 1.967228670940417885e+02 3.117288517216661035e+02 3.181225476823125291e+02 2.006757313355182930e+02 1.630829370177612248e+02 4.700481729450208945e+01 1.382436028273935733e+02 3.099630218438807105e+01 7.265292689246241764e+01 1.845868025244304533e+02 1.658063705159304959e+02 4.831848085256385161e+01 1.974336669100279096e+02 3.058221286942439292e+02 1.962848523362090418e+02 3.048035372896219997e+02 2.179693751908268951e+02 3.153148745695449406e+02 1.918164615910631596e+02 2.945659839573683030e+02 5.396648901515897023e+01 1.665045090178341241e+02 1.870761205919752399e+02 7.490357931962486759e+01 6.583464172970070649e+01 1.661720286534164472e+02 1.594720417872046596e+02 3.156734739680127078e+01 1.471597007153790742e+02 4.267902563750779166e+01 3.176322013306867689e+02 2.017701063199377813e+02 2.988406585641906190e+02 1.976361839459472378e+02 2.964340192655930650e+02 1.926343719340051734e+02 3.134414224257948263e+02 2.061193410791403267e+02 7.026432804528229781e+01 1.787758549194268198e+02 3.087728776304893472e+02 1.977138140119187142e+02 3.286972475664180706e+02 2.153801206275751383e+02
1.981695564603779474e+02 3.038767154938606154e+02 2.928252921745017261e+02 1.852847729384070874e+02 1.967244311235036776e+02 3.118754848041642731e+02 3.190700195792476279e+02 2.017577625008082975e+02 1.624144304309053553e+02 4.607520260412719892e+01 1.372077600490863176e+02 3.003383539549948722e+01 7.255749624574116297e+01 1.841740909111618976e+02 1.662983346145239807e+02 4.869819073651363084e+01 1.971652261275949911e+02 3.056265435074076322e+02 1.961912788564138737e+02 3.048824708630564828e+02 2.177140337662093827e+02 3.149540383818225564e+02 1.910460587100759824e+02 2.938783103881557395e+02 5.427942701240943535e+01 1.665458499403005703e+02 1.859421378967520297e+02 7.367690575044483126e+01 6.500242052106365520e+01 1.648651857259639257e+02 1.591701580503265916e+02 3.101710609596821655e+01 1.471478872440081886e+02 4.259845692271935746e+01 3.164833782548324734e+02 2.006805662567366255e+02 2.994962475234175940e+02 1.979179130028394979e+02 2.976385828383307626e+02 1.937945016715867155e+02 3.128792312915179537e+02 2.055628709781306043e+02 6.905191390644493765e+01 1.776875727600777566e+02 3.105425738361556682e+02 1.995448295369497203e+02 3.278297266443938156e+02 2.148361936522022120e+02
1.975069080065808294e+02 3.029133242626443803e+02 2.928215550211333493e+02 1.850725004359526338e+02 1.957937215667429598e+02 3.111424952186675910e+02 3.200323484256567781e+02 2.029637465405737657e+02 1.614918498542968166e+02 4.490124852720855131e+01 1.366375704414392374e+02 2.954470348802462354e+01 7.236990765693464311e+01 1.835994772028948034e+02 1.665583279586467711e+02 4.883326006143909126e+01 1.962499507630139135e+02 3.048322591360076785e+02 1.968184773806042926e+02 3.056684984020620277e+02 2.171756503532099032e+02 3.144062956821983335e+02 1.908912750574437780e+02 2.937444654917119919e+02 5.412307528047519867e+01 1.661225148467346742e+02 1.852072308273424710e+02 7.285242606782115615e+01 6.491544798508626002e+01 1.643134989198468929e+02 1.581474386169380182e+02 2.977966670671379390e+01 1.472279194522312480e+02 4.257451253531544211e+01 3.159733095477524216e+02 2.002268900339833522e+02 2.998262535570457885e+02 1.978229524373325035e+02 2.991309936906177995e+02 1.953033816981171071e+02 3.117013047436859097e+02 2.044994355141585061e+02 6.773030247409037941e+01 1.764703087948231541e+02 3.126737999662856851e+02 2.016901251859949298e+02 3.270893760075042564e+02 2.145364168003782197e+02
1.983820767652397592e+02 3.035274566567194938e+02 2.922990719507698714e+02 1.844192826875820117e+02 1.940943751161577495e+02 3.097029545144867484e+02 3.207600490833360141e+02 2.040333256829270567e+02 1.604734474165952633e+02 4.367785688164765645e+01 1.367759984669431219e+02 2.978478500117711647e+01 7.290113193091883659e+01 1.837013780484272161e+02 1.673004739275581301e+02 4.944476857505297573e+01 1.960614979289617565e+02 3.048160878011046293e+02 1.975184066657390360e+02 3.065219582293114513e+02 2.169232411011857096e+02 3.142428865484462790e+02 1.911418915546248627e+02 2.939745304608703691e+02 5.323963340989471504e+01 1.649473077394619906e+02 1.851271156145670602e+02 7.268194248814855030e+01 6.406552290250336057e+01 1.630087499201530932e+02 1.569031336546543116e+02 2.837234225436059631e+01 1.474087431314144965e+02 4.259916815364545073e+01 3.159675904993971471e+02 2.002532550492203995e+02 2.999268680255156028e+02 1.974435117414327578e+02 3.004638694933495344e+02 1.966851745993444354e+02 3.114008259494717663e+02 2.043887645083379141e+02 6.624281348532231561e+01 1.750470890028998383e+02 3.145340482579453010e+02 2.035502380548598467e+02 3.266961401324506369e+02 2.146746150419320998e+02
1.989411757083456678e+02 3.038850095550150172e+02 2.929340865684027904e+02 1.849673150502940757e+02 1.924671732098536836e+02 3.083808050622891983e+02 3.215426374815954773e+02 2.052247191037039045e+02 1.600148440095642854e+02 4.306618661985281449e+01 1.370116845904815079e+02 3.013853281581716459e+01 7.212873422584350180e+01 1.824385883336338736e+02 1.676123676270707676e+02 4.962958552275021162e+01 1.958238188515880438e+02 3.048167844187296964e+02 1.983625783189203560e+02 3.075421225189959387e+02 2.161564333882810445e+02 3.136692120318331263e+02 1.925901673136243915e+02 2.953785668717922590e+02 5.140807845501752382e+01 1.627891252128215456e+02 1.844745978650701659e+02 7.196208204654362817e+01 6.318160947980395292e+01 1.616697311149538905e+02 1.556169424847035430e+02 2.700328860854988378e+01 1.468523733586953028e+02 4.184854232642576477e+01 3.160782427194017146e+02 2.003498006083927407e+02 2.997234438495166842e+02 1.967039254563806026e+02 3.012830230168394223e+02 1.975546295431012709e+02 3.107559350020168267e+02 2.039809112899695549e+02 6.455255406473006019e+01 1.734007312408986081e+02 3.163733912976666147e+02 2.053918842185910592e+02 3.265466093508651966e+02 2.150961631982635254e+02
2.000982543774059366e+02 3.049008728482975812e+02 2.934770437558107687e+02 1.854460488421723028e+02 1.910236611542357252e+02 3.072604676000142945e+02 3.223826680669862412e+02 2.064945124723497543e+02 1.593542671942292088e+02 4.228796548292794455e+01 1.369375179879973530e+02 3.018216832419607343e+01 7.154530967555838572e+01 1.812717769425798338e+02 1.683149230035489268e+02 5.023026799253523222e+01 1.966793476579843514e+02 3.059933968240467266e+02 1.986535322715927236e+02 3.080613982059705336e+02 2.157876872024962154e+02 3.136028290372949527e+02 1.942063349268789239e+02 2.969461054430443596e+02 4.995353589437882391e+01 1.609865913823066705e+02 1.834992700526780141e+02 7.099445956688983017e+01 6.251294316230497827e+01 1.605342545841149047e+02 1.554410923932181845e+02 2.685366168518299901e+01 1.467566389761309438e+02 4.155363391851199140e+01 3.155282250585668180e+02 1.997186839222148933e+02 2.995894671384031085e+02 1.959903526205046376e+02 3.025633272464066863e+02 1.988613361029782141e+02 3.098645244271349952e+02 2.033698880800039035e+02 6.291615968254898661e+01 1.718217888698011393e+02 3.178785814578864120e+02 2.068880145756440641e+02 3.262618070596062125e+02 2.153750895232713276e+02
1.998634260164601812e+02 3.045809132692925232e+02 2.943975272829678715e+02 1.863165298503164991e+02 1.902045155616669376e+02 3.067666834510467311e+02 3.231738753335368983e+02 2.076954459485042719e+02 1.589082447899183705e+02 4.176041121712091808e+01 1.370148922020063367e+02 3.035872249822356395e+01 6.950958867213455505e+01 1.785450128774867267e+02 1.689475925680355601e+02 5.079304630304169166e+01 1.969697688696094247e+02 3.066870458222552429e+02 1.988251912123583338e+02 3.085272772975041562e+02 2.151540317074278050e+02 3.133745949764369811e+02 1.957402083775980088e+02 2.984406869684021899e+02 4.906786520235053217e+01 1.597619457797890163e+02 1.818095768910829406e+02 6.942922267620144794e+01 6.160538739836204059e+01 1.591497311445974390e+02 1.554579880392031441e+02 2.701788972623649343e+01 1.465957190431428216e+02 4.120796305805797033e+01 3.140953915834467693e+02 1.981156368620434876e+02 2.997648206370590174e+02 1.955705308774001026e+02 3.042827654597899709e+02 2.005777368639780889e+02 3.083098292723647660e+02 2.021405862081197995e+02 6.127939771615211129e+01 1.702640934823787404e+02 3.199852498075469498e+02 2.089575379108232482e+02 3.257264245282325419e+02 2.153676037379353261e+02
