layer,nr,cvs,kappas,type
1,27,-1.50000000*-1.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,28,-1.50000000*1.50000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,29,0.00000000*-3.00000000,3.20000000e+01*3.20000000e+01,realized_benchmark_node
1,30,0.00000000*-1.50000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,31,0.00000000*0.00000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,32,0.00000000*1.50000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,33,1.50000000*-1.50000000,2.00000000e+00*2.00000000e+00,realized_benchmark_node
1,34,1.50000000*0.00000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,35,1.50000000*1.50000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,36,1.50000000*3.00000000,3.20000000e+01*3.20000000e+01,realized_benchmark_node
1,37,-18.75000000*-3.75000000,3.20000000e+01*3.20000000e+01,node
1,38,-18.75000000*-2.25000000,3.20000000e+01*3.20000000e+01,node
1,39,-18.75000000*-0.75000000,1.60000000e+01*1.60000000e+01,node
1,40,-18.75000000*3.75000000,8.00000000e+00*8.00000000e+00,node
1,41,-18.75000000*4.50000000,1.60000000e+01*1.60000000e+01,node
1,42,-18.75000000*5.25000000,1.60000000e+01*1.60000000e+01,node
1,43,-18.00000000*-3.75000000,1.60000000e+01*1.60000000e+01,node
1,44,-18.00000000*-2.25000000,1.60000000e+01*1.60000000e+01,node
1,45,-18.00000000*-0.75000000,4.00000000e+00*4.00000000e+00,node
1,46,-17.25000000*-3.75000000,3.20000000e+01*3.20000000e+01,node
1,47,-17.25000000*-2.25000000,8.00000000e+00*8.00000000e+00,node
1,48,-17.25000000*-0.75000000,2.00000000e+00*2.00000000e+00,node
1,49,-15.75000000*-9.75000000,1.60000000e+01*1.60000000e+01,node
1,50,-15.75000000*-9.00000000,1.60000000e+01*1.60000000e+01,node
1,51,-15.75000000*-8.25000000,1.60000000e+01*1.60000000e+01,node
1,52,-14.25000000*8.25000000,1.60000000e+01*1.60000000e+01,node
1,53,-14.25000000*9.00000000,6.40000000e+01*6.40000000e+01,node
1,54,-14.25000000*9.75000000,6.40000000e+01*6.40000000e+01,node
1,55,-12.75000000*-15.75000000,4.00000000e+00*4.00000000e+00,node
1,56,-12.75000000*-15.00000000,8.00000000e+00*8.00000000e+00,node
1,57,-12.75000000*-14.25000000,8.00000000e+00*8.00000000e+00,node
1,58,-12.75000000*-12.75000000,1.60000000e+01*1.60000000e+01,node
1,59,-12.75000000*12.75000000,1.60000000e+01*1.60000000e+01,node
1,60,-12.75000000*13.50000000,1.60000000e+01*1.60000000e+01,node
1,61,-12.75000000*14.25000000,1.60000000e+01*1.60000000e+01,node
1,62,-12.00000000*-14.25000000,3.20000000e+01*3.20000000e+01,node
1,63,-12.00000000*-12.75000000,1.60000000e+01*1.60000000e+01,node
1,64,-11.25000000*-15.75000000,8.00000000e+00*8.00000000e+00,node
1,65,-11.25000000*-15.00000000,3.20000000e+01*3.20000000e+01,node
1,66,-11.25000000*-14.25000000,1.60000000e+01*1.60000000e+01,node
1,67,-11.25000000*-13.50000000,2.00000000e+00*2.00000000e+00,node
1,68,-11.25000000*-12.75000000,2.00000000e+00*2.00000000e+00,node
1,69,-11.25000000*-12.00000000,8.00000000e+00*8.00000000e+00,node
1,70,-11.25000000*-11.25000000,8.00000000e+00*8.00000000e+00,node
1,71,-11.25000000*12.75000000,2.00000000e+00*2.00000000e+00,node
1,72,-11.25000000*13.50000000,1.60000000e+01*1.60000000e+01,node
1,73,-11.25000000*14.25000000,3.20000000e+01*3.20000000e+01,node
1,74,-11.25000000*15.75000000,8.00000000e+00*8.00000000e+00,node
1,75,-11.25000000*16.50000000,8.00000000e+00*8.00000000e+00,node
1,76,-11.25000000*17.25000000,8.00000000e+00*8.00000000e+00,node
1,77,-10.50000000*-15.75000000,1.60000000e+01*1.60000000e+01,node
1,78,-10.50000000*-14.25000000,3.20000000e+01*3.20000000e+01,node
1,79,-10.50000000*-12.75000000,8.00000000e+00*8.00000000e+00,node
1,80,-9.75000000*-17.25000000,2.00000000e+00*2.00000000e+00,node
1,81,-9.75000000*-16.50000000,8.00000000e+00*8.00000000e+00,node
1,82,-9.75000000*-15.75000000,3.20000000e+01*3.20000000e+01,node
1,83,-9.75000000*-14.25000000,1.60000000e+01*1.60000000e+01,node
1,84,-9.75000000*-13.50000000,1.60000000e+01*1.60000000e+01,node
1,85,-9.75000000*-12.75000000,8.00000000e+00*8.00000000e+00,node
1,86,-9.75000000*15.75000000,1.60000000e+01*1.60000000e+01,node
1,87,-9.75000000*16.50000000,8.00000000e+00*8.00000000e+00,node
1,88,-9.75000000*17.25000000,8.00000000e+00*8.00000000e+00,node
1,89,-8.25000000*-18.75000000,8.00000000e+00*8.00000000e+00,node
1,90,-7.50000000*-18.75000000,8.00000000e+00*8.00000000e+00,node
1,91,-6.75000000*-20.25000000,8.00000000e+00*8.00000000e+00,node
1,92,-6.75000000*-19.50000000,4.00000000e+00*4.00000000e+00,node
1,93,-6.75000000*-18.75000000,8.00000000e+00*8.00000000e+00,node
1,94,-6.75000000*-18.00000000,8.00000000e+00*8.00000000e+00,node
1,95,-6.75000000*-17.25000000,8.00000000e+00*8.00000000e+00,node
1,96,-6.75000000*17.25000000,8.00000000e+00*8.00000000e+00,node
1,97,-6.75000000*18.00000000,1.60000000e+01*1.60000000e+01,node
1,98,-6.75000000*18.75000000,4.00000000e+00*4.00000000e+00,node
1,99,-6.00000000*-18.75000000,1.60000000e+01*1.60000000e+01,node
1,100,-5.25000000*-18.75000000,3.20000000e+01*3.20000000e+01,node
1,101,-3.75000000*-0.75000000,3.20000000e+01*3.20000000e+01,node
1,102,-3.00000000*-0.75000000,3.20000000e+01*3.20000000e+01,node
1,103,-2.25000000*-2.25000000,3.20000000e+01*3.20000000e+01,node
1,104,-2.25000000*-1.50000000,1.60000000e+01*1.60000000e+01,node
1,105,-0.75000000*-17.25000000,3.20000000e+01*3.20000000e+01,node
1,106,-0.75000000*-16.50000000,1.60000000e+01*1.60000000e+01,node
1,107,-0.75000000*-15.75000000,4.00000000e+00*4.00000000e+00,node
1,108,0.00000000*-17.25000000,4.00000000e+00*4.00000000e+00,node
1,109,0.00000000*2.25000000,4.00000000e+00*4.00000000e+00,node
1,110,0.75000000*-17.25000000,1.60000000e+01*1.60000000e+01,node
1,111,0.75000000*-3.75000000,3.20000000e+01*3.20000000e+01,node
1,112,0.75000000*-3.00000000,3.20000000e+01*3.20000000e+01,node
1,113,0.75000000*3.00000000,3.20000000e+01*3.20000000e+01,node
1,114,0.75000000*3.75000000,6.40000000e+01*6.40000000e+01,node
1,115,1.50000000*-2.25000000,8.00000000e+00*8.00000000e+00,node
1,116,2.25000000*-2.25000000,3.20000000e+01*3.20000000e+01,node
1,117,2.25000000*0.00000000,8.00000000e+00*8.00000000e+00,node
1,118,3.75000000*17.25000000,1.60000000e+01*1.60000000e+01,node
1,119,4.50000000*17.25000000,1.60000000e+01*1.60000000e+01,node
1,120,5.25000000*17.25000000,1.60000000e+01*1.60000000e+01,node
1,121,5.25000000*18.00000000,1.60000000e+01*1.60000000e+01,node
1,122,5.25000000*18.75000000,1.60000000e+01*1.60000000e+01,node
1,123,6.75000000*-18.75000000,1.60000000e+01*1.60000000e+01,node
1,124,6.75000000*-18.00000000,3.20000000e+01*3.20000000e+01,node
1,125,6.75000000*-17.25000000,8.00000000e+00*8.00000000e+00,node
1,126,6.75000000*15.75000000,8.00000000e+00*8.00000000e+00,node
1,127,6.75000000*17.25000000,8.00000000e+00*8.00000000e+00,node
1,128,6.75000000*18.00000000,3.20000000e+01*3.20000000e+01,node
1,129,6.75000000*18.75000000,4.00000000e+00*4.00000000e+00,node
1,130,7.50000000*15.75000000,8.00000000e+00*8.00000000e+00,node
1,131,7.50000000*17.25000000,8.00000000e+00*8.00000000e+00,node
1,132,8.25000000*-15.75000000,2.00000000e+00*2.00000000e+00,node
1,133,8.25000000*-14.25000000,8.00000000e+00*8.00000000e+00,node
1,134,8.25000000*14.25000000,3.20000000e+01*3.20000000e+01,node
1,135,8.25000000*15.00000000,2.00000000e+00*2.00000000e+00,node
1,136,8.25000000*15.75000000,2.00000000e+00*2.00000000e+00,node
1,137,8.25000000*16.50000000,8.00000000e+00*8.00000000e+00,node
1,138,8.25000000*17.25000000,3.20000000e+01*3.20000000e+01,node
1,139,9.00000000*-15.75000000,2.00000000e+00*2.00000000e+00,node
1,140,9.00000000*-14.25000000,4.00000000e+00*4.00000000e+00,node
1,141,9.00000000*14.25000000,8.00000000e+00*8.00000000e+00,node
1,142,9.00000000*15.75000000,4.00000000e+00*4.00000000e+00,node
1,143,9.75000000*-17.25000000,1.60000000e+01*1.60000000e+01,node
1,144,9.75000000*-16.50000000,1.60000000e+01*1.60000000e+01,node
1,145,9.75000000*-15.75000000,1.60000000e+01*1.60000000e+01,node
1,146,9.75000000*-15.00000000,4.00000000e+00*4.00000000e+00,node
1,147,9.75000000*-14.25000000,1.60000000e+01*1.60000000e+01,node
1,148,9.75000000*12.75000000,8.00000000e+00*8.00000000e+00,node
1,149,9.75000000*13.50000000,1.60000000e+01*1.60000000e+01,node
1,150,9.75000000*14.25000000,4.00000000e+00*4.00000000e+00,node
1,151,9.75000000*15.00000000,8.00000000e+00*8.00000000e+00,node
1,152,9.75000000*15.75000000,8.00000000e+00*8.00000000e+00,node
1,153,10.50000000*-15.75000000,3.20000000e+01*3.20000000e+01,node
1,154,10.50000000*14.25000000,8.00000000e+00*8.00000000e+00,node
1,155,11.25000000*-15.75000000,1.60000000e+01*1.60000000e+01,node
1,156,11.25000000*12.75000000,1.60000000e+01*1.60000000e+01,node
1,157,11.25000000*13.50000000,1.60000000e+01*1.60000000e+01,node
1,158,11.25000000*14.25000000,1.60000000e+01*1.60000000e+01,node
1,159,12.00000000*12.75000000,1.60000000e+01*1.60000000e+01,node
1,160,12.75000000*12.75000000,3.20000000e+01*3.20000000e+01,node
1,161,14.25000000*-8.25000000,3.20000000e+01*3.20000000e+01,node
1,162,14.25000000*8.25000000,8.00000000e+00*8.00000000e+00,node
1,163,15.00000000*-8.25000000,4.00000000e+00*4.00000000e+00,node
1,164,15.00000000*8.25000000,8.00000000e+00*8.00000000e+00,node
1,165,15.75000000*-9.75000000,1.60000000e+01*1.60000000e+01,node
1,166,15.75000000*-9.00000000,4.00000000e+00*4.00000000e+00,node
1,167,15.75000000*-8.25000000,1.60000000e+01*1.60000000e+01,node
1,168,15.75000000*8.25000000,3.20000000e+01*3.20000000e+01,node
1,169,15.75000000*9.00000000,8.00000000e+00*8.00000000e+00,node
1,170,15.75000000*9.75000000,1.60000000e+01*1.60000000e+01,node
1,171,16.50000000*-9.75000000,8.00000000e+00*8.00000000e+00,node
1,172,16.50000000*9.75000000,4.00000000e+00*4.00000000e+00,node
1,173,17.25000000*-9.75000000,8.00000000e+00*8.00000000e+00,node
1,174,17.25000000*-9.00000000,8.00000000e+00*8.00000000e+00,node
1,175,17.25000000*-8.25000000,3.20000000e+01*3.20000000e+01,node
1,176,17.25000000*-5.25000000,3.20000000e+01*3.20000000e+01,node
1,177,17.25000000*-4.50000000,1.60000000e+01*1.60000000e+01,node
1,178,17.25000000*-3.75000000,4.00000000e+00*4.00000000e+00,node
1,179,17.25000000*9.75000000,1.60000000e+01*1.60000000e+01,node
1,180,18.00000000*-3.75000000,1.60000000e+01*1.60000000e+01,node
1,181,18.75000000*-3.75000000,3.20000000e+01*3.20000000e+01,node
1,182,18.75000000*-3.00000000,1.60000000e+01*1.60000000e+01,node
1,183,18.75000000*-2.25000000,3.20000000e+01*3.20000000e+01,node
1,184,-19.50000000*4.50000000,3.20000000e+01*3.20000000e+01,realized_benchmark_node
1,185,-18.00000000*-4.50000000,3.20000000e+01*3.20000000e+01,realized_benchmark_node
1,186,-18.00000000*-3.00000000,3.20000000e+01*3.20000000e+01,realized_benchmark_node
1,187,-18.00000000*-1.50000000,3.20000000e+01*3.20000000e+01,realized_benchmark_node
1,188,-18.00000000*0.00000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,189,-18.00000000*4.50000000,3.20000000e+01*3.20000000e+01,realized_benchmark_node
1,190,-16.50000000*-9.00000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,191,-15.00000000*-9.00000000,3.20000000e+01*3.20000000e+01,realized_benchmark_node
1,192,-15.00000000*9.00000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,193,-13.50000000*-15.00000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,194,-13.50000000*9.00000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,195,-13.50000000*13.50000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,196,-12.00000000*-15.00000000,3.20000000e+01*3.20000000e+01,realized_benchmark_node
1,197,-12.00000000*-13.50000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,198,-12.00000000*-12.00000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,199,-12.00000000*13.50000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,200,-12.00000000*16.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,201,-10.50000000*-16.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,202,-10.50000000*-15.00000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,203,-10.50000000*-13.50000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,204,-10.50000000*-12.00000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,205,-10.50000000*16.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,206,-9.00000000*-16.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,207,-9.00000000*-13.50000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,208,-9.00000000*16.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,209,-7.50000000*-19.50000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,210,-7.50000000*-18.00000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,211,-7.50000000*18.00000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,212,-6.00000000*-19.50000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,213,-6.00000000*-18.00000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,214,-6.00000000*18.00000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,215,-3.00000000*-1.50000000,3.20000000e+01*3.20000000e+01,realized_benchmark_node
1,216,-3.00000000*0.00000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,217,-1.50000000*-16.50000000,3.20000000e+01*3.20000000e+01,realized_benchmark_node
1,218,0.00000000*-18.00000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,219,0.00000000*-16.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,220,0.00000000*3.00000000,3.20000000e+01*3.20000000e+01,realized_benchmark_node
1,221,1.50000000*-3.00000000,3.20000000e+01*3.20000000e+01,realized_benchmark_node
1,222,3.00000000*0.00000000,3.20000000e+01*3.20000000e+01,realized_benchmark_node
1,223,4.50000000*16.50000000,6.40000000e+01*6.40000000e+01,realized_benchmark_node
1,224,4.50000000*18.00000000,3.20000000e+01*3.20000000e+01,realized_benchmark_node
1,225,6.00000000*-18.00000000,3.20000000e+01*3.20000000e+01,realized_benchmark_node
1,226,6.00000000*18.00000000,3.20000000e+01*3.20000000e+01,realized_benchmark_node
1,227,7.50000000*-18.00000000,3.20000000e+01*3.20000000e+01,realized_benchmark_node
1,228,7.50000000*15.00000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,229,7.50000000*16.50000000,3.20000000e+01*3.20000000e+01,realized_benchmark_node
1,230,7.50000000*18.00000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,231,9.00000000*-16.50000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,232,9.00000000*-13.50000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,233,9.00000000*13.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,234,9.00000000*15.00000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,235,9.00000000*16.50000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,236,10.50000000*-16.50000000,3.20000000e+01*3.20000000e+01,realized_benchmark_node
1,237,10.50000000*-15.00000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,238,10.50000000*13.50000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,239,10.50000000*15.00000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,240,12.00000000*12.00000000,3.20000000e+01*3.20000000e+01,realized_benchmark_node
1,241,12.00000000*13.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,242,15.00000000*-9.00000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,243,15.00000000*-7.50000000,3.20000000e+01*3.20000000e+01,realized_benchmark_node
1,244,15.00000000*7.50000000,3.20000000e+01*3.20000000e+01,realized_benchmark_node
1,245,15.00000000*9.00000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,246,16.50000000*-10.50000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,247,16.50000000*-9.00000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,248,16.50000000*-4.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,249,16.50000000*9.00000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,250,16.50000000*10.50000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,251,18.00000000*-9.00000000,3.20000000e+01*3.20000000e+01,realized_benchmark_node
1,252,18.00000000*-4.50000000,3.20000000e+01*3.20000000e+01,realized_benchmark_node
1,253,18.00000000*-3.00000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,254,19.50000000*-3.00000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,255,-20.25000000*-9.75000000,4.00000000e+00*4.00000000e+00,node
1,256,-20.25000000*-9.00000000,4.00000000e+00*4.00000000e+00,node
1,257,-20.25000000*-8.25000000,1.60000000e+01*1.60000000e+01,node
1,258,-20.25000000*-2.25000000,1.60000000e+01*1.60000000e+01,node
1,259,-20.25000000*-0.75000000,1.60000000e+01*1.60000000e+01,node
1,260,-20.25000000*0.75000000,1.60000000e+01*1.60000000e+01,node
1,261,-20.25000000*2.25000000,1.60000000e+01*1.60000000e+01,node
1,262,-20.25000000*3.75000000,1.60000000e+01*1.60000000e+01,node
1,263,-19.50000000*-2.25000000,1.60000000e+01*1.60000000e+01,node
1,264,-19.50000000*-0.75000000,3.20000000e+01*3.20000000e+01,node
1,265,-19.50000000*0.75000000,1.60000000e+01*1.60000000e+01,node
1,266,-19.50000000*2.25000000,1.60000000e+01*1.60000000e+01,node
1,267,-19.50000000*3.75000000,1.60000000e+01*1.60000000e+01,node
1,268,-18.75000000*-3.00000000,3.20000000e+01*3.20000000e+01,node
1,269,-18.75000000*-1.50000000,1.60000000e+01*1.60000000e+01,node
1,270,-18.75000000*0.00000000,8.00000000e+00*8.00000000e+00,node
1,271,-18.75000000*0.75000000,1.60000000e+01*1.60000000e+01,node
1,272,-18.75000000*1.50000000,1.60000000e+01*1.60000000e+01,node
1,273,-18.75000000*2.25000000,1.60000000e+01*1.60000000e+01,node
1,274,-18.75000000*3.00000000,8.00000000e+00*8.00000000e+00,node
1,275,-18.75000000*9.75000000,1.60000000e+01*1.60000000e+01,node
1,276,-18.00000000*0.75000000,4.00000000e+00*4.00000000e+00,node
1,277,-18.00000000*2.25000000,8.00000000e+00*8.00000000e+00,node
1,278,-18.00000000*3.75000000,1.60000000e+01*1.60000000e+01,node
1,279,-18.00000000*9.75000000,1.60000000e+01*1.60000000e+01,node
1,280,-17.25000000*-9.75000000,4.00000000e+00*4.00000000e+00,node
1,281,-17.25000000*-8.25000000,1.60000000e+01*1.60000000e+01,node
1,282,-17.25000000*-6.75000000,6.40000000e+01*6.40000000e+01,node
1,283,-17.25000000*-5.25000000,1.60000000e+01*1.60000000e+01,node
1,284,-17.25000000*-4.50000000,3.20000000e+01*3.20000000e+01,node
1,285,-17.25000000*-3.00000000,8.00000000e+00*8.00000000e+00,node
1,286,-17.25000000*-1.50000000,8.00000000e+00*8.00000000e+00,node
1,287,-17.25000000*0.00000000,4.00000000e+00*4.00000000e+00,node
1,288,-17.25000000*0.75000000,4.00000000e+00*4.00000000e+00,node
1,289,-17.25000000*1.50000000,8.00000000e+00*8.00000000e+00,node
1,290,-17.25000000*2.25000000,3.20000000e+01*3.20000000e+01,node
1,291,-17.25000000*3.00000000,8.00000000e+00*8.00000000e+00,node
1,292,-17.25000000*3.75000000,8.00000000e+00*8.00000000e+00,node
1,293,-17.25000000*4.50000000,1.60000000e+01*1.60000000e+01,node
1,294,-17.25000000*5.25000000,1.60000000e+01*1.60000000e+01,node
1,295,-17.25000000*9.75000000,8.00000000e+00*8.00000000e+00,node
1,296,-17.25000000*10.50000000,8.00000000e+00*8.00000000e+00,node
1,297,-17.25000000*11.25000000,1.60000000e+01*1.60000000e+01,node
1,298,-16.50000000*-9.75000000,1.60000000e+01*1.60000000e+01,node
1,299,-16.50000000*-8.25000000,6.40000000e+01*6.40000000e+01,node
1,300,-16.50000000*-6.75000000,6.40000000e+01*6.40000000e+01,node
1,301,-16.50000000*-5.25000000,3.20000000e+01*3.20000000e+01,node
1,302,-16.50000000*-3.75000000,3.20000000e+01*3.20000000e+01,node
1,303,-16.50000000*-2.25000000,8.00000000e+00*8.00000000e+00,node
1,304,-16.50000000*-0.75000000,1.60000000e+01*1.60000000e+01,node
1,305,-16.50000000*0.75000000,1.60000000e+01*1.60000000e+01,node
1,306,-16.50000000*2.25000000,8.00000000e+00*8.00000000e+00,node
1,307,-16.50000000*3.75000000,4.00000000e+00*4.00000000e+00,node
1,308,-15.75000000*-11.25000000,3.20000000e+01*3.20000000e+01,node
1,309,-15.75000000*-10.50000000,8.00000000e+00*8.00000000e+00,node
1,310,-15.75000000*-7.50000000,3.20000000e+01*3.20000000e+01,node
1,311,-15.75000000*-6.75000000,3.20000000e+01*3.20000000e+01,node
1,312,-15.75000000*-6.00000000,6.40000000e+01*6.40000000e+01,node
1,313,-15.75000000*-5.25000000,1.60000000e+01*1.60000000e+01,node
1,314,-15.75000000*-4.50000000,8.00000000e+00*8.00000000e+00,node
1,315,-15.75000000*-3.75000000,3.20000000e+01*3.20000000e+01,node
1,316,-15.75000000*-3.00000000,3.20000000e+01*3.20000000e+01,node
1,317,-15.75000000*-2.25000000,3.20000000e+01*3.20000000e+01,node
1,318,-15.75000000*-1.50000000,3.20000000e+01*3.20000000e+01,node
1,319,-15.75000000*-0.75000000,3.20000000e+01*3.20000000e+01,node
1,320,-15.75000000*0.75000000,3.20000000e+01*3.20000000e+01,node
1,321,-15.75000000*1.50000000,1.60000000e+01*1.60000000e+01,node
1,322,-15.75000000*2.25000000,8.00000000e+00*8.00000000e+00,node
1,323,-15.75000000*3.00000000,3.20000000e+01*3.20000000e+01,node
1,324,-15.75000000*3.75000000,3.20000000e+01*3.20000000e+01,node
1,325,-15.75000000*6.75000000,3.20000000e+01*3.20000000e+01,node
1,326,-15.75000000*7.50000000,6.40000000e+01*6.40000000e+01,node
1,327,-15.75000000*8.25000000,4.00000000e+00*4.00000000e+00,node
1,328,-15.00000000*-11.25000000,3.20000000e+01*3.20000000e+01,node
1,329,-15.00000000*-9.75000000,6.40000000e+01*6.40000000e+01,node
1,330,-15.00000000*-8.25000000,8.00000000e+00*8.00000000e+00,node
1,331,-15.00000000*-6.75000000,3.20000000e+01*3.20000000e+01,node
1,332,-15.00000000*-5.25000000,3.20000000e+01*3.20000000e+01,node
1,333,-15.00000000*-3.75000000,8.00000000e+00*8.00000000e+00,node
1,334,-15.00000000*-2.25000000,1.60000000e+01*1.60000000e+01,node
1,335,-15.00000000*2.25000000,8.00000000e+00*8.00000000e+00,node
1,336,-15.00000000*8.25000000,3.20000000e+01*3.20000000e+01,node
1,337,-14.25000000*-14.25000000,6.40000000e+01*6.40000000e+01,node
1,338,-14.25000000*-11.25000000,1.28000000e+02*1.28000000e+02,node
1,339,-14.25000000*-9.75000000,1.60000000e+01*1.60000000e+01,node
1,340,-14.25000000*-9.00000000,3.20000000e+01*3.20000000e+01,node
1,341,-14.25000000*-8.25000000,3.20000000e+01*3.20000000e+01,node
1,342,-14.25000000*-7.50000000,3.20000000e+01*3.20000000e+01,node
1,343,-14.25000000*-6.75000000,3.20000000e+01*3.20000000e+01,node
1,344,-14.25000000*-6.00000000,1.60000000e+01*1.60000000e+01,node
1,345,-14.25000000*-5.25000000,1.60000000e+01*1.60000000e+01,node
1,346,-14.25000000*-3.75000000,8.00000000e+00*8.00000000e+00,node
1,347,-14.25000000*-3.00000000,1.60000000e+01*1.60000000e+01,node
1,348,-14.25000000*-2.25000000,1.60000000e+01*1.60000000e+01,node
1,349,-14.25000000*-1.50000000,3.20000000e+01*3.20000000e+01,node
1,350,-14.25000000*-0.75000000,1.60000000e+01*1.60000000e+01,node
1,351,-14.25000000*0.75000000,3.20000000e+01*3.20000000e+01,node
1,352,-14.25000000*1.50000000,1.60000000e+01*1.60000000e+01,node
1,353,-14.25000000*2.25000000,1.60000000e+01*1.60000000e+01,node
1,354,-14.25000000*3.00000000,1.60000000e+01*1.60000000e+01,node
1,355,-14.25000000*3.75000000,3.20000000e+01*3.20000000e+01,node
1,356,-14.25000000*5.25000000,3.20000000e+01*3.20000000e+01,node
1,357,-14.25000000*6.75000000,1.60000000e+01*1.60000000e+01,node
