layer,nr,cvs,kappas,type
0,199,-6.00000000*0.00000000,3.20000000e+01*3.20000000e+01,node
0,200,-6.00000000*1.50000000,3.20000000e+01*3.20000000e+01,node
0,201,-6.00000000*3.00000000,1.60000000e+01*1.60000000e+01,node
0,202,-6.00000000*4.50000000,1.60000000e+01*1.60000000e+01,node
0,203,-6.00000000*6.00000000,1.60000000e+01*1.60000000e+01,node
0,204,-6.00000000*7.50000000,1.60000000e+01*1.60000000e+01,node
0,205,-6.00000000*9.00000000,1.60000000e+01*1.60000000e+01,node
0,206,-6.00000000*10.50000000,8.00000000e+00*8.00000000e+00,node
0,207,-6.00000000*12.00000000,1.60000000e+01*1.60000000e+01,node
0,208,-6.00000000*13.50000000,4.00000000e+00*4.00000000e+00,node
0,209,-6.00000000*15.00000000,4.00000000e+00*4.00000000e+00,node
0,210,-6.00000000*16.50000000,4.00000000e+00*4.00000000e+00,node
0,211,-6.00000000*18.00000000,2.00000000e+00*2.00000000e+00,node
0,212,-4.50000000*-21.00000000,8.00000000e+00*8.00000000e+00,node
0,213,-4.50000000*-19.50000000,8.00000000e+00*8.00000000e+00,node
0,214,-4.50000000*-18.00000000,4.00000000e+00*4.00000000e+00,node
0,215,-4.50000000*-16.50000000,2.00000000e+00*2.00000000e+00,node
0,216,-4.50000000*-15.00000000,4.00000000e+00*4.00000000e+00,node
0,217,-4.50000000*-13.50000000,4.00000000e+00*4.00000000e+00,node
0,218,-4.50000000*-12.00000000,8.00000000e+00*8.00000000e+00,node
0,219,-4.50000000*-10.50000000,8.00000000e+00*8.00000000e+00,node
0,220,-4.50000000*-9.00000000,1.60000000e+01*1.60000000e+01,node
0,221,-4.50000000*-7.50000000,1.60000000e+01*1.60000000e+01,node
0,222,-4.50000000*-6.00000000,1.60000000e+01*1.60000000e+01,node
0,223,-4.50000000*-4.50000000,1.60000000e+01*1.60000000e+01,node
0,224,-4.50000000*-3.00000000,3.20000000e+01*3.20000000e+01,node
0,225,-4.50000000*-1.50000000,1.60000000e+01*1.60000000e+01,node
0,226,-4.50000000*0.00000000,1.60000000e+01*1.60000000e+01,node
0,227,-4.50000000*1.50000000,1.60000000e+01*1.60000000e+01,node
0,228,-4.50000000*3.00000000,3.20000000e+01*3.20000000e+01,node
0,229,-4.50000000*4.50000000,1.60000000e+01*1.60000000e+01,node
0,230,-4.50000000*6.00000000,1.60000000e+01*1.60000000e+01,node
0,231,-4.50000000*7.50000000,1.60000000e+01*1.60000000e+01,node
0,232,-4.50000000*9.00000000,1.60000000e+01*1.60000000e+01,node
0,233,-4.50000000*10.50000000,8.00000000e+00*8.00000000e+00,node
0,234,-4.50000000*12.00000000,4.00000000e+00*4.00000000e+00,node
0,235,-4.50000000*13.50000000,8.00000000e+00*8.00000000e+00,node
0,236,-4.50000000*15.00000000,4.00000000e+00*4.00000000e+00,node
0,237,-4.50000000*16.50000000,4.00000000e+00*4.00000000e+00,node
0,238,-4.50000000*18.00000000,4.00000000e+00*4.00000000e+00,node
0,239,-4.50000000*19.50000000,8.00000000e+00*8.00000000e+00,node
0,240,-3.00000000*-22.50000000,2.00000000e+00*2.00000000e+00,node
0,241,-3.00000000*-21.00000000,4.00000000e+00*4.00000000e+00,node
0,242,-3.00000000*-19.50000000,4.00000000e+00*4.00000000e+00,node
0,243,-3.00000000*-18.00000000,8.00000000e+00*8.00000000e+00,node
0,244,-3.00000000*-16.50000000,1.60000000e+01*1.60000000e+01,node
0,245,-3.00000000*-15.00000000,1.60000000e+01*1.60000000e+01,node
0,246,-3.00000000*-13.50000000,1.60000000e+01*1.60000000e+01,node
0,247,-3.00000000*-12.00000000,8.00000000e+00*8.00000000e+00,node
0,248,-3.00000000*-10.50000000,8.00000000e+00*8.00000000e+00,node
0,249,-3.00000000*-9.00000000,1.60000000e+01*1.60000000e+01,node
0,250,-3.00000000*-7.50000000,1.60000000e+01*1.60000000e+01,node
0,251,-3.00000000*-6.00000000,1.60000000e+01*1.60000000e+01,node
0,252,-3.00000000*-4.50000000,3.20000000e+01*3.20000000e+01,node
0,253,-3.00000000*-3.00000000,1.60000000e+01*1.60000000e+01,node
0,254,-3.00000000*-1.50000000,2.00000000e+00*2.00000000e+00,node
0,255,-3.00000000*0.00000000,2.00000000e+00*2.00000000e+00,node
0,256,-3.00000000*1.50000000,4.00000000e+00*4.00000000e+00,node
0,257,-3.00000000*3.00000000,1.60000000e+01*1.60000000e+01,node
0,258,-3.00000000*4.50000000,3.20000000e+01*3.20000000e+01,node
0,259,-3.00000000*6.00000000,1.60000000e+01*1.60000000e+01,node
0,260,-3.00000000*7.50000000,1.60000000e+01*1.60000000e+01,node
0,261,-3.00000000*9.00000000,1.60000000e+01*1.60000000e+01,node
0,262,-3.00000000*10.50000000,8.00000000e+00*8.00000000e+00,node
0,263,-3.00000000*12.00000000,8.00000000e+00*8.00000000e+00,node
0,264,-3.00000000*13.50000000,8.00000000e+00*8.00000000e+00,node
0,265,-3.00000000*15.00000000,8.00000000e+00*8.00000000e+00,node
0,266,-3.00000000*16.50000000,1.60000000e+01*1.60000000e+01,node
0,267,-3.00000000*18.00000000,8.00000000e+00*8.00000000e+00,node
0,268,-3.00000000*19.50000000,1.60000000e+01*1.60000000e+01,node
0,269,-1.50000000*-21.00000000,8.00000000e+00*8.00000000e+00,node
0,270,-1.50000000*-19.50000000,4.00000000e+00*4.00000000e+00,node
0,271,-1.50000000*-18.00000000,4.00000000e+00*4.00000000e+00,node
0,272,-1.50000000*-16.50000000,2.00000000e+00*2.00000000e+00,node
0,273,-1.50000000*-15.00000000,4.00000000e+00*4.00000000e+00,node
0,274,-1.50000000*-13.50000000,8.00000000e+00*8.00000000e+00,node
0,275,-1.50000000*-12.00000000,8.00000000e+00*8.00000000e+00,node
0,276,-1.50000000*-10.50000000,1.60000000e+01*1.60000000e+01,node
0,277,-1.50000000*-9.00000000,1.60000000e+01*1.60000000e+01,node
0,278,-1.50000000*-7.50000000,1.60000000e+01*1.60000000e+01,node
0,279,-1.50000000*-6.00000000,1.60000000e+01*1.60000000e+01,node
0,280,-1.50000000*-4.50000000,3.20000000e+01*3.20000000e+01,node
0,281,-1.50000000*-3.00000000,4.00000000e+00*4.00000000e+00,node
0,282,-1.50000000*-1.50000000,1.00000000e+00*1.00000000e+00,node
0,283,-1.50000000*0.00000000,1.00000000e+00*1.00000000e+00,node
0,284,-1.50000000*1.50000000,1.00000000e+00*1.00000000e+00,node
0,285,-1.50000000*3.00000000,4.00000000e+00*4.00000000e+00,node
