layer,nr,cvs,kappas,type
0,375,10.50000000*7.50000000,4.00000000e+00*4.00000000e+00,node
0,376,10.50000000*9.00000000,4.00000000e+00*4.00000000e+00,node
0,377,10.50000000*10.50000000,4.00000000e+00*4.00000000e+00,node
0,378,10.50000000*12.00000000,4.00000000e+00*4.00000000e+00,node
0,379,12.00000000*-12.00000000,4.00000000e+00*4.00000000e+00,node
0,380,12.00000000*-10.50000000,2.00000000e+00*2.00000000e+00,node
0,381,12.00000000*-9.00000000,2.00000000e+00*2.00000000e+00,node
0,382,12.00000000*-7.50000000,2.00000000e+00*2.00000000e+00,node
0,383,12.00000000*-6.00000000,4.00000000e+00*4.00000000e+00,node
0,384,12.00000000*-4.50000000,4.00000000e+00*4.00000000e+00,node
0,385,12.00000000*-3.00000000,4.00000000e+00*4.00000000e+00,node
0,386,12.00000000*-1.50000000,8.00000000e+00*8.00000000e+00,node
0,387,12.00000000*0.00000000,8.00000000e+00*8.00000000e+00,node
0,388,12.00000000*1.50000000,4.00000000e+00*4.00000000e+00,node
0,389,12.00000000*3.00000000,4.00000000e+00*4.00000000e+00,node
0,390,12.00000000*4.50000000,4.00000000e+00*4.00000000e+00,node
0,391,12.00000000*6.00000000,4.00000000e+00*4.00000000e+00,node
0,392,12.00000000*7.50000000,1.00000000e+00*1.00000000e+00,node
0,393,12.00000000*9.00000000,2.00000000e+00*2.00000000e+00,node
0,394,12.00000000*10.50000000,2.00000000e+00*2.00000000e+00,node
0,395,12.00000000*12.00000000,8.00000000e+00*8.00000000e+00,node
0,396,13.50000000*-10.50000000,2.00000000e+00*2.00000000e+00,node
0,397,13.50000000*-9.00000000,8.00000000e+00*8.00000000e+00,node
0,398,13.50000000*-7.50000000,2.00000000e+00*2.00000000e+00,node
0,399,13.50000000*-6.00000000,2.00000000e+00*2.00000000e+00,node
0,400,13.50000000*-4.50000000,1.60000000e+01*1.60000000e+01,node
0,401,13.50000000*-3.00000000,4.00000000e+00*4.00000000e+00,node
0,402,13.50000000*-1.50000000,8.00000000e+00*8.00000000e+00,node
0,403,13.50000000*0.00000000,4.00000000e+00*4.00000000e+00,node
0,404,13.50000000*1.50000000,4.00000000e+00*4.00000000e+00,node
0,405,13.50000000*3.00000000,4.00000000e+00*4.00000000e+00,node
0,406,13.50000000*4.50000000,2.00000000e+00*2.00000000e+00,node
0,407,13.50000000*6.00000000,2.00000000e+00*2.00000000e+00,node
0,408,13.50000000*7.50000000,2.00000000e+00*2.00000000e+00,node
0,409,13.50000000*9.00000000,4.00000000e+00*4.00000000e+00,node
0,410,13.50000000*10.50000000,2.00000000e+00*2.00000000e+00,node
0,411,15.00000000*-10.50000000,4.00000000e+00*4.00000000e+00,node
0,412,15.00000000*-9.00000000,4.00000000e+00*4.00000000e+00,node
0,413,15.00000000*-7.50000000,8.00000000e+00*8.00000000e+00,node
0,414,15.00000000*-6.00000000,8.00000000e+00*8.00000000e+00,node
0,415,15.00000000*-4.50000000,2.00000000e+00*2.00000000e+00,node
0,416,15.00000000*-3.00000000,4.00000000e+00*4.00000000e+00,node
0,417,15.00000000*-1.50000000,8.00000000e+00*8.00000000e+00,node
0,418,15.00000000*0.00000000,8.00000000e+00*8.00000000e+00,node
0,419,15.00000000*1.50000000,8.00000000e+00*8.00000000e+00,node
0,420,15.00000000*3.00000000,4.00000000e+00*4.00000000e+00,node
0,421,15.00000000*4.50000000,4.00000000e+00*4.00000000e+00,node
0,422,15.00000000*6.00000000,2.00000000e+00*2.00000000e+00,node
0,423,15.00000000*7.50000000,8.00000000e+00*8.00000000e+00,node
0,424,15.00000000*9.00000000,8.00000000e+00*8.00000000e+00,node
0,425,15.00000000*10.50000000,4.00000000e+00*4.00000000e+00,node
0,426,16.50000000*-9.00000000,2.00000000e+00*2.00000000e+00,node
0,427,16.50000000*-7.50000000,4.00000000e+00*4.00000000e+00,node
0,428,16.50000000*-6.00000000,2.00000000e+00*2.00000000e+00,node
0,429,16.50000000*-4.50000000,1.60000000e+01*1.60000000e+01,node
0,430,16.50000000*-3.00000000,4.00000000e+00*4.00000000e+00,node
0,431,16.50000000*-1.50000000,4.00000000e+00*4.00000000e+00,node
0,432,16.50000000*0.00000000,4.00000000e+00*4.00000000e+00,node
0,433,16.50000000*1.50000000,4.00000000e+00*4.00000000e+00,node
0,434,16.50000000*3.00000000,8.00000000e+00*8.00000000e+00,node
0,435,16.50000000*4.50000000,8.00000000e+00*8.00000000e+00,node
0,436,16.50000000*6.00000000,2.00000000e+00*2.00000000e+00,node
0,437,16.50000000*7.50000000,2.00000000e+00*2.00000000e+00,node
0,438,16.50000000*9.00000000,4.00000000e+00*4.00000000e+00,node
