layer,nr,cvs,kappas,type
1,179,-16.50000000*6.00000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,180,-16.50000000*7.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,181,-16.50000000*9.00000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,182,-15.00000000*-10.50000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,183,-15.00000000*-6.00000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,184,-15.00000000*-4.50000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,185,-15.00000000*6.00000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,186,-15.00000000*10.50000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,187,-13.50000000*-10.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,188,-13.50000000*-7.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,189,-13.50000000*-6.00000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,190,-13.50000000*4.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,191,-13.50000000*6.00000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,192,-13.50000000*7.50000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,193,-13.50000000*10.50000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,194,-12.00000000*-10.50000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,195,-12.00000000*-9.00000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,196,-12.00000000*-7.50000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,197,-12.00000000*6.00000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,198,-3.00000000*-16.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,199,-3.00000000*-15.00000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,200,-3.00000000*15.00000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,201,-3.00000000*16.50000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,202,-1.50000000*-16.50000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,203,-1.50000000*-15.00000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,204,-1.50000000*15.00000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,205,-1.50000000*16.50000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,206,0.00000000*-15.00000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,207,0.00000000*-1.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,208,0.00000000*15.00000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,209,1.50000000*-15.00000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,210,1.50000000*-13.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,211,1.50000000*15.00000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,212,10.50000000*-10.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,213,12.00000000*-10.50000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,214,12.00000000*-9.00000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,215,12.00000000*-7.50000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,216,12.00000000*7.50000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,217,12.00000000*9.00000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,218,12.00000000*10.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,219,13.50000000*-10.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,220,13.50000000*-7.50000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,221,13.50000000*-6.00000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,222,13.50000000*4.50000000,6.40000000e+01*6.40000000e+01,realized_benchmark_node
1,223,13.50000000*6.00000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,224,13.50000000*7.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,225,13.50000000*10.50000000,8.00000000e+00*8.00000000e+00,realized_benchmark_node
1,226,15.00000000*6.00000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,227,16.50000000*6.00000000,4.00000000e+00*4.00000000e+00,realized_benchmark_node
1,228,16.50000000*7.50000000,1.60000000e+01*1.60000000e+01,realized_benchmark_node
1,229,-16.50000000*-8.25000000,1.60000000e+01*1.60000000e+01,node
1,230,-16.50000000*-0.75000000,1.60000000e+01*1.60000000e+01,node
1,231,-16.50000000*0.75000000,8.00000000e+00*8.00000000e+00,node
1,232,-15.75000000*-9.75000000,3.20000000e+01*3.20000000e+01,node
1,233,-15.75000000*-9.00000000,3.20000000e+01*3.20000000e+01,node
1,234,-15.75000000*-8.25000000,3.20000000e+01*3.20000000e+01,node
1,235,-15.75000000*-7.50000000,8.00000000e+00*8.00000000e+00,node
1,236,-15.75000000*-6.75000000,8.00000000e+00*8.00000000e+00,node
1,237,-15.75000000*-0.75000000,3.20000000e+01*3.20000000e+01,node
1,238,-15.75000000*0.75000000,1.60000000e+01*1.60000000e+01,node
1,239,-15.75000000*3.75000000,3.20000000e+01*3.20000000e+01,node
1,240,-15.00000000*-9.75000000,1.60000000e+01*1.60000000e+01,node
1,241,-15.00000000*-8.25000000,3.20000000e+01*3.20000000e+01,node
1,242,-15.00000000*-6.75000000,3.20000000e+01*3.20000000e+01,node
1,243,-15.00000000*3.75000000,8.00000000e+00*8.00000000e+00,node
1,244,-15.00000000*5.25000000,4.00000000e+00*4.00000000e+00,node
1,245,-14.25000000*-9.00000000,1.60000000e+01*1.60000000e+01,node
1,246,-14.25000000*-8.25000000,3.20000000e+01*3.20000000e+01,node
1,247,-14.25000000*-7.50000000,8.00000000e+00*8.00000000e+00,node
1,248,-14.25000000*-2.25000000,1.60000000e+01*1.60000000e+01,node
1,249,-14.25000000*-0.75000000,1.60000000e+01*1.60000000e+01,node
1,250,-14.25000000*0.75000000,1.60000000e+01*1.60000000e+01,node
1,251,-14.25000000*2.25000000,8.00000000e+00*8.00000000e+00,node
1,252,-14.25000000*3.00000000,8.00000000e+00*8.00000000e+00,node
1,253,-14.25000000*3.75000000,1.60000000e+01*1.60000000e+01,node
1,254,-14.25000000*4.50000000,1.60000000e+01*1.60000000e+01,node
1,255,-14.25000000*8.25000000,3.20000000e+01*3.20000000e+01,node
1,256,-13.50000000*-9.75000000,8.00000000e+00*8.00000000e+00,node
1,257,-13.50000000*-8.25000000,8.00000000e+00*8.00000000e+00,node
1,258,-13.50000000*-2.25000000,8.00000000e+00*8.00000000e+00,node
1,259,-13.50000000*-0.75000000,1.60000000e+01*1.60000000e+01,node
1,260,-13.50000000*0.75000000,1.60000000e+01*1.60000000e+01,node
1,261,-13.50000000*2.25000000,1.60000000e+01*1.60000000e+01,node
1,262,-13.50000000*3.75000000,1.60000000e+01*1.60000000e+01,node
1,263,-13.50000000*8.25000000,1.60000000e+01*1.60000000e+01,node
1,264,-13.50000000*9.75000000,3.20000000e+01*3.20000000e+01,node
1,265,-12.75000000*-9.00000000,1.60000000e+01*1.60000000e+01,node
1,266,-12.75000000*-6.00000000,4.00000000e+00*4.00000000e+00,node
1,267,-12.75000000*-5.25000000,1.60000000e+01*1.60000000e+01,node
1,268,-12.75000000*-3.75000000,1.60000000e+01*1.60000000e+01,node
1,269,-12.75000000*-3.00000000,8.00000000e+00*8.00000000e+00,node
1,270,-12.75000000*-2.25000000,4.00000000e+00*4.00000000e+00,node
1,271,-12.75000000*-1.50000000,8.00000000e+00*8.00000000e+00,node
1,272,-12.75000000*-0.75000000,1.60000000e+01*1.60000000e+01,node
1,273,-12.75000000*0.00000000,8.00000000e+00*8.00000000e+00,node
1,274,-12.75000000*0.75000000,8.00000000e+00*8.00000000e+00,node
1,275,-12.75000000*1.50000000,1.60000000e+01*1.60000000e+01,node
1,276,-12.75000000*2.25000000,8.00000000e+00*8.00000000e+00,node
1,277,-12.75000000*3.00000000,8.00000000e+00*8.00000000e+00,node
1,278,-12.75000000*3.75000000,8.00000000e+00*8.00000000e+00,node
1,279,-12.75000000*4.50000000,8.00000000e+00*8.00000000e+00,node
1,280,-12.75000000*7.50000000,4.00000000e+00*4.00000000e+00,node
1,281,-12.75000000*8.25000000,8.00000000e+00*8.00000000e+00,node
1,282,-12.75000000*9.00000000,4.00000000e+00*4.00000000e+00,node
1,283,-12.75000000*9.75000000,1.60000000e+01*1.60000000e+01,node
1,284,-12.75000000*10.50000000,4.00000000e+00*4.00000000e+00,node
1,285,-12.75000000*11.25000000,4.00000000e+00*4.00000000e+00,node
1,286,-12.00000000*-11.25000000,1.60000000e+01*1.60000000e+01,node
1,287,-12.00000000*-6.75000000,4.00000000e+00*4.00000000e+00,node
1,288,-12.00000000*-5.25000000,8.00000000e+00*8.00000000e+00,node
1,289,-12.00000000*-3.75000000,8.00000000e+00*8.00000000e+00,node
1,290,-12.00000000*-2.25000000,8.00000000e+00*8.00000000e+00,node
1,291,-12.00000000*-0.75000000,3.20000000e+01*3.20000000e+01,node
1,292,-12.00000000*0.75000000,8.00000000e+00*8.00000000e+00,node
1,293,-12.00000000*2.25000000,1.60000000e+01*1.60000000e+01,node
1,294,-12.00000000*3.75000000,8.00000000e+00*8.00000000e+00,node
1,295,-12.00000000*5.25000000,4.00000000e+00*4.00000000e+00,node
1,296,-12.00000000*6.75000000,4.00000000e+00*4.00000000e+00,node
1,297,-12.00000000*8.25000000,4.00000000e+00*4.00000000e+00,node
1,298,-12.00000000*9.75000000,8.00000000e+00*8.00000000e+00,node
1,299,-12.00000000*11.25000000,1.60000000e+01*1.60000000e+01,node
1,300,-11.25000000*-11.25000000,1.60000000e+01*1.60000000e+01,node
1,301,-11.25000000*-10.50000000,1.60000000e+01*1.60000000e+01,node
1,302,-11.25000000*-9.00000000,1.60000000e+01*1.60000000e+01,node
1,303,-11.25000000*-7.50000000,4.00000000e+00*4.00000000e+00,node
1,304,-11.25000000*-6.75000000,4.00000000e+00*4.00000000e+00,node
1,305,-11.25000000*-6.00000000,4.00000000e+00*4.00000000e+00,node
1,306,-11.25000000*-5.25000000,4.00000000e+00*4.00000000e+00,node
1,307,-11.25000000*-3.75000000,1.60000000e+01*1.60000000e+01,node
1,308,-11.25000000*-2.25000000,8.00000000e+00*8.00000000e+00,node
1,309,-11.25000000*-0.75000000,8.00000000e+00*8.00000000e+00,node
1,310,-11.25000000*0.75000000,1.60000000e+01*1.60000000e+01,node
1,311,-11.25000000*2.25000000,8.00000000e+00*8.00000000e+00,node
1,312,-11.25000000*3.00000000,8.00000000e+00*8.00000000e+00,node
1,313,-11.25000000*3.75000000,8.00000000e+00*8.00000000e+00,node
1,314,-11.25000000*5.25000000,3.20000000e+01*3.20000000e+01,node
1,315,-11.25000000*6.00000000,4.00000000e+00*4.00000000e+00,node
1,316,-11.25000000*6.75000000,8.00000000e+00*8.00000000e+00,node
1,317,-11.25000000*7.50000000,4.00000000e+00*4.00000000e+00,node
1,318,-11.25000000*8.25000000,1.60000000e+01*1.60000000e+01,node
1,319,-11.25000000*9.00000000,8.00000000e+00*8.00000000e+00,node
1,320,-11.25000000*9.75000000,3.20000000e+01*3.20000000e+01,node
1,321,-11.25000000*11.25000000,3.20000000e+01*3.20000000e+01,node
1,322,-11.25000000*12.00000000,1.60000000e+01*1.60000000e+01,node
1,323,-11.25000000*12.75000000,8.00000000e+00*8.00000000e+00,node
1,324,-10.50000000*-9.75000000,3.20000000e+01*3.20000000e+01,node
1,325,-10.50000000*-8.25000000,1.60000000e+01*1.60000000e+01,node
1,326,-10.50000000*-6.75000000,8.00000000e+00*8.00000000e+00,node
1,327,-10.50000000*6.75000000,1.60000000e+01*1.60000000e+01,node
1,328,-10.50000000*8.25000000,3.20000000e+01*3.20000000e+01,node
1,329,-9.75000000*-12.75000000,8.00000000e+00*8.00000000e+00,node
1,330,-9.75000000*-11.25000000,3.20000000e+01*3.20000000e+01,node
1,331,-9.75000000*-10.50000000,1.60000000e+01*1.60000000e+01,node
1,332,-9.75000000*-9.75000000,3.20000000e+01*3.20000000e+01,node
1,333,-9.75000000*-8.25000000,8.00000000e+00*8.00000000e+00,node
1,334,-9.75000000*-6.75000000,8.00000000e+00*8.00000000e+00,node
1,335,-9.75000000*6.75000000,8.00000000e+00*8.00000000e+00,node
1,336,-9.75000000*7.50000000,8.00000000e+00*8.00000000e+00,node
1,337,-9.75000000*8.25000000,8.00000000e+00*8.00000000e+00,node
1,338,-9.75000000*9.00000000,3.20000000e+01*3.20000000e+01,node
1,339,-9.75000000*9.75000000,3.20000000e+01*3.20000000e+01,node
1,340,-9.00000000*-12.75000000,1.60000000e+01*1.60000000e+01,node
1,341,-9.00000000*-11.25000000,8.00000000e+00*8.00000000e+00,node
1,342,-9.00000000*8.25000000,8.00000000e+00*8.00000000e+00,node
1,343,-9.00000000*9.75000000,8.00000000e+00*8.00000000e+00,node
1,344,-8.25000000*-12.75000000,3.20000000e+01*3.20000000e+01,node
1,345,-8.25000000*-12.00000000,1.60000000e+01*1.60000000e+01,node
1,346,-8.25000000*-11.25000000,8.00000000e+00*8.00000000e+00,node
1,347,-8.25000000*-10.50000000,8.00000000e+00*8.00000000e+00,node
1,348,-8.25000000*-9.75000000,4.00000000e+00*4.00000000e+00,node
1,349,-8.25000000*8.25000000,8.00000000e+00*8.00000000e+00,node
1,350,-8.25000000*9.00000000,1.60000000e+01*1.60000000e+01,node
1,351,-8.25000000*9.75000000,1.60000000e+01*1.60000000e+01,node
1,352,-8.25000000*10.50000000,8.00000000e+00*8.00000000e+00,node
1,353,-8.25000000*11.25000000,3.20000000e+01*3.20000000e+01,node
1,354,-7.50000000*-11.25000000,1.60000000e+01*1.60000000e+01,node
1,355,-7.50000000*9.75000000,1.60000000e+01*1.60000000e+01,node
1,356,-7.50000000*11.25000000,1.60000000e+01*1.60000000e+01,node
1,357,-6.75000000*-12.75000000,3.20000000e+01*3.20000000e+01,node
1,358,-6.75000000*-12.00000000,1.60000000e+01*1.60000000e+01,node
