3e5	run61	670
3e5	run62	2978
3e5	run63	1689
3e5	run64	3560
3e5	run65	1404
3e5	run66	595
3e5	run67	1373
3e5	run68	715
3e5	run69	1596
3e5	run70	314
3e5	run71	479
3e5	run72	280
3e5	run73	5235
3e5	run74	2198
3e5	run75	6767
3e5	run76	1114
3e5	run77	363
3e5	run78	3750
3e5	run79	1133
3e5	run80	3671
3e5	run81	3412
3e5	run82	753
3e5	run83	2692
3e5	run84	1232
3e5	run85	359
3e5	run86	1502
3e5	run87	1121
3e5	run88	376
3e5	run89	938
3e5	run90	1332
3e5	run91	7235
3e5	run92	3546
3e5	run93	4718
3e5	run94	3099
3e5	run95	874
3e5	run96	1666
3e5	run97	2059
3e5	run98	1752
3e5	run99	4026
3e5	run100	4462
1e6	run1	12416
1e6	run2	12725
1e6	run3	15365
1e6	run4	9424
1e6	run5	22278
1e6	run6	43386
1e6	run7	17354
1e6	run8	11715
1e6	run9	6536
1e6	run10	13904
1e6	run11	24608
1e6	run12	5332
1e6	run13	3791
1e6	run14	17023
1e6	run15	8657
1e6	run16	7875
1e6	run17	20861
1e6	run18	23861
1e6	run19	25597
1e6	run20	29144
1e6	run21	6760
1e6	run22	5128
1e6	run23	29403
1e6	run24	5572
1e6	run25	14954
1e6	run26	966
1e6	run27	621
1e6	run28	5827
1e6	run29	5864
1e6	run30	522
1e6	run31	2344
1e6	run32	6007
1e6	run33	722
1e6	run34	6404
1e6	run35	1579
1e6	run36	2574
1e6	run37	769
1e6	run38	663
1e6	run39	919
1e6	run40	2897
1e6	run41	3341
1e6	run42	1753
1e6	run43	2487
1e6	run44	1259
1e6	run45	2284
1e6	run46	4207
1e6	run47	4500
1e6	run48	600
1e6	run49	378
1e6	run50	714
1e6	run51	5526
1e6	run52	3345
1e6	run53	1828
1e6	run54	402
1e6	run55	962
1e6	run56	890
1e6	run57	2392
1e6	run58	3262
1e6	run59	611
1e6	run60	2141
1e6	run61	2411
1e6	run62	1821
1e6	run63	571
1e6	run64	1628
1e6	run65	560
1e6	run66	3450
1e6	run67	2543
1e6	run68	6595
1e6	run69	460
1e6	run70	373
1e6	run71	3557
1e6	run72	3819
1e6	run73	650
1e6	run74	6014
1e6	run75	1214
1e6	run76	796
1e6	run77	4337
1e6	run78	679
1e6	run79	2785
1e6	run80	990
1e6	run81	759
1e6	run82	473
1e6	run83	3542
1e6	run84	4647
1e6	run85	5855
1e6	run86	914
1e6	run87	1115
1e6	run88	1303
1e6	run89	1146
1e6	run90	279
1e6	run91	4138
1e6	run92	3003
1e6	run93	5013
1e6	run94	4946
1e6	run95	2458
1e6	run96	289
1e6	run97	1998
1e6	run98	1592
1e6	run99	2184
1e6	run100	2038
3e6	run1	5842
3e6	run2	3793
3e6	run3	47676
3e6	run4	44795
3e6	run5	6502
3e6	run6	18297
3e6	run7	14093
3e6	run8	79410
3e6	run9	6068
3e6	run10	64308
3e6	run11	33697
3e6	run12	24171
3e6	run13	81315
3e6	run14	56607
3e6	run15	3774
3e6	run16	10756
3e6	run17	61045
3e6	run18	8256
3e6	run19	12125
3e6	run20	6994
3e6	run21	77770
3e6	run22	69275
3e6	run23	4165
3e6	run24	3271
3e6	run25	12023
3e6	run26	257
3e6	run27	471
3e6	run28	1392
3e6	run29	2339
3e6	run30	4082
3e6	run31	558
3e6	run32	1211
3e6	run33	1698
3e6	run34	3991
3e6	run35	1424
3e6	run36	959
3e6	run37	2262
3e6	run38	1887
3e6	run39	1974
3e6	run40	233
3e6	run41	574
3e6	run42	2270
3e6	run43	2468
3e6	run44	4184
3e6	run45	1765
3e6	run46	3741
3e6	run47	7118
3e6	run48	3020
3e6	run49	2112
3e6	run50	288
3e6	run51	394
3e6	run52	2663
3e6	run53	2332
3e6	run54	5396
3e6	run55	3555
3e6	run56	1157
3e6	run57	359
3e6	run58	604
3e6	run59	1701
3e6	run60	1563
3e6	run61	788
3e6	run62	1300
3e6	run63	1186
3e6	run64	3656
3e6	run65	838
3e6	run66	501
3e6	run67	586
3e6	run68	7487
3e6	run69	1401
3e6	run70	841
3e6	run71	272
3e6	run72	1024
3e6	run73	1811
3e6	run74	7460
3e6	run75	1248
3e6	run76	335
3e6	run77	3238
3e6	run78	533
3e6	run79	3626
3e6	run80	623
3e6	run81	1279
3e6	run82	7982
3e6	run83	325
3e6	run84	3386
3e6	run85	1960
3e6	run86	828
3e6	run87	1299
3e6	run88	1917
3e6	run89	451
3e6	run90	4678
3e6	run91	611
3e6	run92	724
3e6	run93	943
3e6	run94	1617
3e6	run95	3010
3e6	run96	2873
3e6	run97	776
3e6	run98	379
3e6	run99	949
3e6	run100	1168
1e7	run1	12096
1e7	run2	2600
1e7	run3	14318
1e7	run4	16592
1e7	run5	7821
1e7	run6	44111
1e7	run7	30458
1e7	run8	5070
1e7	run9	11119
1e7	run10	9401
1e7	run11	12979
1e7	run12	11912
1e7	run13	14723
1e7	run14	20996
1e7	run15	5309
1e7	run16	6176
1e7	run17	8193
1e7	run18	15745
1e7	run19	44004
1e7	run20	24558
1e7	run21	8328
1e7	run22	11302
1e7	run23	5860
1e7	run24	10926
1e7	run25	22730
1e7	run26	744
1e7	run27	1532
1e7	run28	1036
1e7	run29	241
1e7	run30	1378
1e7	run31	1816
1e7	run32	374
1e7	run33	478
1e7	run34	1738
1e7	run35	839
1e7	run36	590
1e7	run37	316
1e7	run38	5851
1e7	run39	1125
1e7	run40	646
1e7	run41	560
1e7	run42	805
1e7	run43	1041
1e7	run44	480
1e7	run45	386
1e7	run46	288
1e7	run47	2278
1e7	run48	1301
1e7	run49	1074
1e7	run50	539
1e7	run51	627
1e7	run52	649
1e7	run53	285
1e7	run54	491
1e7	run55	440
1e7	run56	428
1e7	run57	2744
1e7	run58	2570
1e7	run59	2928
1e7	run60	1757
1e7	run61	358
1e7	run62	1628
1e7	run63	554
1e7	run64	1751
1e7	run65	685
1e7	run66	2696
1e7	run67	1478
1e7	run68	1150
1e7	run69	1313
1e7	run70	449
1e7	run71	1595
1e7	run72	1780
1e7	run73	5347
1e7	run74	1497
1e7	run75	475
1e7	run76	324
1e7	run77	1770
1e7	run78	1277
1e7	run79	308
1e7	run80	2232
1e7	run81	257
1e7	run82	1945
1e7	run83	1203
1e7	run84	2907
1e7	run85	602
1e7	run86	454
1e7	run87	1746
1e7	run88	2769
1e7	run89	510
1e7	run90	5232
1e7	run91	1548
1e7	run92	4887
1e7	run93	999
1e7	run94	2562
1e7	run95	2294
1e7	run96	390
1e7	run97	441
1e7	run98	902
1e7	run99	249
1e7	run100	1909
3e7	run1	13150
3e7	run2	2049
3e7	run3	3660
3e7	run4	3725
3e7	run5	3195
3e7	run6	9264
3e7	run7	4235
3e7	run8	3294
3e7	run9	8653
3e7	run10	5168
3e7	run11	6235
3e7	run12	16168
3e7	run13	1578
3e7	run14	7937
3e7	run15	2295
3e7	run16	3762
3e7	run17	2294
3e7	run18	13505
3e7	run19	2447
3e7	run20	5242
3e7	run21	2810
3e7	run22	5713
3e7	run23	4432
3e7	run24	7018
3e7	run25	4860
3e7	run26	1256
3e7	run27	727
3e7	run28	314
3e7	run29	264
3e7	run30	1081
3e7	run31	537
3e7	run32	1443
3e7	run33	525
3e7	run34	1270
3e7	run35	467
3e7	run36	452
3e7	run37	1218
3e7	run38	665
3e7	run39	588
3e7	run40	1073
3e7	run41	284
3e7	run42	243
3e7	run43	460
3e7	run44	933
3e7	run45	651
3e7	run46	867
3e7	run47	496
3e7	run48	725
3e7	run49	442
3e7	run50	1562
3e7	run51	484
3e7	run52	932
3e7	run53	500
3e7	run54	1407
3e7	run55	260
3e7	run56	559
3e7	run57	1232
3e7	run58	1121
3e7	run59	207
3e7	run60	435
3e7	run61	911
3e7	run62	464
3e7	run63	310
3e7	run64	527
3e7	run65	716
3e7	run66	495
3e7	run67	453
3e7	run68	295
3e7	run69	327
3e7	run70	457
3e7	run71	357
3e7	run72	387
3e7	run73	595
3e7	run74	468
3e7	run75	669
3e7	run76	658
3e7	run77	878
3e7	run78	329
3e7	run79	432
3e7	run80	701
3e7	run81	820
3e7	run82	888
3e7	run83	420
3e7	run84	253
3e7	run85	391
3e7	run86	929
3e7	run87	1626
3e7	run88	315
3e7	run89	1223
3e7	run90	226
3e7	run91	323
3e7	run92	398
3e7	run93	428
3e7	run94	413
3e7	run95	558
3e7	run96	587
3e7	run97	810
3e7	run98	461
3e7	run99	643
3e7	run100	676
1e8	run1	1688
1e8	run2	1731
1e8	run3	2263
1e8	run4	1634
1e8	run5	1923
1e8	run6	1587
1e8	run7	2267
1e8	run8	2197
1e8	run9	2505
1e8	run10	2840
1e8	run11	2736
1e8	run12	1309
1e8	run13	3056
1e8	run14	2354
1e8	run15	1773
1e8	run16	1727
1e8	run17	2408
1e8	run18	1844
1e8	run19	1137
1e8	run20	1861
1e8	run21	1520
1e8	run22	2881
1e8	run23	2058
1e8	run24	1624
1e8	run25	1767
1e8	run26	222
1e8	run27	220
1e8	run28	234
1e8	run29	186
1e8	run30	286
1e8	run31	240
1e8	run32	258
1e8	run33	183
1e8	run34	218
1e8	run35	337
1e8	run36	237
1e8	run37	299
1e8	run38	188
1e8	run39	120
1e8	run40	219
1e8	run41	176
1e8	run42	241
1e8	run43	189
1e8	run44	234
1e8	run45	244
1e8	run46	217
1e8	run47	181
1e8	run48	144
1e8	run49	190
1e8	run50	150
1e8	run51	166
1e8	run52	297
1e8	run53	194
1e8	run54	186
1e8	run55	151
1e8	run56	259
1e8	run57	208
1e8	run58	184
1e8	run59	327
1e8	run60	181
1e8	run61	226
1e8	run62	191
1e8	run63	160
1e8	run64	160
1e8	run65	212
1e8	run66	133
1e8	run67	191
1e8	run68	236
1e8	run69	195
1e8	run70	255
1e8	run71	167
1e8	run72	145
1e8	run73	166
1e8	run74	275
1e8	run75	211
1e8	run76	240
1e8	run77	210
1e8	run78	215
1e8	run79	177
1e8	run80	130
1e8	run81	235
1e8	run82	160
1e8	run83	124
1e8	run84	219
1e8	run85	159
1e8	run86	240
1e8	run87	200
1e8	run88	155
1e8	run89	167
1e8	run90	326
1e8	run91	166
1e8	run92	143
1e8	run93	233
1e8	run94	208
1e8	run95	139
1e8	run96	139
1e8	run97	229
1e8	run98	207
1e8	run99	215
1e8	run100	177
3e8	run1	685
3e8	run2	719
3e8	run3	1001
3e8	run4	622
3e8	run5	602
3e8	run6	952
3e8	run7	845
3e8	run8	690
3e8	run9	982
3e8	run10	680
3e8	run11	994
3e8	run12	988
3e8	run13	1006
3e8	run14	828
3e8	run15	714
3e8	run16	798
3e8	run17	960
3e8	run18	879
3e8	run19	673
3e8	run20	640
3e8	run21	1051
3e8	run22	912
3e8	run23	742
3e8	run24	823
3e8	run25	778
3e8	run26	72
3e8	run27	72
3e8	run28	72
3e8	run29	72
3e8	run30	72
3e8	run31	72
3e8	run32	72
3e8	run33	72
3e8	run34	72
3e8	run35	72
3e8	run36	72
3e8	run37	72
3e8	run38	72
3e8	run39	72
3e8	run40	72
3e8	run41	72
3e8	run42	72
3e8	run43	72
3e8	run44	72
3e8	run45	72
3e8	run46	72
3e8	run47	72
3e8	run48	72
3e8	run49	72
3e8	run50	72
3e8	run51	84
3e8	run52	64
3e8	run53	64
3e8	run54	64
3e8	run55	64
3e8	run56	64
3e8	run57	64
3e8	run58	64
3e8	run59	64
3e8	run60	64
3e8	run61	64
3e8	run62	64
3e8	run63	64
3e8	run64	64
3e8	run65	64
3e8	run66	64
3e8	run67	64
3e8	run68	64
3e8	run69	64
3e8	run70	64
3e8	run71	64
3e8	run72	64
3e8	run73	64
3e8	run74	64
3e8	run75	64
3e8	run76	84
3e8	run77	86
3e8	run78	86
3e8	run79	86
3e8	run80	86
3e8	run81	86
3e8	run82	86
3e8	run83	86
3e8	run84	86
3e8	run85	86
3e8	run86	86
3e8	run87	86
3e8	run88	86
3e8	run89	86
3e8	run90	98
3e8	run91	86
3e8	run92	86
3e8	run93	86
3e8	run94	86
3e8	run95	86
3e8	run96	86
3e8	run97	86
3e8	run98	86
3e8	run99	86
3e8	run100	86
1e9	run1	383
1e9	run2	363
1e9	run3	297
1e9	run4	336
1e9	run5	301
1e9	run6	332
1e9	run7	311
1e9	run8	306
1e9	run9	340
1e9	run10	304
1e9	run11	325
1e9	run12	320
1e9	run13	318
1e9	run14	315
1e9	run16	332
1e9	run17	315
1e9	run18	364
1e9	run20	340
1e9	run21	357
1e9	run22	301
1e9	run23	330
1e9	run24	319
1e9	run25	371
1e9	run26	37
1e9	run27	38
1e9	run28	38
1e9	run29	38
1e9	run30	38
1e9	run31	38
1e9	run32	38
1e9	run33	38
1e9	run34	38
1e9	run35	38
1e9	run36	38
1e9	run37	38
1e9	run38	38
1e9	run39	38
1e9	run40	38
1e9	run41	38
1e9	run42	38
1e9	run43	38
1e9	run44	38
1e9	run45	38
1e9	run46	38
1e9	run47	38
1e9	run48	38
1e9	run49	38
1e9	run50	38
1e9	run51	37
1e9	run52	34
1e9	run53	34
1e9	run54	34
1e9	run55	34
1e9	run56	34
1e9	run57	34
1e9	run58	34
1e9	run59	34
1e9	run60	34
1e9	run61	34
1e9	run62	34
1e9	run63	34
1e9	run64	34
1e9	run65	34
1e9	run66	34
1e9	run67	34
1e9	run68	34
1e9	run69	34
1e9	run70	34
1e9	run71	34
1e9	run72	34
1e9	run73	34
1e9	run74	34
1e9	run75	34
1e9	run76	37
1e9	run77	36
1e9	run78	36
1e9	run79	36
1e9	run80	36
1e9	run81	36
1e9	run82	36
1e9	run83	36
1e9	run84	36
1e9	run85	36
1e9	run86	36
1e9	run87	36
1e9	run88	36
1e9	run89	36
1e9	run90	36
1e9	run91	36
1e9	run92	36
1e9	run93	36
1e9	run94	36
1e9	run95	36
1e9	run96	36
1e9	run97	36
1e9	run98	36
1e9	run99	36
1e9	run100	36
