1e5	run1	102
1e5	run2	1460
1e5	run3	1192
1e5	run4	78
1e5	run5	457
1e5	run6	644
1e5	run7	269
1e5	run8	447
1e5	run9	1542
1e5	run10	1905
1e5	run11	1554
1e5	run12	1211
1e5	run13	714
1e5	run14	400
1e5	run15	268
1e5	run16	921
1e5	run17	940
1e5	run18	1100
1e5	run19	604
1e5	run20	540
1e5	run21	659
1e5	run22	1620
1e5	run23	294
1e5	run24	531
1e5	run25	1094
1e5	run26	924
1e5	run27	999
1e5	run28	158
1e5	run29	928
1e5	run30	953
1e5	run31	108
1e5	run32	432
1e5	run33	630
1e5	run34	3271
1e5	run35	625
1e5	run36	1231
1e5	run37	292
1e5	run38	865
1e5	run39	1824
1e5	run40	141
1e5	run41	79
1e5	run42	162
1e5	run43	2797
1e5	run44	466
1e5	run45	1145
1e5	run46	3867
1e5	run47	252
1e5	run48	97
1e5	run49	837
1e5	run50	1578
1e5	run51	1050
1e5	run52	192
1e5	run53	147
1e5	run54	301
1e5	run55	1005
1e5	run56	1209
1e5	run57	151
1e5	run58	1487
1e5	run59	1802
1e5	run60	1132
1e5	run61	585
1e5	run62	763
1e5	run63	640
1e5	run64	333
1e5	run65	678
1e5	run66	130
1e5	run67	1484
1e5	run68	223
1e5	run69	1249
1e5	run70	495
1e5	run71	1463
1e5	run72	97
1e5	run73	1151
1e5	run74	217
1e5	run75	177
1e5	run76	512
1e5	run77	109
1e5	run78	358
1e5	run79	1318
1e5	run80	1883
1e5	run81	1281
1e5	run82	716
1e5	run83	735
1e5	run84	936
1e5	run85	92
1e5	run86	427
1e5	run87	953
1e5	run88	408
1e5	run89	280
1e5	run90	1689
1e5	run91	201
1e5	run92	925
1e5	run93	198
1e5	run94	1178
1e5	run95	1062
1e5	run96	195
1e5	run97	617
1e5	run98	685
1e5	run99	425
1e5	run100	302
3e5	run1	829
3e5	run2	598
3e5	run3	1606
3e5	run4	95
3e5	run5	1484
3e5	run6	1233
3e5	run7	1312
3e5	run8	1330
3e5	run9	673
3e5	run10	797
3e5	run11	490
3e5	run12	607
3e5	run13	917
3e5	run14	400
3e5	run15	244
3e5	run16	540
3e5	run17	265
3e5	run18	997
3e5	run19	364
3e5	run20	619
3e5	run21	1603
3e5	run22	1882
3e5	run23	280
3e5	run24	1279
3e5	run25	266
3e5	run26	290
3e5	run27	351
3e5	run28	353
3e5	run29	886
3e5	run30	599
3e5	run31	146
3e5	run32	896
3e5	run33	523
3e5	run34	723
3e5	run35	2782
3e5	run36	368
3e5	run37	662
3e5	run38	920
3e5	run39	781
3e5	run40	365
3e5	run41	548
3e5	run42	1840
3e5	run43	263
3e5	run44	367
