1:	5ps	Berendsen	1e5	19.4988907054	6.51667615844	6.46917308918	90.0030899829	89.9983291236	96.3851858166	816.922666812
2:	5ps	Berendsen	1e5	19.4911463308	6.51770631091	6.46896048505	90.0080417196	89.9980823909	96.3560257066	816.746199212
3:	5ps	Berendsen	1e5	19.4930498748	6.51748653146	6.47618372576	90.0185214272	89.9962050463	96.3453650396	817.727174017
4:	5ps	Berendsen	1e5	19.496658564	6.51757227631	6.47262193047	90.0185446859	89.9948965202	96.3453658608	817.440170951
5:	5ps	Berendsen	1e5	19.49876918	6.51708466179	6.47083406726	89.9991075224	89.9988155625	96.3853395553	817.178413611
6:	5ps	Berendsen	1e5	19.4938244697	6.51728144325	6.46891852309	89.9920452611	90.0024177	96.397137361	816.735252454
7:	5ps	Berendsen	1e5	19.4969838666	6.51696317621	6.47217565656	90.013200328	89.9978726722	96.3768831587	817.270050436
8:	5ps	Berendsen	1e5	19.4913488386	6.51739202798	6.46994382739	90.0016569058	90.0009818754	96.3698953757	816.818447418
9:	5ps	Berendsen	1e5	19.4997859212	6.51686663443	6.47206648071	89.9889506733	89.9980576976	96.3623811488	817.385679291
10:	5ps	Berendsen	1e5	19.497745073	6.51702037455	6.47313802612	89.9983114831	90.002110864	96.3524569098	817.471170792
GEM:	5ps	Berendsen	1e5	19.4958202824	6.51720495953	6.47140158116	90.0041469989	89.9987769453	96.3676035933	817.1695225

