layer,nr,cvs,kappas,type
1,179,-17.25000000*-4.50000000,3.20000000e+01*3.20000000e+01,node
1,180,-17.25000000*-3.75000000,4.00000000e+00*4.00000000e+00,node
1,181,-17.25000000*-2.25000000,1.60000000e+01*1.60000000e+01,node
1,182,-17.25000000*-1.50000000,8.00000000e+00*8.00000000e+00,node
1,183,-17.25000000*-0.75000000,1.60000000e+01*1.60000000e+01,node
1,184,-17.25000000*0.75000000,1.60000000e+01*1.60000000e+01,node
1,185,-17.25000000*2.25000000,3.20000000e+01*3.20000000e+01,node
1,186,-17.25000000*3.00000000,2.00000000e+00*2.00000000e+00,node
1,187,-17.25000000*3.75000000,8.00000000e+00*8.00000000e+00,node
1,188,-17.25000000*5.25000000,3.20000000e+01*3.20000000e+01,node
1,189,-16.50000000*-11.25000000,3.20000000e+01*3.20000000e+01,node
1,190,-16.50000000*-0.75000000,8.00000000e+00*8.00000000e+00,node
1,191,-16.50000000*0.75000000,4.00000000e+00*4.00000000e+00,node
1,192,-16.50000000*2.25000000,1.60000000e+01*1.60000000e+01,node
1,193,-16.50000000*3.75000000,3.20000000e+01*3.20000000e+01,node
1,194,-16.50000000*5.25000000,3.20000000e+01*3.20000000e+01,node
1,195,-15.75000000*-11.25000000,8.00000000e+00*8.00000000e+00,node
1,196,-15.75000000*-10.50000000,8.00000000e+00*8.00000000e+00,node
1,197,-15.75000000*-9.75000000,8.00000000e+00*8.00000000e+00,node
1,198,-15.75000000*-8.25000000,4.00000000e+00*4.00000000e+00,node
1,199,-15.75000000*-7.50000000,3.20000000e+01*3.20000000e+01,node
1,200,-15.75000000*-6.75000000,1.60000000e+01*1.60000000e+01,node
1,201,-15.75000000*-5.25000000,1.60000000e+01*1.60000000e+01,node
1,202,-15.75000000*-4.50000000,1.60000000e+01*1.60000000e+01,node
1,203,-15.75000000*-3.75000000,1.60000000e+01*1.60000000e+01,node
1,204,-15.75000000*-0.75000000,1.60000000e+01*1.60000000e+01,node
1,205,-15.75000000*0.00000000,8.00000000e+00*8.00000000e+00,node
1,206,-15.75000000*0.75000000,1.60000000e+01*1.60000000e+01,node
1,207,-15.75000000*2.25000000,8.00000000e+00*8.00000000e+00,node
1,208,-15.75000000*3.75000000,8.00000000e+00*8.00000000e+00,node
1,209,-15.75000000*4.50000000,1.60000000e+01*1.60000000e+01,node
1,210,-15.75000000*5.25000000,1.60000000e+01*1.60000000e+01,node
1,211,-15.75000000*6.00000000,1.60000000e+01*1.60000000e+01,node
1,212,-15.75000000*6.75000000,8.00000000e+00*8.00000000e+00,node
1,213,-15.75000000*8.25000000,8.00000000e+00*8.00000000e+00,node
1,214,-15.75000000*9.00000000,4.00000000e+00*4.00000000e+00,node
1,215,-15.75000000*9.75000000,1.60000000e+01*1.60000000e+01,node
1,216,-15.00000000*-9.75000000,1.60000000e+01*1.60000000e+01,node
1,217,-15.00000000*-8.25000000,1.60000000e+01*1.60000000e+01,node
1,218,-15.00000000*5.25000000,1.60000000e+01*1.60000000e+01,node
1,219,-15.00000000*6.75000000,4.00000000e+00*4.00000000e+00,node
1,220,-15.00000000*8.25000000,1.60000000e+01*1.60000000e+01,node
1,221,-15.00000000*9.75000000,3.20000000e+01*3.20000000e+01,node
1,222,-14.25000000*-11.25000000,1.60000000e+01*1.60000000e+01,node
1,223,-14.25000000*-10.50000000,6.40000000e+01*6.40000000e+01,node
1,224,-14.25000000*-9.75000000,8.00000000e+00*8.00000000e+00,node
1,225,-14.25000000*-9.00000000,4.00000000e+00*4.00000000e+00,node
1,226,-14.25000000*-8.25000000,3.20000000e+01*3.20000000e+01,node
1,227,-14.25000000*-5.25000000,1.60000000e+01*1.60000000e+01,node
1,228,-14.25000000*-4.50000000,8.00000000e+00*8.00000000e+00,node
1,229,-14.25000000*-3.75000000,1.60000000e+01*1.60000000e+01,node
1,230,-14.25000000*5.25000000,3.20000000e+01*3.20000000e+01,node
1,231,-14.25000000*6.75000000,3.20000000e+01*3.20000000e+01,node
1,232,-14.25000000*8.25000000,1.60000000e+01*1.60000000e+01,node
1,233,-14.25000000*9.00000000,6.40000000e+01*6.40000000e+01,node
1,234,-14.25000000*9.75000000,8.00000000e+00*8.00000000e+00,node
1,235,-14.25000000*10.50000000,6.40000000e+01*6.40000000e+01,node
1,236,-14.25000000*11.25000000,1.60000000e+01*1.60000000e+01,node
1,237,-14.25000000*12.75000000,1.60000000e+01*1.60000000e+01,node
1,238,-14.25000000*13.50000000,1.60000000e+01*1.60000000e+01,node
1,239,-14.25000000*14.25000000,6.40000000e+01*6.40000000e+01,node
1,240,-13.50000000*-9.75000000,3.20000000e+01*3.20000000e+01,node
1,241,-13.50000000*-5.25000000,8.00000000e+00*8.00000000e+00,node
1,242,-13.50000000*9.75000000,1.60000000e+01*1.60000000e+01,node
1,243,-13.50000000*14.25000000,1.60000000e+01*1.60000000e+01,node
1,244,-12.75000000*-14.25000000,1.60000000e+01*1.60000000e+01,node
1,245,-12.75000000*-13.50000000,1.60000000e+01*1.60000000e+01,node
1,246,-12.75000000*-11.25000000,8.00000000e+00*8.00000000e+00,node
1,247,-12.75000000*-10.50000000,1.60000000e+01*1.60000000e+01,node
1,248,-12.75000000*-9.75000000,3.20000000e+01*3.20000000e+01,node
1,249,-12.75000000*-9.00000000,3.20000000e+01*3.20000000e+01,node
1,250,-12.75000000*-8.25000000,1.60000000e+01*1.60000000e+01,node
1,251,-12.75000000*-5.25000000,8.00000000e+00*8.00000000e+00,node
1,252,-12.75000000*6.75000000,3.20000000e+01*3.20000000e+01,node
1,253,-12.75000000*8.25000000,6.40000000e+01*6.40000000e+01,node
1,254,-12.75000000*9.00000000,1.60000000e+01*1.60000000e+01,node
1,255,-12.75000000*9.75000000,8.00000000e+00*8.00000000e+00,node
1,256,-12.75000000*10.50000000,3.20000000e+01*3.20000000e+01,node
1,257,-12.75000000*11.25000000,1.60000000e+01*1.60000000e+01,node
1,258,-12.75000000*12.75000000,1.60000000e+01*1.60000000e+01,node
1,259,-12.75000000*13.50000000,3.20000000e+01*3.20000000e+01,node
1,260,-12.75000000*14.25000000,4.00000000e+00*4.00000000e+00,node
1,261,-12.75000000*15.00000000,1.60000000e+01*1.60000000e+01,node
1,262,-12.75000000*15.75000000,1.60000000e+01*1.60000000e+01,node
1,263,-12.00000000*-14.25000000,8.00000000e+00*8.00000000e+00,node
1,264,-12.00000000*-11.25000000,1.60000000e+01*1.60000000e+01,node
1,265,-12.00000000*-9.75000000,8.00000000e+00*8.00000000e+00,node
1,266,-12.00000000*6.75000000,1.60000000e+01*1.60000000e+01,node
1,267,-12.00000000*8.25000000,8.00000000e+00*8.00000000e+00,node
1,268,-12.00000000*9.75000000,1.60000000e+01*1.60000000e+01,node
1,269,-12.00000000*11.25000000,3.20000000e+01*3.20000000e+01,node
1,270,-12.00000000*12.75000000,1.60000000e+01*1.60000000e+01,node
1,271,-12.00000000*14.25000000,3.20000000e+01*3.20000000e+01,node
1,272,-12.00000000*15.75000000,8.00000000e+00*8.00000000e+00,node
1,273,-11.25000000*-14.25000000,1.60000000e+01*1.60000000e+01,node
1,274,-11.25000000*-11.25000000,1.60000000e+01*1.60000000e+01,node
1,275,-11.25000000*-9.75000000,1.60000000e+01*1.60000000e+01,node
1,276,-11.25000000*6.75000000,1.60000000e+01*1.60000000e+01,node
1,277,-11.25000000*8.25000000,8.00000000e+00*8.00000000e+00,node
1,278,-11.25000000*9.00000000,1.60000000e+01*1.60000000e+01,node
1,279,-11.25000000*9.75000000,3.20000000e+01*3.20000000e+01,node
1,280,-11.25000000*10.50000000,6.40000000e+01*6.40000000e+01,node
1,281,-11.25000000*11.25000000,3.20000000e+01*3.20000000e+01,node
1,282,-11.25000000*12.00000000,1.60000000e+01*1.60000000e+01,node
1,283,-11.25000000*12.75000000,4.00000000e+00*4.00000000e+00,node
1,284,-11.25000000*13.50000000,1.60000000e+01*1.60000000e+01,node
1,285,-11.25000000*14.25000000,3.20000000e+01*3.20000000e+01,node
1,286,-11.25000000*15.00000000,3.20000000e+01*3.20000000e+01,node
1,287,-11.25000000*15.75000000,1.60000000e+01*1.60000000e+01,node
1,288,-11.25000000*16.50000000,3.20000000e+01*3.20000000e+01,node
1,289,-11.25000000*17.25000000,4.00000000e+00*4.00000000e+00,node
1,290,-10.50000000*9.75000000,1.60000000e+01*1.60000000e+01,node
1,291,-10.50000000*11.25000000,8.00000000e+00*8.00000000e+00,node
1,292,-10.50000000*12.75000000,1.60000000e+01*1.60000000e+01,node
1,293,-10.50000000*14.25000000,8.00000000e+00*8.00000000e+00,node
1,294,-10.50000000*15.75000000,3.20000000e+01*3.20000000e+01,node
1,295,-10.50000000*17.25000000,1.60000000e+01*1.60000000e+01,node
1,296,-9.75000000*-14.25000000,1.60000000e+01*1.60000000e+01,node
1,297,-9.75000000*9.75000000,3.20000000e+01*3.20000000e+01,node
1,298,-9.75000000*11.25000000,1.60000000e+01*1.60000000e+01,node
1,299,-9.75000000*12.75000000,1.60000000e+01*1.60000000e+01,node
1,300,-9.75000000*13.50000000,1.60000000e+01*1.60000000e+01,node
1,301,-9.75000000*14.25000000,1.60000000e+01*1.60000000e+01,node
1,302,-9.75000000*15.00000000,1.60000000e+01*1.60000000e+01,node
1,303,-9.75000000*15.75000000,3.20000000e+01*3.20000000e+01,node
1,304,-9.75000000*17.25000000,1.60000000e+01*1.60000000e+01,node
1,305,-9.75000000*18.00000000,1.60000000e+01*1.60000000e+01,node
1,306,-9.75000000*18.75000000,1.60000000e+01*1.60000000e+01,node
1,307,-9.00000000*-14.25000000,8.00000000e+00*8.00000000e+00,node
1,308,-9.00000000*14.25000000,3.20000000e+01*3.20000000e+01,node
1,309,-8.25000000*-14.25000000,8.00000000e+00*8.00000000e+00,node
1,310,-8.25000000*-13.50000000,8.00000000e+00*8.00000000e+00,node
1,311,-8.25000000*-12.75000000,1.60000000e+01*1.60000000e+01,node
1,312,-8.25000000*12.75000000,8.00000000e+00*8.00000000e+00,node
1,313,-8.25000000*13.50000000,8.00000000e+00*8.00000000e+00,node
1,314,-8.25000000*14.25000000,1.60000000e+01*1.60000000e+01,node
1,315,-8.25000000*15.00000000,8.00000000e+00*8.00000000e+00,node
1,316,-8.25000000*15.75000000,3.20000000e+01*3.20000000e+01,node
1,317,-8.25000000*17.25000000,3.20000000e+01*3.20000000e+01,node
1,318,-8.25000000*18.00000000,8.00000000e+00*8.00000000e+00,node
1,319,-8.25000000*18.75000000,1.60000000e+01*1.60000000e+01,node
1,320,-7.50000000*14.25000000,8.00000000e+00*8.00000000e+00,node
1,321,-7.50000000*15.75000000,1.60000000e+01*1.60000000e+01,node
1,322,-7.50000000*17.25000000,1.60000000e+01*1.60000000e+01,node
1,323,-6.75000000*-16.50000000,4.00000000e+00*4.00000000e+00,node
1,324,-6.75000000*-15.75000000,4.00000000e+00*4.00000000e+00,node
1,325,-6.75000000*14.25000000,4.00000000e+00*4.00000000e+00,node
1,326,-6.75000000*15.00000000,4.00000000e+00*4.00000000e+00,node
1,327,-6.75000000*15.75000000,8.00000000e+00*8.00000000e+00,node
1,328,-6.75000000*16.50000000,3.20000000e+01*3.20000000e+01,node
1,329,-6.75000000*17.25000000,1.60000000e+01*1.60000000e+01,node
1,330,-6.00000000*-15.75000000,1.60000000e+01*1.60000000e+01,node
1,331,-6.00000000*15.75000000,1.60000000e+01*1.60000000e+01,node
1,332,-5.25000000*-15.75000000,6.40000000e+01*6.40000000e+01,node
1,333,-5.25000000*-15.00000000,1.60000000e+01*1.60000000e+01,node
1,334,-5.25000000*-14.25000000,1.60000000e+01*1.60000000e+01,node
1,335,-5.25000000*14.25000000,1.60000000e+01*1.60000000e+01,node
1,336,-5.25000000*15.00000000,3.20000000e+01*3.20000000e+01,node
1,337,-5.25000000*15.75000000,8.00000000e+00*8.00000000e+00,node
1,338,-5.25000000*16.50000000,4.00000000e+00*4.00000000e+00,node
1,339,-5.25000000*17.25000000,4.00000000e+00*4.00000000e+00,node
1,340,-4.50000000*15.75000000,3.20000000e+01*3.20000000e+01,node
1,341,-3.75000000*-15.75000000,1.60000000e+01*1.60000000e+01,node
1,342,-3.75000000*-15.00000000,1.60000000e+01*1.60000000e+01,node
1,343,-3.75000000*-14.25000000,8.00000000e+00*8.00000000e+00,node
1,344,-3.75000000*14.25000000,1.60000000e+01*1.60000000e+01,node
1,345,-3.75000000*15.00000000,3.20000000e+01*3.20000000e+01,node
1,346,-3.75000000*15.75000000,4.00000000e+00*4.00000000e+00,node
1,347,-3.75000000*16.50000000,1.60000000e+01*1.60000000e+01,node
1,348,-3.75000000*17.25000000,1.60000000e+01*1.60000000e+01,node
1,349,-3.00000000*15.75000000,1.60000000e+01*1.60000000e+01,node
1,350,-3.00000000*17.25000000,8.00000000e+00*8.00000000e+00,node
1,351,-2.25000000*-17.25000000,3.20000000e+01*3.20000000e+01,node
1,352,-2.25000000*-15.75000000,1.60000000e+01*1.60000000e+01,node
1,353,-2.25000000*-15.00000000,1.60000000e+01*1.60000000e+01,node
1,354,-2.25000000*-14.25000000,8.00000000e+00*8.00000000e+00,node
1,355,-2.25000000*14.25000000,1.60000000e+01*1.60000000e+01,node
1,356,-2.25000000*15.00000000,1.60000000e+01*1.60000000e+01,node
1,357,-2.25000000*15.75000000,3.20000000e+01*3.20000000e+01,node
1,358,-2.25000000*17.25000000,1.60000000e+01*1.60000000e+01,node
1,359,-1.50000000*-17.25000000,1.60000000e+01*1.60000000e+01,node
1,360,-1.50000000*-15.75000000,1.60000000e+01*1.60000000e+01,node
1,361,-0.75000000*-18.75000000,8.00000000e+00*8.00000000e+00,node
1,362,-0.75000000*-18.00000000,4.00000000e+00*4.00000000e+00,node
1,363,-0.75000000*-17.25000000,8.00000000e+00*8.00000000e+00,node
1,364,-0.75000000*-15.75000000,6.40000000e+01*6.40000000e+01,node
1,365,-0.75000000*-15.00000000,1.60000000e+01*1.60000000e+01,node
1,366,-0.75000000*-14.25000000,1.60000000e+01*1.60000000e+01,node
1,367,-0.75000000*0.00000000,1.60000000e+01*1.60000000e+01,node
1,368,-0.75000000*14.25000000,3.20000000e+01*3.20000000e+01,node
1,369,-0.75000000*15.00000000,1.60000000e+01*1.60000000e+01,node
1,370,-0.75000000*15.75000000,8.00000000e+00*8.00000000e+00,node
1,371,-0.75000000*20.25000000,4.00000000e+00*4.00000000e+00,node
1,372,0.00000000*-0.75000000,1.60000000e+01*1.60000000e+01,node
1,373,0.00000000*0.75000000,1.60000000e+01*1.60000000e+01,node
1,374,0.00000000*20.25000000,3.20000000e+01*3.20000000e+01,node
1,375,0.75000000*0.00000000,1.60000000e+01*1.60000000e+01,node
1,376,0.75000000*14.25000000,8.00000000e+00*8.00000000e+00,node
1,377,0.75000000*15.00000000,1.60000000e+01*1.60000000e+01,node
1,378,0.75000000*15.75000000,1.60000000e+01*1.60000000e+01,node
1,379,0.75000000*20.25000000,3.20000000e+01*3.20000000e+01,node
1,380,1.50000000*15.75000000,3.20000000e+01*3.20000000e+01,node
1,381,1.50000000*17.25000000,8.00000000e+00*8.00000000e+00,node
1,382,2.25000000*-17.25000000,3.20000000e+01*3.20000000e+01,node
1,383,2.25000000*-15.75000000,3.20000000e+01*3.20000000e+01,node
1,384,2.25000000*-14.25000000,1.60000000e+01*1.60000000e+01,node
1,385,2.25000000*14.25000000,8.00000000e+00*8.00000000e+00,node
1,386,2.25000000*15.00000000,1.60000000e+01*1.60000000e+01,node
1,387,2.25000000*15.75000000,1.60000000e+01*1.60000000e+01,node
1,388,2.25000000*16.50000000,3.20000000e+01*3.20000000e+01,node
1,389,2.25000000*17.25000000,6.40000000e+01*6.40000000e+01,node
1,390,2.25000000*18.00000000,3.20000000e+01*3.20000000e+01,node
1,391,2.25000000*18.75000000,3.20000000e+01*3.20000000e+01,node
1,392,3.00000000*-17.25000000,1.60000000e+01*1.60000000e+01,node
1,393,3.00000000*-15.75000000,3.20000000e+01*3.20000000e+01,node
1,394,3.00000000*-14.25000000,8.00000000e+00*8.00000000e+00,node
1,395,3.00000000*15.75000000,1.60000000e+01*1.60000000e+01,node
1,396,3.00000000*17.25000000,8.00000000e+00*8.00000000e+00,node
1,397,3.75000000*-17.25000000,3.20000000e+01*3.20000000e+01,node
1,398,3.75000000*-15.75000000,3.20000000e+01*3.20000000e+01,node
1,399,3.75000000*-15.00000000,1.60000000e+01*1.60000000e+01,node
1,400,3.75000000*-14.25000000,1.60000000e+01*1.60000000e+01,node
1,401,3.75000000*14.25000000,8.00000000e+00*8.00000000e+00,node
1,402,3.75000000*15.00000000,1.60000000e+01*1.60000000e+01,node
1,403,3.75000000*15.75000000,1.60000000e+01*1.60000000e+01,node
1,404,3.75000000*16.50000000,1.60000000e+01*1.60000000e+01,node
1,405,3.75000000*17.25000000,3.20000000e+01*3.20000000e+01,node
1,406,3.75000000*18.00000000,3.20000000e+01*3.20000000e+01,node
1,407,3.75000000*18.75000000,8.00000000e+00*8.00000000e+00,node
1,408,4.50000000*15.75000000,1.60000000e+01*1.60000000e+01,node
1,409,4.50000000*17.25000000,1.60000000e+01*1.60000000e+01,node
1,410,5.25000000*-15.75000000,1.60000000e+01*1.60000000e+01,node
1,411,5.25000000*-15.00000000,8.00000000e+00*8.00000000e+00,node
1,412,5.25000000*-14.25000000,1.60000000e+01*1.60000000e+01,node
1,413,5.25000000*14.25000000,8.00000000e+00*8.00000000e+00,node
1,414,5.25000000*15.00000000,8.00000000e+00*8.00000000e+00,node
1,415,5.25000000*18.00000000,1.60000000e+01*1.60000000e+01,node
1,416,5.25000000*18.75000000,8.00000000e+00*8.00000000e+00,node
1,417,6.00000000*-15.75000000,1.60000000e+01*1.60000000e+01,node
1,418,6.00000000*15.75000000,4.00000000e+00*4.00000000e+00,node
1,419,6.75000000*-15.00000000,8.00000000e+00*8.00000000e+00,node
1,420,6.75000000*-14.25000000,1.60000000e+01*1.60000000e+01,node
1,421,6.75000000*14.25000000,1.60000000e+01*1.60000000e+01,node
1,422,6.75000000*15.00000000,8.00000000e+00*8.00000000e+00,node
1,423,6.75000000*15.75000000,3.20000000e+01*3.20000000e+01,node
1,424,6.75000000*16.50000000,8.00000000e+00*8.00000000e+00,node
1,425,7.50000000*-15.75000000,8.00000000e+00*8.00000000e+00,node
1,426,7.50000000*-14.25000000,8.00000000e+00*8.00000000e+00,node
1,427,7.50000000*14.25000000,8.00000000e+00*8.00000000e+00,node
1,428,7.50000000*15.75000000,1.60000000e+01*1.60000000e+01,node
1,429,7.50000000*17.25000000,1.60000000e+01*1.60000000e+01,node
1,430,8.25000000*-18.75000000,1.60000000e+01*1.60000000e+01,node
1,431,8.25000000*-18.00000000,1.60000000e+01*1.60000000e+01,node
1,432,8.25000000*-15.75000000,1.60000000e+01*1.60000000e+01,node
1,433,8.25000000*-15.00000000,1.60000000e+01*1.60000000e+01,node
1,434,8.25000000*-14.25000000,8.00000000e+00*8.00000000e+00,node
1,435,8.25000000*-13.50000000,8.00000000e+00*8.00000000e+00,node
1,436,8.25000000*-12.75000000,1.60000000e+01*1.60000000e+01,node
1,437,8.25000000*12.75000000,8.00000000e+00*8.00000000e+00,node
1,438,8.25000000*13.50000000,8.00000000e+00*8.00000000e+00,node
1,439,8.25000000*14.25000000,8.00000000e+00*8.00000000e+00,node
1,440,8.25000000*15.75000000,3.20000000e+01*3.20000000e+01,node
1,441,8.25000000*17.25000000,1.60000000e+01*1.60000000e+01,node
1,442,9.00000000*-14.25000000,3.20000000e+01*3.20000000e+01,node
1,443,9.75000000*-18.75000000,4.00000000e+00*4.00000000e+00,node
1,444,9.75000000*-18.00000000,4.00000000e+00*4.00000000e+00,node
1,445,9.75000000*-17.25000000,3.20000000e+01*3.20000000e+01,node
1,446,9.75000000*-15.75000000,1.60000000e+01*1.60000000e+01,node
1,447,9.75000000*-15.00000000,1.60000000e+01*1.60000000e+01,node
1,448,9.75000000*-14.25000000,1.60000000e+01*1.60000000e+01,node
1,449,9.75000000*-13.50000000,8.00000000e+00*8.00000000e+00,node
1,450,9.75000000*-12.75000000,8.00000000e+00*8.00000000e+00,node
1,451,9.75000000*-11.25000000,8.00000000e+00*8.00000000e+00,node
1,452,9.75000000*11.25000000,3.20000000e+01*3.20000000e+01,node
1,453,9.75000000*12.75000000,8.00000000e+00*8.00000000e+00,node
1,454,9.75000000*13.50000000,8.00000000e+00*8.00000000e+00,node
1,455,9.75000000*14.25000000,8.00000000e+00*8.00000000e+00,node
1,456,10.50000000*-17.25000000,8.00000000e+00*8.00000000e+00,node
1,457,10.50000000*-15.75000000,1.60000000e+01*1.60000000e+01,node
1,458,10.50000000*-14.25000000,1.60000000e+01*1.60000000e+01,node
1,459,10.50000000*-12.75000000,8.00000000e+00*8.00000000e+00,node
1,460,10.50000000*-11.25000000,1.60000000e+01*1.60000000e+01,node
1,461,10.50000000*11.25000000,1.60000000e+01*1.60000000e+01,node
1,462,10.50000000*12.75000000,8.00000000e+00*8.00000000e+00,node
1,463,10.50000000*14.25000000,8.00000000e+00*8.00000000e+00,node
1,464,11.25000000*-17.25000000,3.20000000e+01*3.20000000e+01,node
1,465,11.25000000*-16.50000000,1.60000000e+01*1.60000000e+01,node
1,466,11.25000000*-15.75000000,8.00000000e+00*8.00000000e+00,node
1,467,11.25000000*-15.00000000,1.60000000e+01*1.60000000e+01,node
1,468,11.25000000*-13.50000000,3.20000000e+01*3.20000000e+01,node
1,469,11.25000000*-12.75000000,1.60000000e+01*1.60000000e+01,node
1,470,11.25000000*-12.00000000,1.60000000e+01*1.60000000e+01,node
1,471,11.25000000*-11.25000000,3.20000000e+01*3.20000000e+01,node
1,472,11.25000000*-8.25000000,1.60000000e+01*1.60000000e+01,node
1,473,11.25000000*-6.75000000,6.40000000e+01*6.40000000e+01,node
1,474,11.25000000*9.75000000,1.60000000e+01*1.60000000e+01,node
1,475,11.25000000*10.50000000,1.60000000e+01*1.60000000e+01,node
1,476,11.25000000*11.25000000,1.60000000e+01*1.60000000e+01,node
1,477,11.25000000*12.00000000,1.60000000e+01*1.60000000e+01,node
1,478,11.25000000*13.50000000,8.00000000e+00*8.00000000e+00,node
1,479,11.25000000*14.25000000,1.60000000e+01*1.60000000e+01,node
1,480,11.25000000*15.00000000,1.60000000e+01*1.60000000e+01,node
1,481,11.25000000*15.75000000,1.60000000e+01*1.60000000e+01,node
1,482,12.00000000*-15.75000000,1.60000000e+01*1.60000000e+01,node
1,483,12.00000000*-12.75000000,4.00000000e+00*4.00000000e+00,node
1,484,12.00000000*-8.25000000,8.00000000e+00*8.00000000e+00,node
1,485,12.00000000*-6.75000000,1.60000000e+01*1.60000000e+01,node
1,486,12.00000000*9.75000000,1.60000000e+01*1.60000000e+01,node
1,487,12.00000000*11.25000000,3.20000000e+01*3.20000000e+01,node
1,488,12.00000000*14.25000000,3.20000000e+01*3.20000000e+01,node
1,489,12.75000000*-15.75000000,8.00000000e+00*8.00000000e+00,node
1,490,12.75000000*-12.75000000,1.60000000e+01*1.60000000e+01,node
1,491,12.75000000*-12.00000000,1.60000000e+01*1.60000000e+01,node
1,492,12.75000000*-11.25000000,8.00000000e+00*8.00000000e+00,node
1,493,12.75000000*-8.25000000,6.40000000e+01*6.40000000e+01,node
1,494,12.75000000*-7.50000000,3.20000000e+01*3.20000000e+01,node
1,495,12.75000000*-6.75000000,3.20000000e+01*3.20000000e+01,node
1,496,12.75000000*-6.00000000,1.60000000e+01*1.60000000e+01,node
1,497,12.75000000*-5.25000000,3.20000000e+01*3.20000000e+01,node
1,498,12.75000000*5.25000000,1.60000000e+01*1.60000000e+01,node
1,499,12.75000000*8.25000000,1.60000000e+01*1.60000000e+01,node
1,500,12.75000000*9.00000000,1.60000000e+01*1.60000000e+01,node
1,501,12.75000000*9.75000000,1.60000000e+01*1.60000000e+01,node
1,502,12.75000000*10.50000000,3.20000000e+01*3.20000000e+01,node
1,503,12.75000000*11.25000000,3.20000000e+01*3.20000000e+01,node
1,504,12.75000000*12.00000000,3.20000000e+01*3.20000000e+01,node
1,505,12.75000000*13.50000000,1.60000000e+01*1.60000000e+01,node
1,506,12.75000000*14.25000000,3.20000000e+01*3.20000000e+01,node
1,507,12.75000000*15.00000000,3.20000000e+01*3.20000000e+01,node
1,508,12.75000000*15.75000000,1.60000000e+01*1.60000000e+01,node
1,509,13.50000000*-6.75000000,1.60000000e+01*1.60000000e+01,node
1,510,13.50000000*-5.25000000,1.60000000e+01*1.60000000e+01,node
1,511,13.50000000*5.25000000,8.00000000e+00*8.00000000e+00,node
1,512,13.50000000*9.75000000,1.60000000e+01*1.60000000e+01,node
1,513,13.50000000*11.25000000,3.20000000e+01*3.20000000e+01,node
1,514,13.50000000*12.75000000,3.20000000e+01*3.20000000e+01,node
1,515,13.50000000*14.25000000,1.60000000e+01*1.60000000e+01,node
1,516,14.25000000*-8.25000000,1.60000000e+01*1.60000000e+01,node
1,517,14.25000000*-7.50000000,1.60000000e+01*1.60000000e+01,node
1,518,14.25000000*-6.75000000,8.00000000e+00*8.00000000e+00,node
1,519,14.25000000*-6.00000000,1.60000000e+01*1.60000000e+01,node
1,520,14.25000000*-5.25000000,8.00000000e+00*8.00000000e+00,node
1,521,14.25000000*-4.50000000,8.00000000e+00*8.00000000e+00,node
1,522,14.25000000*-3.75000000,1.60000000e+01*1.60000000e+01,node
1,523,14.25000000*3.75000000,1.60000000e+01*1.60000000e+01,node
1,524,14.25000000*4.50000000,1.60000000e+01*1.60000000e+01,node
1,525,14.25000000*5.25000000,1.60000000e+01*1.60000000e+01,node
1,526,14.25000000*6.00000000,1.60000000e+01*1.60000000e+01,node
1,527,14.25000000*6.75000000,1.60000000e+01*1.60000000e+01,node
1,528,14.25000000*8.25000000,1.60000000e+01*1.60000000e+01,node
1,529,14.25000000*9.00000000,1.60000000e+01*1.60000000e+01,node
1,530,14.25000000*9.75000000,1.60000000e+01*1.60000000e+01,node
1,531,14.25000000*10.50000000,1.60000000e+01*1.60000000e+01,node
1,532,14.25000000*11.25000000,3.20000000e+01*3.20000000e+01,node
1,533,14.25000000*12.75000000,8.00000000e+00*8.00000000e+00,node
1,534,14.25000000*13.50000000,1.60000000e+01*1.60000000e+01,node
1,535,14.25000000*14.25000000,3.20000000e+01*3.20000000e+01,node
1,536,15.00000000*-8.25000000,8.00000000e+00*8.00000000e+00,node
1,537,15.00000000*-6.75000000,1.60000000e+01*1.60000000e+01,node
1,538,15.00000000*-5.25000000,1.60000000e+01*1.60000000e+01,node
1,539,15.00000000*5.25000000,1.60000000e+01*1.60000000e+01,node
1,540,15.00000000*6.75000000,8.00000000e+00*8.00000000e+00,node
1,541,15.00000000*8.25000000,3.20000000e+01*3.20000000e+01,node
1,542,15.00000000*9.75000000,1.60000000e+01*1.60000000e+01,node
1,543,15.75000000*-14.25000000,3.20000000e+01*3.20000000e+01,node
1,544,15.75000000*-9.75000000,4.00000000e+00*4.00000000e+00,node
1,545,15.75000000*-9.00000000,4.00000000e+00*4.00000000e+00,node
1,546,15.75000000*-8.25000000,8.00000000e+00*8.00000000e+00,node
1,547,15.75000000*-7.50000000,6.40000000e+01*6.40000000e+01,node
1,548,15.75000000*-6.75000000,3.20000000e+01*3.20000000e+01,node
1,549,15.75000000*-5.25000000,1.60000000e+01*1.60000000e+01,node
1,550,15.75000000*-4.50000000,1.60000000e+01*1.60000000e+01,node
1,551,15.75000000*-3.75000000,8.00000000e+00*8.00000000e+00,node
1,552,15.75000000*-2.25000000,3.20000000e+01*3.20000000e+01,node
1,553,15.75000000*-0.75000000,3.20000000e+01*3.20000000e+01,node
1,554,15.75000000*0.75000000,8.00000000e+00*8.00000000e+00,node
1,555,15.75000000*2.25000000,1.60000000e+01*1.60000000e+01,node
1,556,15.75000000*3.75000000,3.20000000e+01*3.20000000e+01,node
