#Coor		Free	+/-		Prob		+/-
-11.475000	4.457159	-nan	0.001697	-nan
-11.425000	4.047217	-nan	0.002000	-nan
-11.375000	3.717776	-nan	0.002282	-nan
-11.325000	3.354505	-nan	0.002640	-nan
-11.275000	3.094210	-nan	0.002931	-nan
-11.225000	2.837138	-nan	0.003249	-nan
-11.175000	2.654935	-nan	0.003495	-nan
-11.125000	2.502997	-nan	0.003715	-nan
-11.075000	2.343562	-nan	0.003960	-nan
-11.025000	2.223813	-nan	0.004154	-nan
-10.975000	2.192136	-nan	0.004208	-nan
-10.925000	2.144259	-nan	0.004289	-nan
-10.875000	2.113562	-nan	0.004342	-nan
-10.825000	2.089701	-nan	0.004384	-nan
-10.775000	2.165795	-nan	0.004252	-nan
-10.725000	2.201784	-nan	0.004191	-nan
-10.675000	2.193154	-nan	0.004206	-nan
-10.625000	2.191343	-nan	0.004209	-nan
-10.575000	2.230724	-nan	0.004143	-nan
-10.525000	2.285854	-nan	0.004052	-nan
-10.475000	2.294582	-nan	0.004038	-nan
-10.425000	2.372771	-nan	0.003914	-nan
-10.375000	2.340926	-nan	0.003964	-nan
-10.325000	2.383502	-nan	0.003897	-nan
-10.275000	2.504721	-nan	0.003712	-nan
-10.225000	2.450669	-nan	0.003793	-nan
-10.175000	2.607355	-nan	0.003562	-nan
-10.125000	2.576052	-nan	0.003607	-nan
-10.075000	2.602104	-nan	0.003570	-nan
-10.025000	2.654377	-nan	0.003496	-nan
-9.975000	2.653816	-nan	0.003497	-nan
-9.925000	2.683673	-nan	0.003455	-nan
-9.875000	2.668581	-nan	0.003476	-nan
-9.825000	2.709400	-nan	0.003420	-nan
-9.775000	2.619967	-nan	0.003544	-nan
-9.725000	2.559093	-nan	0.003632	-nan
-9.675000	2.523468	-nan	0.003684	-nan
-9.625000	2.514229	-nan	0.003698	-nan
-9.575000	2.410720	-nan	0.003855	-nan
-9.525000	2.313745	-nan	0.004007	-nan
-9.475000	2.254051	-nan	0.004104	-nan
-9.425000	2.177743	-nan	0.004232	-nan
-9.375000	2.065495	-nan	0.004427	-nan
-9.325000	2.000185	-nan	0.004544	-nan
-9.275000	1.997195	-nan	0.004550	-nan
-9.225000	1.786596	-nan	0.004950	-nan
-9.175000	1.729576	-nan	0.005065	-nan
-9.125000	1.600199	-nan	0.005334	-nan
-9.075000	1.529948	-nan	0.005487	-nan
-9.025000	1.540677	-nan	0.005463	-nan
-8.975000	1.388671	-nan	0.005807	-nan
-8.925000	1.427545	-nan	0.005717	-nan
-8.875000	1.291281	-nan	0.006038	-nan
-8.825000	1.247320	-nan	0.006145	-nan
-8.775000	1.169639	-nan	0.006340	-nan
-8.725000	1.144554	-nan	0.006404	-nan
-8.675000	1.198277	-nan	0.006267	-nan
-8.625000	1.149081	-nan	0.006392	-nan
-8.575000	1.038687	-nan	0.006681	-nan
-8.525000	1.061074	-nan	0.006622	-nan
-8.475000	1.093408	-nan	0.006536	-nan
-8.425000	1.046431	-nan	0.006661	-nan
-8.375000	0.962523	-nan	0.006888	-nan
-8.325000	0.968777	-nan	0.006871	-nan
-8.275000	0.940541	-nan	0.006949	-nan
-8.225000	0.954008	-nan	0.006912	-nan
-8.175000	0.914654	-nan	0.007022	-nan
-8.125000	0.847698	-nan	0.007213	-nan
-8.075000	0.749476	-nan	0.007503	-nan
-8.025000	0.753210	-nan	0.007491	-nan
-7.975000	0.611721	-nan	0.007929	-nan
-7.925000	0.530652	-nan	0.008191	-nan
-7.875000	0.411341	-nan	0.008592	-nan
-7.825000	0.264714	-nan	0.009112	-nan
-7.775000	0.183302	-nan	0.009414	-nan
-7.725000	0.087794	-nan	0.009782	-nan
-7.675000	0.000000	-nan	0.010132	-nan
-7.625000	0.040652	-nan	0.009968	-nan
-7.575000	0.101145	-nan	0.009730	-nan
-7.525000	0.182717	-nan	0.009417	-nan
-7.475000	0.270330	-nan	0.009092	-nan
-7.425000	0.356574	-nan	0.008783	-nan
-7.375000	0.529842	-nan	0.008193	-nan
-7.325000	0.616711	-nan	0.007913	-nan
-7.275000	0.826718	-nan	0.007274	-nan
-7.225000	1.029099	-nan	0.006707	-nan
