#Coor		Free	+/-		Prob		+/-
-11.475000	1.593581	-nan	0.006289	-nan
-11.425000	1.246255	-nan	0.007229	-nan
-11.375000	1.056171	-nan	0.007802	-nan
-11.325000	0.853249	-nan	0.008463	-nan
-11.275000	0.794098	-nan	0.008666	-nan
-11.225000	0.764044	-nan	0.008771	-nan
-11.175000	0.849490	-nan	0.008476	-nan
-11.125000	0.871124	-nan	0.008402	-nan
-11.075000	0.962482	-nan	0.008100	-nan
-11.025000	1.022321	-nan	0.007908	-nan
-10.975000	1.116599	-nan	0.007615	-nan
-10.925000	1.137459	-nan	0.007551	-nan
-10.875000	1.265594	-nan	0.007173	-nan
-10.825000	1.281931	-nan	0.007127	-nan
-10.775000	1.342044	-nan	0.006957	-nan
-10.725000	1.440175	-nan	0.006688	-nan
-10.675000	1.433354	-nan	0.006707	-nan
-10.625000	1.614145	-nan	0.006238	-nan
-10.575000	1.599268	-nan	0.006275	-nan
-10.525000	1.779730	-nan	0.005837	-nan
-10.475000	1.855056	-nan	0.005664	-nan
-10.425000	1.977031	-nan	0.005393	-nan
-10.375000	2.171670	-nan	0.004988	-nan
-10.325000	2.253897	-nan	0.004827	-nan
-10.275000	2.397094	-nan	0.004557	-nan
-10.225000	2.535467	-nan	0.004311	-nan
-10.175000	2.636598	-nan	0.004140	-nan
-10.125000	2.770247	-nan	0.003924	-nan
-10.075000	2.886045	-nan	0.003746	-nan
-10.025000	2.966901	-nan	0.003627	-nan
-9.975000	3.073879	-nan	0.003474	-nan
-9.925000	3.161604	-nan	0.003354	-nan
-9.875000	3.317255	-nan	0.003151	-nan
-9.825000	3.425180	-nan	0.003018	-nan
-9.775000	3.580363	-nan	0.002836	-nan
-9.725000	3.753873	-nan	0.002645	-nan
-9.675000	3.866804	-nan	0.002528	-nan
-9.625000	3.963687	-nan	0.002432	-nan
-9.575000	4.142674	-nan	0.002264	-nan
-9.525000	4.193090	-nan	0.002218	-nan
-9.475000	4.439929	-nan	0.002009	-nan
-9.425000	4.472491	-nan	0.001983	-nan
-9.375000	4.473104	-nan	0.001983	-nan
-9.325000	4.498992	-nan	0.001962	-nan
-9.275000	4.409076	-nan	0.002034	-nan
-9.225000	4.251000	-nan	0.002167	-nan
-9.175000	4.196438	-nan	0.002215	-nan
-9.125000	3.947444	-nan	0.002448	-nan
-9.075000	3.788299	-nan	0.002609	-nan
-9.025000	3.540111	-nan	0.002882	-nan
-8.975000	3.203198	-nan	0.003299	-nan
-8.925000	3.005175	-nan	0.003571	-nan
-8.875000	2.813671	-nan	0.003856	-nan
-8.825000	2.611787	-nan	0.004182	-nan
-8.775000	2.415518	-nan	0.004524	-nan
-8.725000	2.282114	-nan	0.004772	-nan
-8.675000	2.040994	-nan	0.005257	-nan
-8.625000	1.914014	-nan	0.005531	-nan
-8.575000	1.798348	-nan	0.005794	-nan
-8.525000	1.671970	-nan	0.006095	-nan
-8.475000	1.503367	-nan	0.006521	-nan
-8.425000	1.438414	-nan	0.006693	-nan
-8.375000	1.379544	-nan	0.006853	-nan
-8.325000	1.163354	-nan	0.007473	-nan
-8.275000	1.200866	-nan	0.007362	-nan
-8.225000	1.091241	-nan	0.007693	-nan
-8.175000	1.092330	-nan	0.007689	-nan
-8.125000	1.057425	-nan	0.007798	-nan
-8.075000	1.081429	-nan	0.007723	-nan
-8.025000	1.156123	-nan	0.007495	-nan
-7.975000	1.050614	-nan	0.007819	-nan
-7.925000	0.929920	-nan	0.008207	-nan
-7.875000	0.833892	-nan	0.008529	-nan
-7.825000	0.651942	-nan	0.009174	-nan
-7.775000	0.609168	-nan	0.009333	-nan
-7.725000	0.448696	-nan	0.009953	-nan
-7.675000	0.337803	-nan	0.010405	-nan
-7.625000	0.164159	-nan	0.011156	-nan
-7.575000	0.105015	-nan	0.011423	-nan
-7.525000	0.053603	-nan	0.011661	-nan
-7.475000	0.083229	-nan	0.011524	-nan
-7.425000	0.037876	-nan	0.011735	-nan
-7.375000	0.000000	-nan	0.011915	-nan
-7.325000	0.038328	-nan	0.011733	-nan
-7.275000	0.112341	-nan	0.011390	-nan
-7.225000	0.230212	-nan	0.010864	-nan
-7.175000	0.292973	-nan	0.010594	-nan
-7.125000	0.385179	-nan	0.010210	-nan
-7.075000	0.531234	-nan	0.009629	-nan
-7.025000	0.650890	-nan	0.009178	-nan
-6.975000	0.736409	-nan	0.008869	-nan
-6.925000	0.924371	-nan	0.008225	-nan
-6.875000	1.016902	-nan	0.007925	-nan
-6.825000	1.193832	-nan	0.007383	-nan
-6.775000	1.313378	-nan	0.007037	-nan
-6.725000	1.452529	-nan	0.006655	-nan
-6.675000	1.552168	-nan	0.006395	-nan
-6.625000	1.737174	-nan	0.005938	-nan
-6.575000	1.841473	-nan	0.005694	-nan
-6.525000	2.008894	-nan	0.005325	-nan
-6.475000	1.974281	-nan	0.005399	-nan
-6.425000	2.110713	-nan	0.005112	-nan
-6.375000	2.249466	-nan	0.004835	-nan
-6.325000	2.362555	-nan	0.004621	-nan
-6.275000	2.408230	-nan	0.004537	-nan
-6.225000	2.551271	-nan	0.004284	-nan
-6.175000	2.637582	-nan	0.004138	-nan
-6.125000	2.651585	-nan	0.004115	-nan
-6.075000	2.697343	-nan	0.004041	-nan
-6.025000	2.839435	-nan	0.003817	-nan
-5.975000	2.863284	-nan	0.003780	-nan
-5.925000	2.857391	-nan	0.003789	-nan
-5.875000	2.838984	-nan	0.003817	-nan
-5.825000	2.898115	-nan	0.003728	-nan
-5.775000	2.849699	-nan	0.003801	-nan
-5.725000	2.725755	-nan	0.003995	-nan
-5.675000	2.646782	-nan	0.004123	-nan
-5.625000	2.675143	-nan	0.004077	-nan
-5.575000	2.460448	-nan	0.004443	-nan
-5.525000	2.396269	-nan	0.004559	-nan
-5.475000	2.253506	-nan	0.004827	-nan
-5.425000	2.082587	-nan	0.005170	-nan
-5.375000	1.929713	-nan	0.005497	-nan
-5.325000	1.895790	-nan	0.005572	-nan
-5.275000	1.850536	-nan	0.005674	-nan
-5.225000	1.762605	-nan	0.005877	-nan
-5.175000	1.611778	-nan	0.006244	-nan
-5.125000	1.583927	-nan	0.006314	-nan
-5.075000	1.605223	-nan	0.006260	-nan
-5.025000	1.543326	-nan	0.006417	-nan
-4.975000	1.544883	-nan	0.006413	-nan
-4.925000	1.663606	-nan	0.006115	-nan
-4.875000	1.606729	-nan	0.006256	-nan
-4.825000	1.604089	-nan	0.006263	-nan
-4.775000	1.659211	-nan	0.006126	-nan
-4.725000	1.720684	-nan	0.005977	-nan
-4.675000	1.776539	-nan	0.005845	-nan
-4.625000	1.927988	-nan	0.005500	-nan
-4.575000	2.079219	-nan	0.005177	-nan
-4.525000	2.275591	-nan	0.004785	-nan
-4.475000	2.491314	-nan	0.004388	-nan
-4.425000	2.626045	-nan	0.004158	-nan
-4.375000	2.953867	-nan	0.003646	-nan
-4.325000	3.196420	-nan	0.003308	-nan
-4.275000	3.450174	-nan	0.002988	-nan
-4.225000	3.772531	-nan	0.002626	-nan
-4.175000	4.109398	-nan	0.002294	-nan
-4.125000	4.300452	-nan	0.002125	-nan
-4.075000	4.494922	-nan	0.001965	-nan
-4.025000	4.800952	-nan	0.001738	-nan
-3.975000	4.988790	-nan	0.001612	-nan
-3.925000	5.189347	-nan	0.001488	-nan
-3.875000	5.382062	-nan	0.001377	-nan
-3.825000	5.582889	-nan	0.001271	-nan
-3.775000	5.766129	-nan	0.001181	-nan
-3.725000	5.864726	-nan	0.001135	-nan
-3.675000	6.092933	-nan	0.001036	-nan
-3.625000	6.186377	-nan	0.000998	-nan
-3.575000	6.279672	-nan	0.000961	-nan
-3.525000	6.492740	-nan	0.000882	-nan
-3.475000	6.453183	-nan	0.000896	-nan
-3.425000	6.567281	-nan	0.000856	-nan
-3.375000	6.653286	-nan	0.000827	-nan
-3.325000	6.603878	-nan	0.000844	-nan
-3.275000	6.589749	-nan	0.000849	-nan
-3.225000	6.446505	-nan	0.000899	-nan
-3.175000	6.216167	-nan	0.000986	-nan
-3.125000	6.062494	-nan	0.001048	-nan
-3.075000	5.745387	-nan	0.001191	-nan
-3.025000	5.355133	-nan	0.001392	-nan
-2.975000	5.033980	-nan	0.001583	-nan
-2.925000	4.664467	-nan	0.001836	-nan
-2.875000	4.357794	-nan	0.002076	-nan
-2.825000	3.981667	-nan	0.002414	-nan
-2.775000	3.753647	-nan	0.002646	-nan
-2.725000	3.367942	-nan	0.003088	-nan
-2.675000	3.071651	-nan	0.003477	-nan
-2.625000	2.788036	-nan	0.003896	-nan
-2.575000	2.566930	-nan	0.004257	-nan
-2.525000	2.350670	-nan	0.004643	-nan
